year,AND,ARE,AFG,ATG,AIA,ALB,ARM,nan_x,AGO,ARG,ASM,AUT,AUS,ABW,AZE,BIH,BRB,BGD,BEL,BFA,BGR,BHR,BDI,BEN,BMU,BRN,BOL,BRA,BHS,BTN,BWA,BLR,CAN,COD,CHN,CRI,CYP,CZE,nan_y,DEU,DNK,DMA,DOM,DZA,ECU,EST,EGY,ERI,ESP,ETH,FIN,FJI,FSM,FRO,FRA,GAB,GBR,GRD,GEO,GHA,GRL,GMB,GIN,GNQ,GRC,GTM,GUM,GNB,GUY,HKG,HND,HRV,HTI,HUN,IDN,IRL,ISR,IMN,IND,IRQ,ISL,ITA,JAM,JOR,JPN,KEN,KGZ,KHM,KIR,COM,KNA,PRK,KOR,nan_x,KWT,CYM,KAZ,LAO,LBN,LCA,LIE,LKA,LBR,LSO,LTU,LUX,LVA,LBY,MAR,MCO,MDA,MNE,MDG,MHL,MKD,MLI,MMR,MNG,MAC,MNP,MRT,MSR,MLT,MUS,MDV,MWI,MEX,MYS,MOZ,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NRU,NZL,OMN,PAN,PER,PYF,PNG,PHL,PAK,POL,PRI,PSE,PRT,PLW,PRY,QAT,ROU,SRB,RUS,RWA,SAU,SLB,SYC,SDN,SWE,SGP,SVN,SVK,SLE,SMR,SEN,SOM,SUR,SSD,STP,nan_y,SLV,SXM,SYR,SWZ,TCA,TCD,TGO,THA,TJK,TLS,TKM,TUN,TON,TUR,TTO,TUV,TWN,TZA,UKR,UGA,nan_x,nan_y,nan_x,nan_y,nan_x,nan_y,nan_x,nan_y,nan_x,nan_y,nan_x,nan_y,nan_x,nan_y,nan_x,nan_y,nan_x,nan_y,nan_x,nan_y,nan_x,nan_y,nan_x,nan_y,nan_x,nan_y,nan_x,nan_y,nan_x,nan_y,nan_x,nan_y,nan_x,nan_y,nan_x,nan_y,nan_x,nan_y,nan_x,nan_y,nan_x,USA,UZB,VCT,VEN,VGB,VIR,VNM,VUT,WSM,nan_y,YEM,nan_x,ZAF,ZMB,ZWE,nan_y
1988,0.4415891171,0.419087857008,0.0002074693,0.565892756,0.5121120214,0.0242237821,,0.5724406242,0.0,2.7002199999999997e-05,,0.5813412666,0.4473952043,0.4326294363,,,0.48849412799999997,0.1909386814,0.5764945745000001,0.4678277969,0.0004993305,0.465244024992,0.0467929281,0.34485688810000004,0.3760452271,0.5409045815,0.1360820383,8.99312091462e-09,0.49747627969999997,0.156740278,0.0844829753,,0.5545597278,0.0,0.162185832858,0.047221735099999995,0.4828957915,,,0.6334885297,0.5955157747,0.4927134216,0.0408306569,0.0423229933,0.3062709868,,0.0885962098837,,0.43280926350000004,0.07016960530000001,0.5629047309,0.3339581192,0.5810871124,,0.6569881999999999,0.2921320796,0.46058678627,0.4266160727,2.9140000000000003e-07,0.0037569765,0.5466858745000001,0.2207290381,0.0586639792,0.1741507053,0.21620230059999998,0.09373223039999999,,0.024044672000000003,0.022065768,0.5000919104,0.057316590099999995,1.17486e-05,0.0280126669,0.052789021299999996,0.0757995248,0.5251293791,0.217891112,0.3179423511,0.152181759477,0.00099894660525,0.2226559222,0.44568223409999996,0.0188625511,0.250087916851,1.0719300834999999,0.0847842395,0.0001025495,0.0178974066,0.365621835,0.4878362119,0.46059045200000004,1.5384687184999999,0.36295050380000005,,0.5123924613,0.4628155231,,0.0126950359,0.05153639614580001,0.46866017579999997,0.7155994176999999,0.08506476880000001,0.65883708,0.1072790399,,0.49763941759999997,,0.0828039423,0.6147903204,0.653280437,,,0.0400660001,0.5502172112,,0.9374352098000001,0.0083988803,0.0021455414,0.2450416684,,0.19740651550000002,0.5060277581,0.4968102276,0.20243415239999998,0.157194823,0.0040670745,0.0490726325,0.464707315,0.0139547344,0.1027943268,0.5272923708,0.4370433986,0.0111975083,8.808e-07,0.5728753641,0.3904506171,0.11953871699999999,0.35420233009999996,0.5059839487,0.40015536546700003,0.480907321,1.63012e-05,0.7689868212000001,0.21453884239999998,0.1969128549,0.0933423191,0.00370824849233,0.3854531944,0.269878089428,0.347987324,0.319824934,0.0513062552,0.382652044296,0.0001620243,,7.4588278948800006e-06,0.0991753861,0.364963769913,0.1085431725,0.2697670758,0.00019014959999999999,0.5543401241,0.6717980504000001,,,0.0022714639000000003,0.45942193270000004,0.49583700299999994,0.0094641484,0.0002079624,,0.0024720595999999997,6.9636000000000005e-06,0.4499205053,,0.0227632578462,0.10399147869999999,0.520917058,0.33069190379999996,0.42176297310000005,0.4033175707,1.2875e-06,,8.23e-08,0.2963435054,0.33588185909999996,0.00023476332717099998,0.296874553,0.449441582,0.8109004498000001,0.027885630699999997,2.9140000000000003e-07,0.049229420700000005,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.5566461682,0.556646168232,3.908e-07,0.5072215199,3.3876999999999998e-06,0.4485587478,0.7279897928,0.0205217004,0.4331349432,0.22728815670000002,,,0.010718938,0.09219352900000001,0.0003979013,1.4584811925999999,0.0257209856
1989,0.4720419645,0.4219430089,0.0002644047,0.5918145776,0.587372303,0.0242237821,,0.5939256549,1e-10,0.0008481779,,0.5985764861,0.48912621030000003,0.44979533549999995,,,0.521406889,0.2028811425,0.6041516066,0.4904037118,0.0005329314,0.487443476915,0.05414252730000001,0.34498617049999997,0.3982138932,0.5752702355,0.1540259719,1.28075299699e-07,0.5320757031000001,0.1631640345,0.11798548699999999,,0.580761105,0.0,0.192226737738,0.0544223562,0.5059154034000001,0.2093334338,,0.6517381841,0.6223273644,0.5319503546000001,0.058476760999999995,0.049204722,0.3227115273,,0.100449591875,,0.45920205119999996,0.0732709244,0.599615909,0.34560877079999996,0.6074277759000001,,0.6786589,0.3101480007,0.49758163094499996,0.4404690564,3.075e-07,0.0048199212,0.5759329796,0.25041651730000003,0.0717551783,0.1742887348,0.2458225963,0.103958331,,0.0486434475,0.0579637028,0.5629001856,0.0613716803,0.00017622900000000002,0.030512662599999997,0.0617587902,0.0806638598,0.5541257864,0.2586430609,0.3417208791,0.161555275321,0.00115053576883,0.2735737562,0.4733028917,0.0212191604,0.293470650911,1.0957004444,0.0918975249,0.0001097136,0.022104891,0.3786228299,0.5088024735,0.4868710339,1.6859863997,0.3848826289,,0.503594398499,0.48685345049999995,,0.020975925,0.0891561433673,0.4941530228,0.7380967140000001,0.0946494117,0.6604998112,0.1207937375,,0.5176494121999999,,0.0857281163,0.6418657899,0.6748291254000001,,,0.0448635966,0.5767233372,,0.9367006420999999,0.0126699749,0.0021453982000000003,0.2756541967,,0.2142912745,0.551161468,0.5074771643,0.22440432010000003,0.1665262133,0.0050579105,0.0619070133,0.47753155229999994,0.0201046653,0.11829340460000001,0.5363535285000001,0.4400481582,0.0153329447,4.23036e-05,0.5788833106,0.4123630365,0.1326751411,0.3902496397,0.5425469279,0.434245675802,0.4747727215,0.0004325616,0.7964210509999999,0.20911856,0.2147000879,0.10031931849999999,0.0147846238688,0.39941704270000006,0.300632089376,0.39204263689999996,0.34541100259999996,0.067331858,0.38706782460199995,0.0001601379,,7.86587042967e-06,0.1067252457,0.396268695593,0.10639273380000001,0.2755006552,0.0002924044,0.5908347368,0.6995503902,,,0.0038140953999999997,0.4878939986,0.5003926157999999,0.0191842485,0.0002324484,,0.0034449990000000002,7.3436e-06,0.5243849158,,0.030801476910700003,0.11333283779999999,0.528873086,0.3287225366,0.42576944829999996,0.4279776514,1.381e-06,,8.91e-08,0.3171581626,0.3590492904,0.00041194469667999996,0.3181818128,0.49391838909999997,0.8317676187,0.041355267200000004,3.026e-07,0.0854953453,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.5782889724,0.578288972378,3.9619999999999996e-07,0.5419703126,6.302899999999999e-06,0.49179565909999995,0.7580551504999999,0.035713356,0.4563120902,0.2209420055,,0.037583220750099997,0.1453488767,0.1093104035,0.0007506822999999999,1.4659129381,0.0381450318
1990,0.5066249371,0.43815505504600005,0.00030630830000000003,0.6015810965999999,0.5193701386,0.0242237821,1.80415e-05,0.6157953143,1e-10,0.0182646718,,0.6165319085000001,0.5192113542,0.4759542346,1.0728299999999999e-05,0.0001446669,0.5412616134,0.2174746096,0.621143043,0.49932143090000003,0.0006724899000000001,0.510701954365,0.057296164299999994,0.3318307996,0.4233062863,0.6236000061,0.179083854,3.4971092191e-06,0.5589370131,0.1701114774,0.1253029853,8.199999999999999e-09,0.6006828133,0.0,0.21780307590999998,0.0645171329,0.5319296718,0.22551422969999999,,0.6738467848,0.63584697,0.5396069288,0.0941885337,0.0641214624,0.3414727449,0.0036855787,0.11799752712200001,0.0502899438,0.4913130403,0.081438385,0.6302085574,0.3393650055,0.6382678747,,0.69678187,0.3277576268,0.538276016712,0.4610469043,3.759e-07,0.0066872397,0.6052626371000001,0.2741676867,0.0841538906,0.178396225,0.2960533965,0.14609318970000001,,0.06507381799999999,0.0906535983,0.6054826975,0.0743828192,0.001057375,0.034389559199999996,0.0795936212,0.0866841525,0.5500851861,0.2998501062,0.3726443946,0.17604875564599998,0.00127458956558,0.31507909300000003,0.5130354729,0.0263000354,0.331023395061,1.1206027272,0.1004870757,0.0001184198,0.054298583399999996,0.3610052764,0.528160274,0.5234665275,1.6199266911,0.4237829447,,0.509187877178,0.5353443622999999,3.7758e-06,0.027923567200000003,0.101999647915,0.5232020617,0.7779719829999999,0.114097029,0.6593946218,0.1306391954,0.0013870932000000001,0.5306599736,0.0042271609000000005,0.0897594765,0.6781510115,0.6928498745,6.78e-05,0.5117883682,0.0499784499,0.6055813432,0.0012604996,0.9449430704,0.0158843827,0.0021462452,0.3059465885,,0.21990786489999997,0.6108384132,0.5234678984000001,0.2592765093,0.17173029480000002,0.005088839699999999,0.0800261391,0.49046382310000003,0.0272538494,0.1258402616,0.511490345,0.4492976069,0.016960647,0.0032118209999999997,0.5933730637,0.4280799649,0.14604471619999998,0.44317558409999996,0.5684946775,0.49955496192000004,0.47745621200000005,0.026879223100000002,0.8002125025,0.2177285105,0.24254944920000002,0.1102107689,0.08583065867419999,0.4142560065,0.288610637188,0.4415428936,0.3703008592,0.09175824369999999,0.424624115229,0.0001819351,0.0,8.56075166666e-06,0.10379660869999999,0.424410969019,0.136492759,0.2930675447,0.0005272278,0.6554343104,0.7320876122,0.0339828469,0.24969437719999998,0.0067634671,0.5313853025,0.5062589645000001,0.060589671100000006,0.0003464218,,0.0049001332,7.9924e-06,0.3777150512,,0.0378300845623,0.11774881179999999,0.5384364724,0.32719704510000003,0.4132232964,0.45287698509999996,1.4678e-06,0.5980198382999999,7.05e-08,0.3340647519,0.4049558938,0.0006519437883980001,0.36748477820000003,0.5040288568,0.8746244311,0.0514771082,3.521e-07,0.109485656,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.5997613072,0.59976130724,4.1200000000000004e-07,0.5800015926,9.0831e-06,0.5119591951,0.7883948087999999,0.0507469103,0.47676858310000003,0.24084116519999998,,0.0395803675056,1.0,0.1269302666,0.0015673122,1.4537597894999998,0.0474811532
1991,0.5417599678,0.441707581282,0.0003222921,0.6172592043999999,0.6524392365999999,0.0328266881,3.24365e-05,0.6343241334,1e-10,0.0433849841,,0.6389852762,0.5347391704,0.5026654601,1.96918e-05,0.0002147936,0.5587155818999999,0.23205727339999999,0.6390107274,0.47946801780000003,0.0024186132999999997,0.517146646976,0.058610938499999994,0.3343414366,0.4386434257,0.6058379412,0.21076819300000002,1.91728613572e-05,0.5732656717,0.1869405657,0.13172000650000001,1.6799999999999998e-08,0.6193052797999999,0.0,0.22585770487799997,0.0832791477,0.5529640317,0.3221529118,0.6946351528,0.6946349581,0.6533118586,0.5621318817000001,0.1441981643,0.10092685369999999,0.3649979532,0.0088458145,0.138533338904,0.054331582,0.5245094895,0.09834960849999999,0.6406974653999999,0.35960063340000004,0.6682361960000001,,0.71468616,0.3186618388,0.573421239853,0.4724342525,6.114e-07,0.0080496604,0.6247839928,0.288151294,0.09905271980000001,0.1861588061,0.353653328,0.19426757100000003,,0.1114825979,0.21276380120000002,0.6608265042,0.0937434286,0.0021076185999999997,0.0400123596,0.1074627414,0.09468617289999999,0.5599943999,0.3602094948,0.39832133049999996,0.200467169285,0.00321994209662,0.3414365053,0.5519303689,0.0393037647,0.348590284586,1.1500326978,0.1121275201,0.00027801599999999996,0.11263241619999999,0.4031148255,0.5414205194,0.5378823876,1.5632594824000001,0.4639773369,,0.50722694397,0.5515164136999999,7.6058e-06,0.0315502323,0.145516142249,0.5596982240999999,0.8236400484999999,0.1265910864,0.6959559321,0.1491106153,0.0045476505,0.5403329134,0.0108308028,0.08515723789999999,0.7219981551000001,0.7106527686,0.0001677829,0.4814471304,0.0568776242,0.6329392790999999,0.0027302078000000004,0.940266788,0.0194751266,0.0042732711999999996,0.341549933,,0.233037293,0.5604088306,0.5410085917,0.2594410479,0.19460111859999998,0.0056024501,0.098145265,0.5100134015,0.037139695099999995,0.1333855391,0.5300594568,0.44025382399999996,0.0195818488,0.10023617,0.6163446237,0.43754782369999995,0.1669059694,0.5170160532,0.5738023520000001,0.45724853873300003,0.47980901600000003,0.1275552064,0.8094127774,0.23299817739999998,0.2826352715,0.1228491664,0.133257240057,0.4260561168,0.367148309946,0.49500331280000004,0.3888159394,0.1145311669,0.40382292866700004,0.0005367804,0.0,2.07513967325e-05,0.1199131384,0.414808481932,0.1513059437,0.2871287167,0.0010657819000000001,0.7072398067,0.7646248937000001,0.0662420169,0.33597695829999996,0.0172120724,0.5716712475,0.5082746744,0.082116589,0.00038897169999999997,,0.0061420891,1.93737e-05,0.4034197032,,0.0407091453671,0.130996719,0.5488674045,0.3241889179,0.4220831692,0.4767931104,2.9002999999999996e-06,0.6223120093,1.43e-07,0.35757553579999996,0.43757587670000003,0.0010355404811,0.3748278618,0.5184774995,0.905128777,0.0618445612,6.909999999999999e-07,0.1439809799,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.6196454167000001,0.619645416737,7.858e-07,0.6142218709,1.10313e-05,0.5329496861,0.8166027665000001,0.087561965,0.4831134379,0.2555597425,,0.0466262176633,1.0,0.1481424868,0.0030357203999999997,1.2854614258,0.0570438243
1992,0.5781162381,0.44968789815899995,0.00033075160000000005,0.6324538589,0.5508267283,0.1093078256,0.00021803709999999998,0.6443375945,7.000000000000001e-10,0.0492770039,,0.6612160802,0.543473567,0.5217294097,0.00022947400000000002,0.0031402989,0.5806638002000001,0.2372105271,0.6608940959,0.4805954397,0.0038590509999999996,0.501401364803,0.0615071207,0.344455719,0.4586173296,0.6165384054,0.23858283460000002,0.00020577179384400002,0.5957010388,0.20687970519999999,0.14042258259999998,1.967e-07,0.628616513,8e-10,0.24741576612,0.09967836740000001,0.5861612558,0.37000528439999997,0.7313731312999999,0.7313729035,0.657960321,0.5916458368,0.1522975862,0.1235861853,0.3807046711,0.0873133838,0.155033171177,0.0582107678,0.5587838292,0.1141525134,0.6459419195,0.3904829621,0.6887260675,,0.72890651,0.31935215,0.5919187068940001,0.482861042,7.9577e-06,0.0090551898,0.6344410777,0.2933904827,0.12364295130000001,0.1820093095,0.40980293479999996,0.2114824206,,0.1803655773,0.2366460413,0.7262449861,0.1022761837,0.0146448407,0.048084013200000005,0.1321558058,0.1017990261,0.5757426717,0.40364408490000003,0.41328045729999996,0.224097907543,0.00635724095628,0.3532137573,0.5760393310999999,0.060434520199999994,0.38607436418499996,1.1681434489,0.1308532208,0.0025858607,0.19755561649999998,0.43320971729999996,0.5047951341,0.5638757348,1.4956647158,0.4999101162,,0.5162870883940001,0.5672005415,0.0001139227,0.0349667966,0.33826449513400003,0.5795025826,0.8567793369,0.1383494884,0.6885562539,0.1768256724,0.0474319682,0.5604824424,0.1165403426,0.09298925849999999,0.7540384531000001,0.7247931956999999,0.0017528407,0.500110209,0.0639796257,0.6520517468,0.0388718396,0.9244859219,0.0237929411,0.0118103065,0.3922070861,,0.2453946173,0.5854677558,0.560238421,0.2836970985,0.22006048260000002,0.0070231277,0.11248957289999999,0.5337180495,0.04922143,0.14708347619999998,0.5451222062,0.4282648861,0.0302257482,0.1239582449,0.638962775,0.43474880229999996,0.1915246844,0.5922290087,0.5814688206,0.46271303296099997,0.5040925145,0.21603965760000002,0.8193050027,0.2349945754,0.3050557673,0.1343179196,0.18472842872099998,0.4355411232,0.394320756197,0.5417447686,0.40823173520000006,0.1313920617,0.398096233606,0.0016095658,0.0,0.000329836213496,0.127105996,0.413577646017,0.17329107219999998,0.3003996611,0.0021452670999999998,0.7198242545,0.7722806931,0.2041432261,0.37382370229999995,0.028083162400000004,0.5966425538,0.5113379359,0.10264613480000001,0.0005248322,,0.0085718138,0.0003079376,0.4205883145,,0.0427930504084,0.1452577263,0.5598618388000001,0.3097651601,0.4293773472,0.4959163368,1.96627e-05,0.7166275381999999,4.5755000000000005e-06,0.37792986630000003,0.437654525,0.00169539439958,0.3905515373,0.5647509694,0.9340423346,0.0722282901,1.28952e-05,0.2282893509,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.6337777971999999,0.633777797222,6.381699999999999e-06,0.6348381042,1.4147e-05,0.5670583248,0.8378950953000001,0.116132699,0.5154429078,0.2774510086,,0.055584967136399994,1.0,0.17058870199999998,0.008060867900000001,1.140220046,0.0726662204
1993,0.6043469906000001,0.45543625950800004,0.00033813980000000005,0.6439194082999999,0.5592041611999999,0.2466539741,0.0032610310999999998,0.6566510201,7e-09,0.048396863,,0.6794465184,0.5473555211,0.5493628383,0.0019449595000000002,0.240070045,0.6052040458,0.2420301288,0.687285006,0.4736361504,0.005830423,0.486219614744,0.0691646188,0.35264796020000005,0.4769245386,0.5982148051,0.2542342544,0.0043166144751,0.5905699729999999,0.22452087699999998,0.1587691754,2.2683e-06,0.6366285044,1.46e-08,0.31393289566,0.1100222394,0.6143523455,0.4493775612,0.7616119981,0.7616117385,0.6621406090999999,0.6199718118,0.1599251628,0.1397488564,0.3907619417,0.1568639427,0.168152272701,0.0594936982,0.5880180000999999,0.1229072958,0.6581789788,0.42050379509999997,0.7043204904000001,,0.74085903,0.3225468397,0.607641518116,0.49539577960000003,0.0022451354000000002,0.011115460700000001,0.6410521865,0.3084775507,0.1240314692,0.1754772663,0.46886081329999996,0.2421547472,,0.2683883011,0.27666065100000004,0.7887962461,0.1161942333,0.22945359350000002,0.062120359400000005,0.16189211609999998,0.1117252707,0.6055416884,0.4484089315,0.42232283950000005,0.23835507035300002,0.010769139044,0.35968393090000006,0.5984239447999999,0.0829681233,0.396905988455,1.1726711367,0.1629725099,0.022094320499999997,0.4096986055,0.4550653696,0.5190960765,0.5734501481000001,1.3568512200999998,0.5308883786,,0.47908669710199997,0.581494987,0.0015164437,0.037288203799999996,0.44332051277199996,0.5782408714,0.8850692511,0.1533177495,0.7372790575,0.19434601070000002,0.192670688,0.5939587950999999,0.1999051273,0.0945088118,0.7815488576999999,0.7366786598999999,0.0168269407,0.4617717564,0.0717093423,0.6711470485,0.1945585757,0.9339372516,0.0316760018,0.0427899063,0.4296681583,,0.2677896321,0.5989586115,0.576230526,0.3124365211,0.2432266921,0.008518724699999999,0.12305906300000001,0.5547343493,0.0728195682,0.1609142721,0.5599411129999999,0.4167305529,0.0370389596,0.14923897390000002,0.6523923024,0.4447161664,0.2086431086,0.6122775674000001,0.5897247791,0.437367469072,0.5220115185,0.3162819743,0.8286469579000001,0.22912958260000002,0.3258977234,0.1489328295,0.24133440852200003,0.446598053,0.442051440477,0.5785751343,0.4218462408,0.1564447284,0.377611160278,0.0052682576,0.013003299,0.0032601386774299998,0.1450732499,0.406694769859,0.2012442946,0.30970224739999996,0.0051133311,0.7485583425,0.7990760207,0.2798376977,0.4312673211,0.0360595435,0.6220616102000001,0.5040586590999999,0.1587560773,0.001351346,,0.0150339054,0.0030436937,0.45640522240000003,,0.0452977605164,0.163371861,0.5734067559,0.2942361236,0.4184291065,0.5071943997999999,0.0002578447,0.7507138252,5.6449499999999995e-05,0.39566361899999997,0.4173569679,0.0028443706687500004,0.41982752079999996,0.5240011215,0.9666061401,0.0861283466,0.00044290230000000006,0.2322843373,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.64887923,0.648879230022,7.522819999999999e-05,0.6346053481,1.8624e-05,0.5852043033,0.8590904474,0.1363571882,0.5444909334,0.2792675793,,0.06628471612930001,1.0,0.1927078068,0.0196409691,1.0847047567,0.0905086026
1994,0.6277945638,0.447104007006,0.0023476582,0.6648165584000001,0.577726841,0.3350609243,0.1448055506,0.6691251397,1.5939999999999998e-07,0.0497758649,,0.6966019869,0.5531784521,0.6235946417,0.0288702454,0.3923816979,0.6129976511,0.2555634081,0.7016788125,0.5430006385,0.010067354,0.535458147526,0.08142966780000001,0.4761809111,0.4883830547,0.5458035469,0.2744343579,0.101017512381,0.6034142971,0.2564046681,0.17709109190000002,4.63805e-05,0.6461562779,3.917300000000001e-06,0.397725343704,0.1272495091,0.6471222639,0.5009204264,0.7781133056,0.7781130607,0.6772019676000001,0.6570934653,0.1762118191,0.17630204559999998,0.4494102895,0.21901422739999998,0.1850412637,0.07194194940000001,0.6112585664,0.1320474595,0.6704160382,0.4237179756,0.7147817612,,0.74779707,0.4648059905,0.615040421486,0.5059297681,0.1640503407,0.014467806599999999,0.6440548301,0.32012993100000003,0.1277207881,0.2600019574,0.519843764,0.27054139969999996,,0.2858905494,0.3251629472,0.8386580943999999,0.14975900949999998,0.485886693,0.08865951,0.1923439801,0.1211646125,0.6158027848,0.5046301484000001,0.4330404699,0.262694656849,0.055890478193800004,0.3690479994,0.6196229486,0.1093070433,0.42419084906599996,1.1738030587000001,0.1952733099,0.062057402000000005,0.39601340890000003,0.4867572188,0.5679782629,0.6053473949,1.0767866373000001,0.5739067793,,0.45011308789300003,0.5995086432,0.0249629412,0.0402168781,0.46885442733800003,0.5921445489,0.8926134109,0.16819293800000001,0.7766819,0.20925951,0.3114381731,0.6149989367,0.2765546143,0.0990237966,0.7937251329,0.7435767651,0.0633580014,0.4607411027,0.1015785486,0.6890780329999999,0.4428318441,1.2493898869,0.0395522937,0.07128112019999999,0.4586303532,,0.2769376934,0.6160289645,0.5967541933,0.33115574719999996,0.2663067281,0.011296228500000002,0.1336285531,0.5807633996,0.10985548789999999,0.1942141354,0.5761150718,0.4921719432,0.0472983867,0.1608385146,0.6704161417,0.4440226743,0.22294797,0.6064710617,0.6062371731,0.43551912903800005,0.5412201881,0.40081429479999997,0.8391414881,0.2391319275,0.358459115,0.16891931,0.331193029881,0.45987585189999997,0.415901452303,0.6094459890999999,0.4282901883,0.1893131286,0.383663117886,0.0125923986,0.01339339,0.0132982265204,0.1702094525,0.411147296429,0.2174600512,0.3133704066,0.0096907699,0.7672250867,0.8277853131,0.34305089710000003,0.48926627640000003,0.0427228324,0.6461428404,0.6442805529,0.24736538530000002,0.0072744191,,0.026187496299999998,0.012415339199999998,0.5015523434,,0.051680061966199994,0.1847539693,0.570514679,0.4427394569,0.5581204891,0.530846715,0.0008277626,0.7722812890999999,0.0005937137000000001,0.4135601521,0.3954211175,0.00587233668193,0.4851869047,0.5272554159,0.9831678867,0.1084853783,0.004665802199999999,0.2701979578,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.6626616716,0.662661671638,0.0010069989,0.660880208,3.03367e-05,0.6004195809,0.8779361248,0.1594729125,0.5573744774,0.47252818939999996,,0.08341202884910001,1.0,0.2112688869,0.035500139,1.0779333115,0.11025689539999999
