Variable Code;country;year;perc;agdpro999i;npopul999i;mgdpro999i;inyixx999i;xlceux999i;xlcusx999i;xlcyux999i
;AD;1982;p0p100;30479.2910156;39114.0;1192167040.0;0.2634355724;;;
;AD;1981;p0p100;31399.7226562;37500.0;1177489536.0;0.2319335938;;;
;AD;1980;p0p100;32690.6054688;36067.0;1179052032.0;0.2064362615;;;
;AD;1979;p0p100;33131.5117188;34818.0;1153572864.0;0.1821150929;;;
;AD;1978;p0p100;34178.8828125;33737.0;1153092864.0;0.1557449251;;;
;AD;1977;p0p100;34678.9960938;32771.0;1136465408.0;0.1291085184;;;
;AD;1976;p0p100;34776.6367188;31777.0;1105097088.0;0.1046403795;;;
;AD;1975;p0p100;34839.7460938;30705.0;1069754432.0;0.0898278356;;;
;AD;1974;p0p100;36042.8945312;29520.0;1063986240.0;0.0769193992;;;
;AD;1973;p0p100;35682.296875;28232.0;1007382656.0;0.0663412064;;;
;AD;1972;p0p100;34753.546875;26892.0;934592384.0;0.0593128838;;;
;AD;1971;p0p100;33810.6132812;25559.0;864165440.0;0.0546572246;;;
;AD;1970;p0p100;34015.9375;24276.0;825770880.0;0.0506807938;;;
;AD;1969;p0p100;;23058.0;;;;;
;AD;1968;p0p100;;21890.0;;;;;
;AD;1967;p0p100;;20758.0;;;;;
;AD;1966;p0p100;;19647.0;;;;;
;AD;1965;p0p100;;18549.0;;;;;
;AD;1964;p0p100;;17469.0;;;;;
;AD;1963;p0p100;;16412.0;;;;;
;AD;1962;p0p100;;15370.0;;;;;
;AD;1961;p0p100;;14375.0;;;;;
;AD;1960;p0p100;;13411.0;;;;;
;AD;1959;p0p100;;12498.0;;;;;
;AD;1958;p0p100;;11615.0;;;;;
