Variable Name;.;.;.;Population | tax unit | Population | Adults | population;Population | individuals | Population | All Ages | population;Number of tax returns | tax unit | Population | Adults | population;National income price index | individuals | Indices | All Ages | population;PPP conversion factor, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;PPP conversion factor, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;PPP conversion factor, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency
;US-SC;1978;p0p100;1131740.375;;1117788.0;0.33810094;;;1.0;1.0;0.9547064304;
;US-SC;1977;p0p100;1102901.125;;1073299.0;0.315928787;;;1.0;1.0;0.9135241508;
;US-SC;1976;p0p100;1075458.0;;1039072.0;0.2975162268;;;1.0;1.0;0.8714398146;
;US-SC;1975;p0p100;1049365.0;;1008827.0;0.2820289731;;;1.0;1.0;0.8604028821;
;US-SC;1974;p0p100;1023615.6875;;1013129.0;0.2580621839;;;1.0;1.0;0.7967916131;
;US-SC;1973;p0p100;999294.6875;;1002211.0;0.2368501127;;;1.0;1.0;0.7372254133;
;US-SC;1972;p0p100;975224.3125;;914376.0;0.2246379256;;;1.0;1.0;0.7126262784;
;US-SC;1971;p0p100;950692.1875;;884548.0;0.2153150141;;;1.0;1.0;0.6847807765;
;US-SC;1970;p0p100;925047.5;;839848.0;0.2049063742;;;1.0;1.0;0.672759831;
;US-SC;1969;p0p100;910685.9375;;844622.0;0.1946323365;;;1.0;1.0;0.6523371339;
;US-SC;1968;p0p100;898198.625;;811635.0;0.1855068803;;;1.0;1.0;0.6194906235;
;US-SC;1967;p0p100;885659.6875;;775529.0;0.1779426634;;;1.0;1.0;0.6002780199;
;US-SC;1966;p0p100;872473.875;;754248.0;0.1729178131;;;1.0;1.0;0.5991725326;
;US-SC;1965;p0p100;858881.25;;716115.0;0.1681890637;;;1.0;1.0;0.5878564715;
;US-SC;1964;p0p100;844663.5;;675999.0;0.165165171;;;1.0;1.0;0.6169885993;
;US-SC;1963;p0p100;829497.3125;;651275.0;0.1626706868;;;1.0;1.0;0.6245597005;
;US-SC;1962;p0p100;814164.0;;629877.0;0.1608581692;;;1.0;1.0;0.5787657499;
;US-SC;1961;p0p100;798297.875;;615884.0;0.1589020491;;;1.0;1.0;0.5063357949;
;US-SC;1960;p0p100;781770.1875;;605748.0;0.1571702808;;;1.0;1.0;0.6174277663;
;US-SC;1959;p0p100;780079.625;;588349.0;0.1550257355;;;1.0;;0.6377097964;
;US-SC;1958;p0p100;777537.4375;;571968.0;0.152988866;;;1.0;;0.6633341312;
;US-SC;1957;p0p100;774828.4375;;571904.0;0.149516359;;;1.0;;0.7038274407;
;US-SC;1956;p0p100;770897.0625;;564304.0;0.1444735378;;;1.0;;0.6517068744;
;US-SC;1955;p0p100;767064.125;;542655.0;0.1396730095;;;1.0;;0.6540765762;
;US-SC;1954;p0p100;763149.4375;;518343.03125;0.1376989633;;;1.0;;0.653101325;
;US-SC;1953;p0p100;759152.125;;525688.0;0.136299178;;;1.0;;0.6625382304;
;US-SC;1952;p0p100;755787.0625;;514812.0;0.1345584542;;;1.0;;0.7204616666;
;US-SC;1951;p0p100;751860.5;;490804.0;0.1316781193;;;1.0;;;
;US-SC;1950;p0p100;747915.0;;452555.0;0.1233422235;;;1.0;;;
;US-SC;1949;p0p100;740144.0625;;428338.0;0.122229591;;;1.0;;;
;US-SC;1948;p0p100;734615.1875;;424012.0;0.1222924143;;;1.0;;;
;US-SC;1947;p0p100;729008.1875;;454974.0;0.115778029;;;1.0;;;
;US-SC;1946;p0p100;721885.625;;402279.0;0.1041131839;;;1.0;;;
;US-SC;1945;p0p100;720996.5;;400838.0;0.0924932137;;;1.0;;;
;US-SC;1944;p0p100;719517.625;;372504.0;0.0902230665;;;1.0;;;
;US-SC;1943;p0p100;717144.4375;;335454.0;0.0881233886;;;1.0;;;
;US-SC;1942;p0p100;713361.75;;253861.0;0.0841214508;;;1.0;;;
;US-SC;1941;p0p100;711581.125;;138002.0;0.0776699111;;;1.0;;;
;US-SC;1940;p0p100;710540.5;;63996.0;0.0728873089;;;1.0;;;
;US-SC;1939;p0p100;697600.0625;;29977.0;0.0722233132;;;1.0;;;
;US-SC;1938;p0p100;685854.6875;;24470.0;0.0731385574;;;1.0;;;
;US-SC;1937;p0p100;674576.0625;;23740.0;0.0745024458;;;1.0;;;
;US-SC;1936;p0p100;664654.625;;20267.0;0.0718643889;;;1.0;;;
;US-SC;1935;p0p100;654719.25;;17232.0;0.0710029826;;;1.0;;;
;US-SC;1934;p0p100;644555.625;;15376.0;0.0696032047;;;1.0;;;
;US-SC;1933;p0p100;634953.9375;;13295.0;0.0663639754;;;1.0;;;
;US-SC;1932;p0p100;625776.3125;;12840.0;0.0681944638;;;1.0;;;
;US-SC;1931;p0p100;616420.0625;;11365.0;0.076970011;;;1.0;;;
;US-SC;1930;p0p100;606399.8125;;12868.0;0.0854135603;;;1.0;;;
;US-SC;1929;p0p100;608234.9375;;13848.0;0.0888322517;;;1.0;;;
;US-SC;1928;p0p100;610199.8125;;13725.0;0.0885895565;;;1.0;;;
;US-SC;1927;p0p100;610929.6875;;14310.0;0.089317672;;;1.0;;;
;US-SC;1926;p0p100;610648.8125;;13809.0;0.0908953026;;;1.0;;;
;US-SC;1925;p0p100;610554.6875;;15727.0;0.0904098675;;;1.0;;;
;US-SC;1924;p0p100;609474.625;;28090.0;0.0888322517;;;1.0;;;
;US-SC;1923;p0p100;605805.3125;;28225.0;0.0887715742;;;1.0;;;
;US-SC;1922;p0p100;603321.625;;26830.0;0.0862837657;;;1.0;;;
;US-SC;1921;p0p100;602760.625;;25160.0;0.0928369835;;;1.0;;;
