Variable Code;country;year;perc;agdpro992i;agdpro999i;npopul999m;mgdpro999i;npopul001f;npopul001i;npopul001m;npopul051f;npopul051i;npopul051m;npopul101f;npopul101i;npopul101m;npopul111f;npopul111i;npopul111m;npopul151f;npopul151i;npopul151m;npopul201f;npopul201i;npopul201m;npopul202f;npopul202i;npopul202m;npopul251f;npopul251i;npopul251m;npopul301f;npopul301i;npopul301m;npopul302f;npopul302i;npopul302m;npopul351f;npopul351i;npopul351m;npopul401f;npopul401i;npopul401m;npopul402f;npopul402i;npopul402m;npopul451f;npopul451i;npopul451m;npopul501f;npopul501i;npopul501m;npopul502f;npopul502i;npopul502m;npopul551f;npopul551i;npopul551m;npopul601f;npopul601i;npopul601m;npopul602f;npopul602i;npopul602m;npopul651f;npopul651i;npopul651m;npopul701f;npopul701i;npopul701m;npopul702f;npopul702i;npopul702m;npopul751f;npopul751i;npopul751m;npopul801f;npopul801i;npopul801m;npopul802f;npopul802i;npopul802m;npopul851f;npopul851i;npopul851m;npopul901f;npopul901i;npopul901m;npopul902f;npopul902i;npopul902m;npopul951f;npopul951i;npopul951m;npopul991f;npopul991i;npopul991m;npopul992f;npopul992i;npopul992m;npopul993f;npopul993i;npopul993m;npopul994f;npopul994i;npopul994m;npopul995f;npopul995i;npopul995m;npopul996f;npopul996i;npopul996m;npopul997f;npopul997i;npopul997m;npopul998f;npopul998i;npopul998m;npopul999f;npopul999i;inyixx999i;xlceux999i;xlcusx999i;xlcyux999i
;KP;2014;p0p100;98613.1796875;69759.34375;12281038.0;1.75210115891e+12;833003.0;1705666.0;872664.0;863892.0;1765163.0;901273.0;933500.0;1907629.0;974130.0;130.0;141.0;11.0;961979.0;1970491.0;1008515.0;977544.0;1992615.0;1015072.0;1892890.0;;1962065.0;915346.0;1862339.0;946993.0;867516.0;1761568.0;894053.0;1684969.0;;1728841.0;817453.0;1652241.0;834788.0;1127817.0;2266328.0;1138513.0;2172455.0;;2176791.0;1044638.0;2082915.0;1038278.0;770335.0;1516221.0;745886.0;1534870.0;;1464422.0;764535.0;1483071.0;718536.0;395480.0;721623.0;326143.0;929918.0;;724299.0;534438.0;932597.0;398156.0;458530.0;735698.0;277165.0;785337.0;;418454.0;326807.0;468099.0;141289.0;160861.0;199159.0;38296.0;223687.0;;47529.0;62826.0;72037.0;9233.0;16109.0;17929.0;1799.0;18698.0;;2044.0;2589.0;2833.0;245.0;3592374.0;7348949.0;3756582.0;9242954.0;17767414.0;8524456.0;3577859.0;7268763.0;3690906.0;3707325.0;7348535.0;3641213.0;1957770.0;3150116.0;1192337.0;7680664.0;15338921.0;7658262.0;1562290.0;2428493.0;866194.0;242515.0;292099.0;49584.0;12835328.0;25116364.0;0.9803894162;;;
;KP;2013;p0p100;98689.3671875;69399.3828125;12215426.0;1.73401125683e+12;829478.0;1698950.0;869473.0;882836.0;1802772.0;919935.0;940209.0;1923246.0;983036.0;120.0;129.0;9.0;972609.0;1990611.0;1018002.0;966194.0;1968943.0;1002750.0;1882998.0;;1951252.0;916804.0;1865306.0;948502.0;831003.0;1687358.0;856356.0;1715610.0;;1758567.0;884607.0;1786818.0;902211.0;1149866.0;2308881.0;1159016.0;2122294.0;;2123504.0;972428.0;1936915.0;964488.0;795808.0;1564340.0;768530.0;1470200.0;;1398450.0;674392.0;1304312.0;629920.0;421610.0;766280.0;344670.0;962348.0;;746949.0;540738.0;943021.0;402279.0;451918.0;722360.0;270439.0;761352.0;;400708.0;309434.0;439705.0;130269.0;152309.0;187103.0;34793.0;212379.0;;43529.0;60070.0;68798.0;8736.0;15578.0;17357.0;1768.0;18104.0;;2012.0;2526.0;2771.0;244.0;3625132.0;7415579.0;3790446.0;9145405.0;17570396.0;8424980.0;3598608.0;7308425.0;3709819.0;3592494.0;7114448.0;3521954.0;1954303.0;3147524.0;1193207.0;7612712.0;15189153.0;7576443.0;1532693.0;2381244.0;848537.0;230603.0;276158.0;45550.0;12770537.0;24985976.0;0.9449777603;;;
;KP;2012;p0p100;98754.09375;69027.9140625;12148880.0;1.71562211738e+12;828182.0;1696640.0;868457.0;900983.0;1839173.0;938189.0;945451.0;1935897.0;990445.0;111.0;119.0;8.0;982979.0;2009657.0;1026675.0;951733.0;1939285.0;987550.0;1871509.0;;1939214.0;919776.0;1871441.0;951664.0;794052.0;1612017.0;817966.0;1761445.0;;1803555.0;967393.0;1952981.0;985589.0;1154071.0;2315382.0;1161310.0;2046524.0;;2044073.0;892453.0;1775215.0;882763.0;835589.0;1641767.0;806178.0;1402869.0;;1330013.0;567280.0;1091116.0;523835.0;473127.0;862095.0;388969.0;1010055.0;;786633.0;536928.0;934589.0;397664.0;445550.0;708347.0;262798.0;736689.0;;379751.0;291139.0;408088.0;116953.0;145238.0;177391.0;32154.0;202018.0;;40117.0;56780.0;64740.0;7963.0;14238.0;15791.0;1548.0;16340.0;;1750.0;2102.0;2303.0;202.0;3657595.0;7481367.0;3823766.0;9047560.0;17372668.0;8325115.0;3632954.0;7375724.0;3742769.0;3449393.0;6823480.0;3374086.0;1965213.0;3173463.0;1208259.0;7555474.0;15061299.0;7505824.0;1492086.0;2311368.0;819290.0;218469.0;260344.0;41875.0;12705155.0;24854034.0;0.9296580553;;;
;KP;2011;p0p100;98609.4453125;68499.2734375;12082397.0;1.69345941504e+12;834888.0;1709633.0;874744.0;915777.0;1869563.0;953784.0;951304.0;1949172.0;997867.0;104.0;111.0;7.0;989237.0;2020530.0;1031292.0;938499.0;1912313.0;973814.0;1854447.0;;1921712.0;915948.0;1863846.0;947898.0;775504.0;1573728.0;798224.0;1819551.0;;1860915.0;1044047.0;2106741.0;1062691.0;1139907.0;2285153.0;1145245.0;1967428.0;;1961142.0;827521.0;1643418.0;815897.0;856633.0;1682993.0;826359.0;1335278.0;;1260850.0;478645.0;913135.0;434491.0;525053.0;960696.0;435644.0;1055471.0;;826170.0;530418.0;920940.0;390526.0;437803.0;691061.0;253263.0;711562.0;;355959.0;273759.0;376450.0;102696.0;138278.0;167692.0;29417.0;190779.0;;36536.0;52501.0;59619.0;7119.0;12503.0;13778.0;1274.0;14083.0;;1419.0;1580.0;1726.0;145.0;3691206.0;7548898.0;3857687.0;8948703.0;17173400.0;8224710.0;3673998.0;7456628.0;3782627.0;3302706.0;6524699.0;3221992.0;1971999.0;3192073.0;1220091.0;7501757.0;14942023.0;7440263.0;1446946.0;2231377.0;784447.0;204966.0;242926.0;37962.0;12639909.0;24722298.0;0.8935797215;;;
;KP;2010;p0p100;98989.328125;68318.8203125;12016471.0;1.68006909952e+12;852456.0;1743399.0;890943.0;926695.0;1892868.0;966173.0;958319.0;1963947.0;1005629.0;99.0;105.0;6.0;989169.0;2019161.0;1029993.0;929044.0;1893150.0;964109.0;1829951.0;;1896704.0;900907.0;1833501.0;932595.0;786470.0;1595078.0;808609.0;1886613.0;;1927360.0;1100143.0;2218894.0;1118751.0;1108038.0;2219703.0;1111666.0;1899546.0;;1889684.0;791508.0;1569526.0;778018.0;838885.0;1647743.0;808858.0;1269956.0;;1193406.0;431071.0;815618.0;384548.0;560777.0;1029208.0;468429.0;1087147.0;;853381.0;526370.0;911321.0;384952.0;427290.0;668092.0;240802.0;685722.0;;329845.0;258432.0;347477.0;89043.0;130480.0;156414.0;25935.0;177839.0;;32181.0;47359.0;53605.0;6246.0;10334.0;11388.0;1054.0;11621.0;;1166.0;1287.0;1401.0;112.0;3726639.0;7619375.0;3892738.0;8848494.0;16972224.0;8123733.0;3716564.0;7540623.0;3824064.0;3169502.0;6252590.0;3083090.0;1962428.0;3179011.0;1216579.0;7446843.0;14822421.0;7375583.0;1401651.0;2149803.0;748150.0;189559.0;222913.0;33353.0;12575133.0;24591600.0;0.8366559744;;;
;KP;2009;p0p100;100547.859375;69004.046875;11951759.0;1.68804732109e+12;867716.0;1773511.0;905793.0;934814.0;1911437.0;976622.0;967375.0;1981907.0;1014530.0;95.0;100.0;5.0;984079.0;2007670.0;1023592.0;924161.0;1883177.0;959016.0;1800997.0;;1866670.0;876836.0;1784489.0;907654.0;825808.0;1673668.0;847860.0;1965383.0;;2005385.0;1139575.0;2297098.0;1157525.0;1057952.0;2117568.0;1059616.0;1842172.0;;1828220.0;784220.0;1552824.0;768604.0;785658.0;1540387.0;754730.0;1205102.0;;1122836.0;419444.0;787550.0;368106.0;582158.0;1068314.0;486159.0;1104199.0;;865835.0;522041.0;901716.0;379676.0;410127.0;637561.0;227434.0;653491.0;;307847.0;243364.0;323776.0;80413.0;125532.0;151276.0;25745.0;172517.0;;32795.0;46985.0;54036.0;7050.0;11455.0;12889.0;1435.0;13329.0;;1629.0;1874.0;2067.0;194.0;3753984.0;7674525.0;3920537.0;8757285.0;16788496.0;8031222.0;3766380.0;7638432.0;3872055.0;3047274.0;5998329.0;2951056.0;1943631.0;3151735.0;1208111.0;7395812.0;14705075.0;7309270.0;1361473.0;2083421.0;721952.0;185941.0;220368.0;34429.0;12511269.0;24463020.0;0.9910216331;;;
;KP;2008;p0p100;102567.4375;70002.3515625;11887525.0;1.70351735603e+12;889289.0;1815800.0;926512.0;939956.0;1924501.0;984546.0;978132.0;2002339.0;1024209.0;92.0;97.0;5.0;972612.0;1983752.0;1011142.0;925478.0;1886035.0;960559.0;1765609.0;;1830190.0;840131.0;1709760.0;869631.0;893679.0;1810157.0;916479.0;2055565.0;;2095163.0;1161886.0;2340570.0;1178684.0;984798.0;1969205.0;984409.0;1795599.0;;1777734.0;810801.0;1604125.0;793325.0;693058.0;1354454.0;661396.0;1141212.0;;1052986.0;448154.0;839746.0;391590.0;589675.0;1082169.0;492493.0;1107188.0;;866326.0;517513.0;891350.0;373833.0;390009.0;600470.0;210457.0;621784.0;;284585.0;231775.0;305907.0;74128.0;121015.0;146214.0;25194.0;167036.0;;32424.0;46021.0;53254.0;7230.0;11603.0;13102.0;1500.0;13539.0;;1703.0;1936.0;2139.0;203.0;3779989.0;7726392.0;3946409.0;8667624.0;16608754.0;7941116.0;3821174.0;7746522.0;3925353.0;2936811.0;5767530.0;2830720.0;1909639.0;3094702.0;1185043.0;7347660.0;14596221.0;7248566.0;1319964.0;2012533.0;692550.0;180667.0;214806.0;34132.0;12447613.0;24335146.0;1.0882251263;;;
;KP;2007;p0p100;100556.164062;68268.875;11821299.0;1.65233124966e+12;911817.0;1860339.0;948527.0;945222.0;1937339.0;992122.0;987940.0;2020399.0;1032465.0;90.0;95.0;5.0;957706.0;1953288.0;995588.0;928382.0;1892244.0;963868.0;1731323.0;;1794794.0;802941.0;1633862.0;830926.0;976889.0;1977810.0;1000925.0;2142823.0;;2182091.0;1165934.0;2347096.0;1181166.0;903704.0;1804793.0;901093.0;1755072.0;;1733577.0;851368.0;1683850.0;832484.0;583034.0;1133185.0;550150.0;1085981.0;;991822.0;502947.0;944622.0;441672.0;586978.0;1077612.0;490630.0;1098753.0;;857035.0;511775.0;878189.0;366405.0;368773.0;559616.0;190831.0;591910.0;;260538.0;223137.0;292853.0;69707.0;116435.0;140687.0;24245.0;160710.0;;31189.0;44275.0;51222.0;6944.0;10960.0;12344.0;1382.0;12641.0;;1546.0;1681.0;1844.0;164.0;3802685.0;7771365.0;3968702.0;8579303.0;16431924.0;7852597.0;3874146.0;7851012.0;3976885.0;2841053.0;5566450.0;2725399.0;1864104.0;3014462.0;1150313.0;7302177.0;14495074.0;7192914.0;1277126.0;1936850.0;659683.0;173441.0;206192.0;32740.0;12381988.0;24203288.0;1.2099043131;;;
;KP;2006;p0p100;102852.257812;69497.015625;11749682.0;1.67217437082e+12;927541.0;1892757.0;965221.0;952649.0;1953408.0;1000767.0;993859.0;2030621.0;1036771.0;87.0;93.0;5.0;944416.0;1926288.0;981878.0;925125.0;1885864.0;960748.0;1709872.0;;1772264.0;784747.0;1596258.0;811516.0;1054206.0;2133430.0;1079230.0;2206135.0;;2244530.0;1151929.0;2317225.0;1165300.0;838423.0;1671882.0;833461.0;1711164.0;;1686240.0;872741.0;1725519.0;852779.0;492580.0;950142.0;457560.0;1050825.0;;951325.0;558245.0;1052012.0;493765.0;582142.0;1069501.0;487354.0;1085393.0;;843384.0;503251.0;859290.0;356030.0;349169.0;520205.0;171024.0;565241.0;;236706.0;216072.0;281764.0;65682.0;111574.0;134484.0;22904.0;153002.0;;29291.0;41428.0;47819.0;6387.0;9896.0;11085.0;1190.0;11237.0;;1300.0;1341.0;1450.0;110.0;3818465.0;7803074.0;3984637.0;8492956.0;16258023.0;7765045.0;3916007.0;7932777.0;4016794.0;2761989.0;5399555.0;2637565.0;1814960.0;2925691.0;1110686.0;7260138.0;14401833.0;7141713.0;1232818.0;1856190.0;623332.0;164326.0;194931.0;30596.0;12311421.0;24061096.0;1.1632767916;;;
;KP;2005;p0p100;105031.320312;70678.046875;11670344.0;1.68949999206e+12;932789.0;1906336.0;973546.0;962372.0;1972861.0;1010489.0;994581.0;2030547.0;1035965.0;85.0;90.0;5.0;935795.0;1908745.0;972950.0;911479.0;1858152.0;946673.0;1708396.0;;1769781.0;796917.0;1620025.0;823108.0;1111674.0;2248554.0;1136880.0;2232559.0;;2269014.0;1120885.0;2253019.0;1132134.0;803083.0;1598913.0;795832.0;1657971.0;;1629654.0;854888.0;1688708.0;833822.0;444994.0;852183.0;407189.0;1042255.0;;938808.0;597261.0;1128880.0;531619.0;580114.0;1066449.0;486336.0;1071352.0;;828063.0;491238.0;832966.0;341727.0;332897.0;486026.0;153127.0;542176.0;;214099.0;209279.0;270253.0;60972.0;106267.0;127483.0;21217.0;143929.0;;26906.0;37662.0;43351.0;5689.0;8391.0;9372.0;981.0;9563.0;;1064.0;1172.0;1254.0;83.0;3825537.0;7818489.0;3992950.0;8408286.0;16085678.0;7677394.0;3940955.0;7979750.0;4038795.0;2700226.0;5268684.0;2568462.0;1767105.0;2837244.0;1070137.0;7221295.0;14314883.0;7093593.0;1186991.0;1770795.0;583801.0;153577.0;181550.0;27975.0;12233823.0;23904168.0;1.0662978888;;;
;KP;2004;p0p100;102480.078125;68617.5859375;11581622.0;1.62826092544e+12;940906.0;1924503.0;983594.0;975433.0;1998329.0;1022892.0;989100.0;2018476.0;1029372.0;82.0;87.0;5.0;931349.0;1899630.0;968278.0;887082.0;1808359.0;921274.0;1723453.0;;1783987.0;836371.0;1699088.0;862713.0;1151888.0;2328588.0;1176695.0;2222406.0;;2256186.0;1070518.0;2150012.0;1079491.0;796127.0;1583054.0;786927.0;1596829.0;;1565036.0;800702.0;1578811.0;778109.0;434788.0;827909.0;393122.0;1054326.0;;945019.0;619538.0;1171432.0;551897.0;575495.0;1054145.0;478654.0;1048865.0;;800758.0;473370.0;795469.0;322104.0;314856.0;453083.0;138234.0;514465.0;;196531.0;199609.0;257902.0;58297.0;102150.0;124193.0;22046.0;139444.0;;28519.0;37294.0;43767.0;6473.0;9480.0;10788.0;1307.0;11218.0;;1445.0;1738.0;1873.0;138.0;3836788.0;7840938.0;4004136.0;8311088.0;15888560.0;7577486.0;3945859.0;7986047.0;4040173.0;2651155.0;5161206.0;2510055.0;1714074.0;2741307.0;1027258.0;7172509.0;14201398.0;7028882.0;1138579.0;1687162.0;548604.0;150744.0;180708.0;29969.0;12147876.0;23729498.0;1.0288276672;;;
;KP;2003;p0p100;101688.578125;67767.3671875;11484370.0;1.59514492928e+12;941806.0;1929022.0;987205.0;989617.0;2025301.0;1035669.0;977317.0;1993900.0;1016570.0;79.0;83.0;5.0;933385.0;1903748.0;970352.0;850229.0;1733032.0;882795.0;1755307.0;;1815179.0;905078.0;1837472.0;932384.0;1175270.0;2374201.0;1198921.0;2172322.0;;2202221.0;997052.0;2000359.0;1003300.0;823786.0;1636822.0;813032.0;1530365.0;;1495006.0;706579.0;1388556.0;681974.0;465586.0;885314.0;419730.0;1093261.0;;979529.0;627675.0;1187469.0;559799.0;570893.0;1041698.0;470817.0;1022626.0;;768860.0;451733.0;749759.0;298043.0;300395.0;427532.0;127160.0;491561.0;;183275.0;191166.0;247264.0;56115.0;98271.0;120559.0;22299.0;134906.0;;29029.0;36635.0;43360.0;6730.0;9810.0;11139.0;1329.0;11623.0;;1470.0;1813.0;1950.0;141.0;3842125.0;7851971.0;4009796.0;8212050.0;15686569.0;7474574.0;3927629.0;7945064.0;4017400.0;2623626.0;5098161.0;2474535.0;1660795.0;2643344.0;982639.0;7122148.0;14084923.0;6962752.0;1089902.0;1601646.0;511822.0;146608.0;177091.0;30504.0;12054175.0;23538540.0;1.0391856432;;;
;KP;2002;p0p100;101170.625;67132.875;11381792.0;1.56665839616e+12;941687.0;1931561.0;989855.0;999904.0;2044295.0;1044370.0;963077.0;1964553.0;1001458.0;75.0;79.0;4.0;936872.0;1910963.0;974074.0;813039.0;1656877.0;843822.0;1802639.0;;1862198.0;989600.0;2007992.0;1018376.0;1180146.0;2382302.0;1202138.0;2095676.0;;2120994.0;915530.0;1834395.0;918856.0;865598.0;1719332.0;853726.0;1460400.0;;1421322.0;594802.0;1162400.0;567596.0;522324.0;994969.0;472650.0;1147865.0;;1031326.0;625541.0;1184209.0;558676.0;565182.0;1027379.0;462212.0;992932.0;;732862.0;427750.0;698369.0;270650.0;289135.0;408397.0;119297.0;472976.0;;173574.0;183841.0;238092.0;54277.0;94205.0;116086.0;21897.0;129706.0;;28465.0;35501.0;42065.0;6568.0;9513.0;10689.0;1175.0;11079.0;;1290.0;1566.0;1677.0;115.0;3841540.0;7851372.0;4009757.0;8113348.0;15485309.0;7372035.0;3898315.0;7881566.0;3983192.0;2608265.0;5060910.0;2452648.0;1606768.0;2542833.0;936195.0;7071762.0;13969855.0;6898052.0;1041586.0;1515454.0;473983.0;140860.0;170596.0;29759.0;11954888.0;23336680.0;1.0445799828;;;
;KP;2001;p0p100;101240.320312;66923.5546875;11278572.0;1.54806294938e+12;949545.0;1949012.0;999447.0;1003046.0;2049295.0;1046231.0;950364.0;1938603.0;988224.0;71.0;75.0;4.0;933229.0;1903927.0;970679.0;794581.0;1618824.0;824229.0;1862227.0;;1922120.0;1067646.0;2165554.0;1097891.0;1165680.0;2351641.0;1185946.0;2015015.0;;2035976.0;849335.0;1699374.0;850030.0;887071.0;1761389.0;874312.0;1389753.0;;1346765.0;502682.0;975135.0;472453.0;578423.0;1104656.0;526238.0;1199349.0;;1081660.0;620926.0;1176340.0;555422.0;556098.0;1006878.0;450796.0;960316.0;;694144.0;404218.0;647538.0;243348.0;279558.0;392255.0;112730.0;456938.0;;165257.0;177380.0;229885.0;52527.0;89805.0;110732.0;20941.0;123348.0;;27029.0;33543.0;39625.0;6088.0;8824.0;9779.0;954.0;10037.0;;1036.0;1213.0;1293.0;82.0;3836184.0;7840837.0;4004581.0;8017054.0;15290973.0;7273991.0;3877242.0;7835393.0;3958096.0;2589102.0;5017520.0;2428425.0;1550710.0;2438060.0;887470.0;7022442.0;13859791.0;6837317.0;994612.0;1431182.0;436674.0;133456.0;161504.0;28069.0;11853238.0;23131810.0;1.5307508707;;;
;KP;2000;p0p100;98757.453125;65071.1992188;11177728.0;1.49202246042e+12;968854.0;1987652.0;1018798.0;998876.0;2040193.0;1041316.0;940829.0;1919569.0;978740.0;67.0;71.0;4.0;918070.0;1873713.0;955642.0;806061.0;1641832.0;835772.0;1930546.0;;1991676.0;1124485.0;2280389.0;1155904.0;1132631.0;2283977.0;1151348.0;1945240.0;;1962703.0;812609.0;1623964.0;811355.0;867568.0;1721398.0;853829.0;1321275.0;;1274238.0;453707.0;874115.0;420409.0;616867.0;1180956.0;564089.0;1235433.0;;1118337.0;618566.0;1172815.0;554248.0;542274.0;976892.0;434618.0;925789.0;;653874.0;383515.0;602771.0;219256.0;270498.0;376553.0;106057.0;441821.0;;156632.0;171323.0;221897.0;50575.0;85049.0;104656.0;19607.0;115848.0;;24980.0;30799.0;36172.0;5373.0;7688.0;8411.0;722.0;8702.0;;788.0;1014.0;1079.0;66.0;3826629.0;7821127.0;3994496.0;7924721.0;15107948.0;7183232.0;3875786.0;7830162.0;3954379.0;2556708.0;4949284.0;2392575.0;1492227.0;2328502.0;836278.0;6974768.0;13756338.0;6781572.0;949953.0;1351610.0;401660.0;124617.0;150389.0;25772.0;11751350.0;22929076.0;1.5285961628;;;
;KP;1999;p0p100;99362.4375;65366.0664062;11081256.0;1.48590034944e+12;984312.0;2018557.0;1034236.0;990364.0;2022549.0;1032176.0;936770.0;1912093.0;975316.0;63.0;67.0;4.0;893787.0;1824439.0;930645.0;845965.0;1722359.0;876384.0;2011037.0;;2073465.0;1165072.0;2362161.0;1197081.0;1082243.0;2181384.0;1099136.0;1888357.0;;1902780.0;806114.0;1609761.0;803644.0;812687.0;1610237.0;797547.0;1256718.0;;1205117.0;444031.0;851599.0;407570.0;641014.0;1229208.0;588197.0;1255060.0;;1136347.0;614046.0;1162193.0;548150.0;522780.0;932561.0;409789.0;887726.0;;609942.0;364946.0;565086.0;200153.0;259126.0;360771.0;101661.0;422722.0;;152768.0;163596.0;214691.0;51107.0;82080.0;103270.0;21194.0;113349.0;;27414.0;31269.0;37491.0;6220.0;8980.0;9900.0;926.0;10466.0;;1046.0;1486.0;1608.0;120.0;3805233.0;7777638.0;3972373.0;7845498.0;14954347.0;7108883.0;3899394.0;7875665.0;3976245.0;2511778.0;4853237.0;2341464.0;1434326.0;2225445.0;791174.0;6933952.0;13661463.0;6727498.0;911546.0;1292884.0;381385.0;123878.0;152336.0;28464.0;11650731.0;22731984.0;1.4874492884;;;
;KP;1998;p0p100;94549.203125;62152.9023438;10987237.0;1.4007608279e+12;1007447.0;2064233.0;1056780.0;975234.0;1992095.0;1016856.0;938756.0;1917194.0;978432.0;60.0;64.0;4.0;856491.0;1748662.0;892166.0;914818.0;1862207.0;947385.0;2102909.0;;2167799.0;1188091.0;2408508.0;1220414.0;1007861.0;2030494.0;1022628.0;1841913.0;;1854058.0;834052.0;1665483.0;831430.0;716828.0;1416396.0;699568.0;1192432.0;;1135724.0;475604.0;911759.0;436156.0;649965.0;1248680.0;598716.0;1259102.0;;1140393.0;609137.0;1150812.0;541677.0;498922.0;878504.0;379584.0;848582.0;;565713.0;349660.0;535780.0;186129.0;248678.0;347093.0;98421.0;405227.0;;149813.0;156549.0;207934.0;51392.0;79504.0;101581.0;22079.0;111054.0;;28466.0;31550.0;37941.0;6387.0;9358.0;10259.0;905.0;10888.0;;1033.0;1530.0;1657.0;128.0;3777928.0;7722184.0;3944234.0;7772167.0;14815152.0;7043003.0;3944822.0;7966692.0;4021857.0;2451534.0;4727647.0;2276117.0;1375811.0;2120813.0;745029.0;6895278.0;13572843.0;6677558.0;876889.0;1242309.0;365445.0;122002.0;151502.0;29503.0;11550095.0;22537336.0;1.5768588781;;;
;KP;1997;p0p100;96327.9296875;63286.3789062;10890109.0;1.41354165862e+12;1028277.0;2104899.0;1076628.0;960015.0;1961859.0;1001849.0;941115.0;1923021.0;981910.0;56.0;60.0;3.0;818611.0;1671593.0;852987.0;999314.0;2034281.0;1034971.0;2191605.0;;2259449.0;1192291.0;2416766.0;1224478.0;925051.0;1862447.0;937397.0;1800956.0;;1811229.0;875905.0;1749736.0;873832.0;603123.0;1185944.0;582822.0;1136299.0;;1074261.0;533176.0;1024616.0;491439.0;647621.0;1246416.0;598794.0;1250738.0;;1132874.0;603117.0;1137198.0;534080.0;472689.0;819138.0;346446.0;809541.0;;522306.0;336852.0;512719.0;175860.0;239388.0;335599.0;96205.0;389624.0;;147565.0;150236.0;201600.0;51360.0;76955.0;99084.0;22128.0;108426.0;;28141.0;31471.0;37488.0;6013.0;8970.0;9772.0;804.0;10268.0;;907.0;1298.0;1402.0;103.0;3748018.0;7661372.0;3913374.0;7697513.0;14674266.0;6976735.0;3992561.0;8063230.0;4070678.0;2387037.0;4594174.0;2207135.0;1317915.0;2016862.0;698922.0;6852287.0;13476542.0;6624259.0;845226.0;1197724.0;352476.0;118750.0;147806.0;29051.0;11445531.0;22335638.0;1.5701001883;;;
;KP;1996;p0p100;104159.945312;68353.59375;10782069.0;1.51154039194e+12;1032522.0;2112278.0;1079765.0;949183.0;1940651.0;991478.0;936733.0;1914801.0;978075.0;53.0;56.0;3.0;800233.0;1634094.0;833868.0;1078168.0;2194987.0;1116827.0;2256303.0;;2326429.0;1178135.0;2387727.0;1209602.0;858421.0;1726834.0;868418.0;1756149.0;;1764343.0;897728.0;1793649.0;895925.0;510049.0;996181.0;486133.0;1100374.0;;1033561.0;590325.0;1137755.0;547428.0;642679.0;1238766.0;596086.0;1236877.0;;1119161.0;594198.0;1117277.0;523075.0;447652.0;762789.0;315127.0;772897.0;;482336.0;325245.0;492468.0;167209.0;231349.0;325981.0;94618.0;376139.0;;145642.0;144790.0;195824.0;51024.0;74268.0;95666.0;21391.0;104947.0;;26632.0;30679.0;35923.0;5241.0;8086.0;8791.0;706.0;9065.0;;776.0;979.0;1050.0;70.0;3718671.0;7601824.0;3883186.0;7612804.0;14511724.0;6898883.0;4012452.0;8103197.0;4090772.0;2337251.0;4489979.0;2152722.0;1263101.0;1918548.0;655389.0;6797355.0;13355965.0;6558621.0;815449.0;1155759.0;340262.0;114065.0;141486.0;27411.0;11331475.0;22113548.0;1.5060144663;;;
;KP;1995;p0p100;109287.695312;71537.3359375;10657909.0;1.56397063373e+12;1014966.0;2076110.0;1061146.0;943437.0;1929617.0;986180.0;922571.0;1886165.0;963593.0;49.0;52.0;3.0;812965.0;1659824.0;846857.0;1137119.0;2314936.0;1177817.0;2283706.0;;2354414.0;1146587.0;2323185.0;1176597.0;822408.0;1652916.0;830510.0;1701421.0;;1706759.0;879013.0;1755260.0;876249.0;461220.0;894933.0;433714.0;1091206.0;;1020859.0;629986.0;1217130.0;587145.0;640549.0;1236032.0;595482.0;1221481.0;;1102018.0;580932.0;1087467.0;506536.0;426077.0;714838.0;288760.0;740225.0;;447722.0;314148.0;473111.0;158962.0;224331.0;317491.0;93159.0;364357.0;;143439.0;140026.0;190307.0;50280.0;71384.0;91396.0;20012.0;100432.0;;24261.0;29048.0;33296.0;4249.0;6777.0;7383.0;606.0;7575.0;;658.0;798.0;850.0;52.0;3693939.0;7551716.0;3857776.0;7510452.0;14310583.0;6800133.0;3985127.0;8046297.0;4061173.0;2312687.0;4435562.0;2122877.0;1212638.0;1828724.0;616083.0;6723891.0;13196697.0;6472810.0;786561.0;1113886.0;327323.0;108056.0;132977.0;24922.0;11204391.0;21862300.0;0.6604341269;;;
;KP;1994;p0p100;116729.4375;75795.5703125;10515411.0;1.6355154985e+12;1001609.0;2049109.0;1047527.0;949125.0;1941923.0;992823.0;896932.0;1834120.0;937212.0;45.0;48.0;3.0;853203.0;1741664.0;888482.0;1177208.0;2395957.0;1218777.0;2271592.0;;2340544.0;1094384.0;2216130.0;1121767.0;815161.0;1636751.0;821604.0;1637924.0;;1638817.0;822763.0;1639967.0;817213.0;451176.0;871233.0;420056.0;1105468.0;;1031856.0;654292.0;1266094.0;611800.0;636241.0;1226002.0;589756.0;1194647.0;;1064597.0;558406.0;1033265.0;474841.0;403508.0;663836.0;260294.0;703709.0;;409209.0;300201.0;449154.0;148915.0;212588.0;302682.0;90062.0;343880.0;;139391.0;131292.0;180643.0;49329.0;67720.0;87644.0;19912.0;96265.0;;24089.0;28545.0;32722.0;4177.0;7098.0;7879.0;773.0;8169.0;;861.0;1071.0;1159.0;88.0;3700869.0;7566816.0;3866044.0;7361699.0;14011166.0;6649367.0;3909516.0;7888805.0;3979361.0;2300115.0;4396594.0;2096453.0;1152068.0;1725767.0;573553.0;6613139.0;12949235.0;6336108.0;748560.0;1061931.0;313259.0;104479.0;129452.0;24953.0;11062568.0;21577982.0;1.0767866373;;;
