Variable Name;.;.;.;Population | tax unit | Population | Adults | population;Population | individuals | Population | All Ages | population;Number of tax returns | tax unit | Population | Adults | population;National income price index | individuals | Indices | All Ages | population;PPP conversion factor, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;PPP conversion factor, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;PPP conversion factor, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency
Variable Category;.;.;.;Other macro;Other macro;Other macro;Other macro;Other macro;Other macro;Other macro;Other macro;Other macro;Other macro
Variable Description;.;.;.;Number of individuals in a group. The population is comprised of individuals over age 20. The base unit is the tax unit defined by national fiscal administrations to measure personal income taxes.;Number of individuals in a group. The population is comprised of individuals of all ages. The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Number of reports filed containing information used to calculate taxes. The population is comprised of individuals over age 20. The base unit is the tax unit defined by national fiscal administrations to measure personal income taxes.;Current national income adjusted by CPI, divided by national income of the base year adjusted by CPI. It measures the changes in the purchasing power of national income.;PPP conversion factor of curent local currency to current PPP EUR.;Official exchange rate of the local currency to EUR.;PPP conversion factor of current local currency to current USD.;Official exchange rate of the local currency to USD.;PPP conversion factor of current local currency to current PPP CNY.;Official exchange rate of the local currency to CNY.
Variable Decomposition;.;.;.;;;;;;;;;;
Variable Unit;.;.;.;population;population;population;;local currency per foreign currency;local currency per foreign currency;local currency per foreign currency;local currency per foreign currency;local currency per foreign currency;local currency per foreign currency
Methodological Notes;.;.;.;;;;;;;;;;
Sources;.;.;.;WID.world computations using: Frank, Sommeiller, Price & Saez (2015);WID.world computations using: Frank, Sommeiller, Price & Saez (2015);Frank, Sommeiller, Price & Saez (2015);;WID.world computations using: Frank, Sommeiller, Price & Saez (2015);WID.world computations using: Frank, Sommeiller, Price & Saez (2015);WID.world computations using: Frank, Sommeiller, Price & Saez (2015);WID.world computations using: Frank, Sommeiller, Price & Saez (2015);WID.world computations using: Frank, Sommeiller, Price & Saez (2015);WID.world computations using: Frank, Sommeiller, Price & Saez (2015)
Variable Code;country;year;perc;npopul992t;npopul999i;ntaxre992t;inyixx999i;xlceup999i;xlceux999i;xlcusp999i;xlcusx999i;xlcyup999i;xlcyux999i
;US-AL;2016;p0p100;;;;1.0;1.3099900484;1.1065329313;1.0;1.0;0.299690634;0.1507654935
;US-AL;2015;p0p100;;;;0.9870161414;1.3047451973;;1.0;1.0;0.2940007746;
;US-AL;2014;p0p100;2519216.25;;2046560.0;0.9765984416;1.305574894;;1.0;1.0;0.2891286612;
;US-AL;2013;p0p100;2385721.0;;2048730.0;0.9593613744;1.2936111689;;1.0;1.0;0.285338074;
;US-AL;2012;p0p100;2441315.75;4822023.0;2050889.875;0.9441343546;1.2888070345;;1.0;1.0;0.2862385511;
;US-AL;2011;p0p100;2420975.25;;2091528.125;0.9270407557;1.28186059;;1.0;1.0;0.2852630615;
;US-AL;2010;p0p100;2418799.0;;2102251.0;0.9082964063;1.2697501183;;1.0;1.0;0.3020563126;
;US-AL;2009;p0p100;2341489.0;;2048831.0;0.897295475;1.262617588;;1.0;1.0;0.3190217614;
;US-AL;2008;p0p100;2336040.0;;2076195.125;0.890278697;1.2648955584;;1.0;1.0;0.3120010793;
;US-AL;2007;p0p100;2363588.75;;2353773.0;0.8734274507;1.2665445805;;1.0;1.0;0.3299844563;
;US-AL;2006;p0p100;2363527.75;;2028820.0;0.8507438302;1.2644462585;;1.0;1.0;0.345580399;
;US-AL;2005;p0p100;2254840.5;;1955914.0;0.8253771663;1.2506828308;;1.0;1.0;0.3466525674;
;US-AL;2004;p0p100;2186311.75;;1910403.0;0.7996518016;1.2349227667;;1.0;1.0;0.3501084149;
;US-AL;2003;p0p100;2186727.75;;1883765.0;0.7782691717;1.2250671387;;1.0;1.0;0.3633489013;
;US-AL;2002;p0p100;2136886.75;;1882572.0;0.7630601525;1.2275134325;;1.0;1.0;0.3685450256;
;US-AL;2001;p0p100;2129487.5;;1892976.0;0.7515296936;1.238769412;;1.0;1.0;0.3631632924;
;US-AL;2000;p0p100;2096086.625;;1904150.0;0.7347952127;1.2406071424;;1.0;1.0;0.3614366651;
;US-AL;1999;p0p100;2095618.375;;1898392.0;0.7184196711;1.2302194834;;1.0;1.0;0.3772855997;
;US-AL;1998;p0p100;2092317.875;;1879778.0;0.7082802653;1.2326472998;;1.0;1.0;0.3762110472;
;US-AL;1997;p0p100;2043340.5;;1864029.0;0.7006801367;1.232254982;;1.0;1.0;0.3748629391;
;US-AL;1996;p0p100;2040187.25;;1843993.0;0.688826859;1.2088310719;;1.0;1.0;0.3924251497;
;US-AL;1995;p0p100;2010478.0;;1817306.0;0.6764978766;1.2180724144;;1.0;1.0;0.4256479144;
;US-AL;1994;p0p100;2028684.375;;1782861.0;0.6626616716;;;1.0;1.0;0.4993232191;
;US-AL;1993;p0p100;2002419.75;;1760213.0;0.64887923;;;1.0;1.0;0.6194413304;
;US-AL;1992;p0p100;1956066.875;;1745034.0;0.6337777972;;;1.0;1.0;0.7676845193;
;US-AL;1991;p0p100;1917394.5;;1747049.0;0.6196454167;;;1.0;1.0;0.8222076297;
;US-AL;1990;p0p100;1925216.75;;1711765.0;0.5997613072;;;1.0;1.0;0.8252539039;
;US-AL;1989;p0p100;1931907.375;;1670001.0;0.5782889724;;;1.0;1.0;0.9015800357;
;US-AL;1988;p0p100;1889710.5;;1624169.0;0.5566461682;;;1.0;1.0;1.0285832882;
;US-AL;1987;p0p100;1861297.875;;1583884.0;0.5377940536;;;1.0;1.0;1.1488677263;
;US-AL;1986;p0p100;1829673.375;;1537065.0;0.524953723;;;1.0;1.0;1.1998178959;
;US-AL;1985;p0p100;1797478.5;;1516405.75;0.5145182014;;;1.0;1.0;1.2409015894;
;US-AL;1984;p0p100;1766650.25;;1483276.25;0.4985733032;;;1.0;1.0;1.2306629419;
;US-AL;1983;p0p100;1736825.875;;1436766.875;0.4814707339;;;1.0;1.0;1.1731731892;
;US-AL;1982;p0p100;1699331.625;;1357949.0;0.4632197618;;;1.0;1.0;1.1410177946;
;US-AL;1981;p0p100;1671024.25;;1400772.0;0.4366059899;;;1.0;1.0;1.0903964043;
;US-AL;1980;p0p100;1623670.875;;1397132.0;0.399116993;;;1.0;1.0;1.0109244585;
;US-AL;1979;p0p100;1621103.25;;1372550.0;0.3660068512;;;1.0;1.0;0.9860848188;
