Variable Code;country;year;perc;npopul992t;npopul999i;ntaxre992t;inyixx999i;xlceup999i;xlceux999i;xlcusp999i;xlcusx999i;xlcyup999i;xlcyux999i
;US-NY;1981;p0p100;8291495.0;;7198063.0;0.4366059899;;;1.0;1.0;1.0903964043;
;US-NY;1980;p0p100;8229999.0;;7157005.0;0.399116993;;;1.0;1.0;1.0109244585;
;US-NY;1979;p0p100;8223369.0;;7147126.0;0.3660068512;;;1.0;1.0;0.9860848188;
;US-NY;1978;p0p100;8093126.0;;6972367.0;0.33810094;;;1.0;1.0;0.9547064304;
;US-NY;1977;p0p100;8004868.0;;6896190.0;0.315928787;;;1.0;1.0;0.9135241508;
;US-NY;1976;p0p100;7922444.5;;6860800.0;0.2975162268;;;1.0;1.0;0.8714398146;
;US-NY;1975;p0p100;7845858.0;;6876422.0;0.2820289731;;;1.0;1.0;0.8604028821;
;US-NY;1974;p0p100;7767815.5;;6944389.0;0.2580621839;;;1.0;1.0;0.7967916131;
;US-NY;1973;p0p100;7696684.0;;6987408.0;0.2368501127;;;1.0;1.0;0.7372254133;
;US-NY;1972;p0p100;7623645.5;;6943381.0;0.2246379256;;;1.0;1.0;0.7126262784;
;US-NY;1971;p0p100;7543037.0;;6924945.0;0.2153150141;;;1.0;1.0;0.6847807765;
;US-NY;1970;p0p100;7449351.0;;7054462.0;0.2049063742;;;1.0;1.0;0.672759831;
;US-NY;1969;p0p100;7390289.0;;7204512.0;0.1946323365;;;1.0;1.0;0.6523371339;
;US-NY;1968;p0p100;7345199.5;;7123776.0;0.1855068803;;;1.0;1.0;0.6194906235;
;US-NY;1967;p0p100;7298549.0;;6955885.0;0.1779426634;;;1.0;1.0;0.6002780199;
;US-NY;1966;p0p100;7245369.0;;6939723.0;0.1729178131;;;1.0;1.0;0.5991725326;
;US-NY;1965;p0p100;7187529.5;;6854168.0;0.1681890637;;;1.0;1.0;0.5878564715;
;US-NY;1964;p0p100;7123094.0;;6765141.0;0.165165171;;;1.0;1.0;0.6169885993;
;US-NY;1963;p0p100;7049176.0;;6644119.0;0.1626706868;;;1.0;1.0;0.6245597005;
;US-NY;1962;p0p100;6972261.0;;6629260.0;0.1608581692;;;1.0;1.0;0.5787657499;
;US-NY;1961;p0p100;6889142.0;;6576397.0;0.1589020491;;;1.0;1.0;0.5063357949;
;US-NY;1960;p0p100;6798572.5;;6523532.0;0.1571702808;;;1.0;1.0;0.6174277663;
;US-NY;1959;p0p100;6760728.5;;6478848.0;0.1550257355;;;1.0;;0.6377097964;
;US-NY;1958;p0p100;6715708.5;;6411995.0;0.152988866;;;1.0;;0.6633341312;
;US-NY;1957;p0p100;6669481.0;;6522596.0;0.149516359;;;1.0;;0.7038274407;
;US-NY;1956;p0p100;6613004.5;;6458901.0;0.1444735378;;;1.0;;0.6517068744;
;US-NY;1955;p0p100;6557678.0;;6393653.0;0.1396730095;;;1.0;;0.6540765762;
;US-NY;1954;p0p100;6501955.0;;6347819.0;0.1376989633;;;1.0;;0.653101325;
;US-NY;1953;p0p100;6445834.5;;6510765.0;0.136299178;;;1.0;;0.6625382304;
;US-NY;1952;p0p100;6395371.0;;6435701.0;0.1345584542;;;1.0;;0.7204616666;
;US-NY;1951;p0p100;6340442.0;;6299130.0;0.1316781193;;;1.0;;;
;US-NY;1950;p0p100;6285654.0;;6123930.0;0.1233422235;;;1.0;;;
;US-NY;1949;p0p100;6221456.5;;6106261.0;0.122229591;;;1.0;;;
;US-NY;1948;p0p100;6176086.5;;6203398.0;0.1222924143;;;1.0;;;
;US-NY;1947;p0p100;6130042.5;;6537319.0;0.115778029;;;1.0;;;
;US-NY;1946;p0p100;6071235.5;;6343055.0;0.1041131839;;;1.0;;;
;US-NY;1945;p0p100;6064842.0;;6063750.0;0.0924932137;;;1.0;;;
;US-NY;1944;p0p100;6053484.5;;5599607.0;0.0902230665;;;1.0;;;
;US-NY;1943;p0p100;6034595.5;;5253541.0;0.0881233886;;;1.0;;;
;US-NY;1942;p0p100;6003838.5;;4466244.0;0.0841214508;;;1.0;;;
;US-NY;1941;p0p100;5989923.0;;3470274.0;0.0776699111;;;1.0;;;
;US-NY;1940;p0p100;5982232.5;;2183064.0;0.0728873089;;;1.0;;;
;US-NY;1939;p0p100;5887317.5;;1293885.0;0.0722233132;;;1.0;;;
;US-NY;1938;p0p100;5802025.5;;1070265.0;0.0731385574;;;1.0;;;
;US-NY;1937;p0p100;5720249.5;;1086217.0;0.0745024458;;;1.0;;;
;US-NY;1936;p0p100;5649586.0;;990514.0;0.0718643889;;;1.0;;;
;US-NY;1935;p0p100;5578433.0;;870556.0;0.0710029826;;;1.0;;;
;US-NY;1934;p0p100;5504959.0;;828661.0;0.0696032047;;;1.0;;;
;US-NY;1933;p0p100;5435912.0;;780271.0;0.0663639754;;;1.0;;;
;US-NY;1932;p0p100;5370143.5;;834568.0;0.0681944638;;;1.0;;;
;US-NY;1931;p0p100;5302492.0;;669636.0;0.076970011;;;1.0;;;
;US-NY;1930;p0p100;5228762.5;;740984.0;0.0854135603;;;1.0;;;
;US-NY;1929;p0p100;5135799.0;;776712.0;0.0888322517;;;1.0;;;
;US-NY;1928;p0p100;5045515.0;;780418.0;0.0885895565;;;1.0;;;
;US-NY;1927;p0p100;4946767.0;;766974.0;0.089317672;;;1.0;;;
;US-NY;1926;p0p100;4841930.0;;753044.0;0.0908953026;;;1.0;;;
;US-NY;1925;p0p100;4740764.5;;751941.0;0.0904098675;;;1.0;;;
;US-NY;1924;p0p100;4634216.0;;1215640.0;0.0888322517;;;1.0;;;
;US-NY;1923;p0p100;4510768.0;;1221654.0;0.0887715742;;;1.0;;;
;US-NY;1922;p0p100;4399093.0;;1102748.0;0.0862837657;;;1.0;;;
;US-NY;1921;p0p100;4303837.5;;1066637.0;0.0928369835;;;1.0;;;
