Variable Code;country;year;perc;aptinc992j;bptinc992j;tptinc992j;sptinc992j
;OM;2010;p90p99;31064.0291014;;16950.9453125;0.3661975265
;OM;2010;p99p100;140746.743899;2.16198372841;65100.7421875;0.1843543907
;OM;2010;p99.9p100;538112.562769;2.62108111382;205301.75;0.0704836303
;OM;2010;p99.99p100;2291824.97555;2.68412899971;853843.0625;0.0300190246
;OM;2010;p99.999p100;9159712.29842;2.34150671959;3911888.0;0.0119976714
;OM;2010;p0p10;307.949501617;;-643773.875;0.0040336168
;OM;2010;p10p20;979.683831935;;629.039916992;0.0128321985
;OM;2010;p20p30;1548.29929801;;1325.81335449;0.0202800978
;OM;2010;p30p40;2169.11148046;;1853.87963867;0.0284116857
;OM;2010;p40p50;2907.70047441;;2519.55761719;0.0380859503
;OM;2010;p50p60;3644.38845356;;3260.28833008;0.0477353148
;OM;2010;p60p70;4769.38573476;;4115.30859375;0.0624708734
;OM;2010;p70p80;6704.88360676;;5630.39794922;0.0878226166
;OM;2010;p80p90;11282.0494345;;7939.84960938;0.1477757348
;OM;2010;p90p100;42032.2991409;2.47964334488;16950.9453125;0.5505519134
;OM;2010;p0p1;-227.682471661;;-643773.875;-0.0002982255
;OM;2010;p1p2;-18.392603006;;-68.5197601318;-2.40912e-05
;OM;2010;p2p3;83.3113185671;;16.8987483978;0.0001091237
;OM;2010;p3p4;287.001838674;;182.832885742;0.0003759238
;OM;2010;p4p5;410.04895124;;369.255493164;0.0005370947
;OM;2010;p5p6;449.978127432;;436.281982422;0.0005893951
;OM;2010;p6p7;475.735193521;;463.05380249;0.0006231325
;OM;2010;p7p8;500.10078327;;487.301940918;0.0006550473
;OM;2010;p8p9;533.172076845;;514.914306641;0.0006983651
;OM;2010;p9p10;586.221801288;;555.112426758;0.0007678512
;OM;2010;p10p11;705.827796239;;629.039916992;0.0009245148
;OM;2010;p11p12;844.519041073;;786.314697266;0.0011061769
;OM;2010;p12p13;894.228857897;;878.96295166;0.0011712883
;OM;2010;p13p14;921.066060163;;908.917419434;0.0012064405
;OM;2010;p14p15;943.867127808;;931.958129883;0.001236306
;OM;2010;p15p16;972.953658335;;957.80871582;0.0012744045
;OM;2010;p16p17;1005.70072441;;988.547668457;0.0013172976
;OM;2010;p17p18;1057.97378713;;1025.06103516;0.0013857664
;OM;2010;p18p19;1163.22711601;;1102.36193848;0.0015236305
;OM;2010;p19p20;1287.47415028;;1228.77807617;0.001686373
;OM;2010;p20p21;1344.69808156;;1325.81335449;0.0017613267
;OM;2010;p21p22;1374.30668234;;1361.63293457;0.0018001089
;OM;2010;p22p23;1402.95068855;;1387.07751465;0.0018376277
;OM;2010;p23p24;1432.18315701;;1418.85351562;0.0018759173
;OM;2010;p24p25;1462.88175945;;1445.5736084;0.0019161273
;OM;2010;p25p26;1517.88453683;;1484.47961426;0.0019881716
;OM;2010;p26p27;1606.88800662;;1557.82470703;0.0021047511
;OM;2010;p27p28;1716.93728945;;1659.59350586;0.002248897
;OM;2010;p28p29;1791.35674334;;1764.7019043;0.0023463739
;OM;2010;p29p30;1832.90603492;;1813.6628418;0.0024007964
;OM;2010;p30p31;1871.21376255;;1853.87963867;0.002450973
;OM;2010;p31p32;1908.49903593;;1887.6496582;0.0024998104
;OM;2010;p32p33;1969.34732935;;1933.83728027;0.0025795114
;OM;2010;p33p34;2052.61673631;;2008.81567383;0.0026885802
;OM;2010;p34p35;2154.62183539;;2100.22167969;0.0028221896
;OM;2010;p35p36;2238.10881607;;2205.30957031;0.0029315434
;OM;2010;p36p37;2291.03255573;;2265.29760742;0.0030008645
;OM;2010;p37p38;2335.03843942;;2314.00146484;0.0030585048
;OM;2010;p38p39;2394.29137001;;2359.73339844;0.0031361161
;OM;2010;p39p40;2476.34492386;;2433.35595703;0.0032435923
;OM;2010;p40p41;2570.58598313;;2519.55761719;0.0033670322
;OM;2010;p41p42;2662.70818726;;2621.1574707;0.0034876966
;OM;2010;p42p43;2727.26927658;;2697.7734375;0.0035722607
;OM;2010;p43p44;2780.68024627;;2755.04736328;0.0036422201
;OM;2010;p44p45;2849.81127239;;2810.70288086;0.00373277
;OM;2010;p45p46;2933.64043396;;2891.57836914;0.003842572
;OM;2010;p46p47;3026.19618571;;2977.35546875;0.0039638043
;OM;2010;p47p48;3114.68469549;;3074.39941406;0.0040797093
;OM;2010;p48p49;3179.194591;;3149.625;0.0041642063
;OM;2010;p49p50;3232.23387226;;3206.57763672;0.0042336788
;OM;2010;p50p51;3294.43080275;;3260.28833008;0.0043151462
;OM;2010;p51p52;3366.34353726;;3330.36352539;0.0044093397
;OM;2010;p52p53;3440.02281391;;3401.68310547;0.0045058471
;OM;2010;p53p54;3517.75920042;;3479.43481445;0.0046076686
;OM;2010;p54p55;3590.2407551;;3555.26269531;0.0047026072
;OM;2010;p55p56;3660.06378651;;3624.63208008;0.0047940635
;OM;2010;p56p57;3742.25012432;;3697.66259766;0.0049017137
;OM;2010;p57p58;3831.39739896;;3787.01000977;0.0050184815
;OM;2010;p58p59;3937.62421024;;3877.09277344;0.0051576206
;OM;2010;p59p60;4063.7519062;;4005.27661133;0.0053228266
;OM;2010;p60p61;4172.26857417;;4115.30859375;0.005464965
;OM;2010;p61p62;4303.40650929;;4235.33007812;0.0056367335
;OM;2010;p62p63;4436.05892812;;4373.22412109;0.0058104857
;OM;2010;p63p64;4549.55988283;;4494.71875;0.0059591527
;OM;2010;p64p65;4664.74454525;;4607.40576172;0.0061100251
;OM;2010;p65p66;4775.39535541;;4718.57519531;0.0062549589
;OM;2010;p66p67;4918.27942704;;4839.71630859;0.0064421128
;OM;2010;p67p68;5074.6189398;;4993.65429688;0.0066468911
;OM;2010;p68p69;5280.54641744;;5165.39013672;0.0069166212
;OM;2010;p69p70;5518.9787682;;5404.671875;0.0072289272
;OM;2010;p70p71;5740.39841869;;5630.39794922;0.0075189495
;OM;2010;p71p72;5954.51406268;;5850.265625;0.0077994047
;OM;2010;p72p73;6160.06505247;;6059.02246094;0.0080686416
;OM;2010;p73p74;6363.44386024;;6262.03076172;0.0083350334
;OM;2010;p74p75;6566.76507496;;6464.90722656;0.0086013498
;OM;2010;p75p76;6775.44102056;;6669.49169922;0.0088746799
;OM;2010;p76p77;6993.9433346;;6883.2421875;0.0091608809
;OM;2010;p77p78;7228.43233953;;7108.14941406;0.0094680218
;OM;2010;p78p79;7486.46552232;;7353.40527344;0.0098060016
;OM;2010;p79p80;7779.36738155;;7626.63037109;0.0101896534
;OM;2010;p80p81;8120.1944732;;7939.84960938;0.0106360791
;OM;2010;p81p82;8530.39842794;;8313.11035156;0.0111733768
;OM;2010;p82p83;9023.59040141;;8761.31738281;0.0118193747
;OM;2010;p83p84;9614.00725146;;9302.65332031;0.0125927208
;OM;2010;p84p85;10316.2740557;;9942.84570312;0.0135125713
;OM;2010;p85p86;11142.6773297;;10708.2685547;0.0145950196
;OM;2010;p86p87;12117.9074242;;11602.5390625;0.0158724058
;OM;2010;p87p88;13250.6374245;;12654.5361328;0.0173560902
;OM;2010;p88p89;14586.8059587;;13884.9042969;0.0191062447
;OM;2010;p89p90;16118.0015986;;15319.6474609;0.0211118516
;OM;2010;p90p91;17851.0928476;;16950.9453125;0.0233819075
;OM;2010;p91p92;19816.0380421;;18787.6191406;0.0259556528
;OM;2010;p92p93;22069.9908107;;20889.4375;0.0289079491
;OM;2010;p93p94;24692.577445;;23309.8027344;0.0323430933
;OM;2010;p94p95;27823.8130299;;26155.375;0.0364444815
;OM;2010;p95p96;31677.6777591;;29606.4316406;0.0414923914
;OM;2010;p96p97;36650.5710327;;33924.3984375;0.0480060391
;OM;2010;p97p98;43621.521945;;39675.09375;0.0571368039
;OM;2010;p98p99;55372.9655524;;48257.9765625;0.0725292042
;OM;2010;p1p100;7713.99183201;-112.580543518;-68.5197601318;1.0002982255
;OM;2010;p2p100;7792.893714;461.152130127;16.8987483978;1.0003223167
;OM;2010;p3p100;7872.37394489;43.0577583313;182.832885742;1.000213193
;OM;2010;p4p100;7951.38823756;21.5335674286;369.255493164;0.9998372692
;OM;2010;p5p100;8030.77075645;18.4072933197;436.281982422;0.9993001745
;OM;2010;p6p100;8111.41748671;17.5172252655;463.05380249;0.9987107794
;OM;2010;p7p100;8193.52159748;16.8140544891;487.301940918;0.9980876469
;OM;2010;p8p100;8277.14573655;16.0748023987;514.914306641;0.9974325996
;OM;2010;p9p100;8362.24434814;15.0640554428;555.112426758;0.9967342345
;OM;2010;p10p100;8448.6445987;13.4310150146;629.039916992;0.9959663832
;OM;2010;p11p100;8535.64254032;10.8552503586;786.314697266;0.9950418684
;OM;2010;p12p100;8623.04167114;9.8104724884;878.96295166;0.9939356915
;OM;2010;p13p100;8711.87860004;9.58489608765;908.917419434;0.9927644032
;OM;2010;p14p100;8802.46944375;9.4451341629;931.958129883;0.9915579628
;OM;2010;p15p100;8894.92358826;9.28674316406;957.80871582;0.9903216567
;OM;2010;p16p100;8989.23275376;9.09337329865;988.547668457;0.9890472522
;OM;2010;p17p100;9085.41988655;8.86329650879;1025.06103516;0.9877299546
;OM;2010;p18p100;9183.31557122;8.33058071136;1102.36193848;0.9863441882
;OM;2010;p19p100;9282.32900948;7.55411338806;1228.77807617;0.9848205578
;OM;2010;p20p100;9382.26469476;7.07661056519;1325.81335449;0.9831341847
;OM;2010;p21p100;9484.00604397;6.96517086029;1361.63293457;0.981372858
;OM;2010;p22p100;9587.97654884;6.912358284;1387.07751465;0.9795727491
;OM;2010;p23p100;9694.2755858;6.83247089386;1418.85351562;0.9777351214
;OM;2010;p24p100;9802.98732847;6.78138256073;1445.5736084;0.9758592041
;OM;2010;p25p100;9914.18873612;6.67856168747;1484.47961426;0.9739430768
;OM;2010;p26p100;10027.6523071;6.43695783615;1557.82470703;0.9719549053
;OM;2010;p27p100;10143.0052419;6.11174058914;1659.59350586;0.9698501541
;OM;2010;p28p100;10260.0339644;5.81403255463;1764.7019043;0.9676012572
;OM;2010;p29p100;10379.3111094;5.72284507751;1813.6628418;0.9652548835
;OM;2010;p30p100;10501.40261;5.66455459595;1853.87963867;0.962854087
;OM;2010;p31p100;10626.4778104;5.62947559357;1887.6496582;0.960403114
;OM;2010;p32p100;10754.6833807;5.56131744385;1933.83728027;0.9579033035
;OM;2010;p33p100;10885.8077997;5.41901779175;2008.81567383;0.9553237922
;OM;2010;p34p100;11019.6440269;5.2468957901;2100.22167969;0.9526352119
;OM;2010;p35p100;11156.0289838;5.05871343613;2205.30957031;0.9498130223
;OM;2010;p36p100;11295.3714859;4.98626375198;2265.29760742;0.9468814789
;OM;2010;p37p100;11438.2974997;4.94308137894;2314.00146484;0.9438806143
;OM;2010;p38p100;11585.1242593;4.90950536728;2359.73339844;0.9408221096
;OM;2010;p39p100;11735.793651;4.82288408279;2433.35595703;0.9376859935
;OM;2010;p40p100;11890.117796;4.71912908554;2519.55761719;0.9344424011
;OM;2010;p41p100;12048.0759616;4.5964717865;2621.1574707;0.9310753689
;OM;2010;p42p100;12209.8926468;4.52591466904;2697.7734375;0.9275876722
;OM;2010;p43p100;12376.2544614;4.49221134186;2755.04736328;0.9240154116
;OM;2010;p44p100;12547.6040012;4.46422290802;2810.70288086;0.9203731915
;OM;2010;p45p100;12723.9275052;4.40034008026;2891.57836914;0.9166404216
;OM;2010;p46p100;12905.2291187;4.33446025848;2977.35546875;0.9127978496
;OM;2010;p47p100;13091.6259675;4.25827121735;3074.39941406;0.9088340454
;OM;2010;p48p100;13283.4902238;4.21748304367;3149.625;0.9047543362
;OM;2010;p49p100;13481.613668;4.20436239243;3206.57763672;0.9005901299
;OM;2010;p50p100;13686.6012668;4.19797277451;3260.28833008;0.8963564512
;OM;2010;p51p100;13898.6863813;4.17332410812;3330.36352539;0.8920413052
;OM;2010;p52p100;14118.1101921;4.15033102036;3401.68310547;0.8876319655
;OM;2010;p53p100;14345.3035378;4.12288331985;3479.43481445;0.8831261183
;OM;2010;p54p100;14580.6849365;4.10115528107;3555.26269531;0.8785184496
;OM;2010;p55p100;14824.9170255;4.09004735947;3624.63208008;0.8738158422
;OM;2010;p56p100;15078.6636931;4.07789087296;3697.66259766;0.8690217789
;OM;2010;p57p100;15342.3012177;4.05129671097;3787.01000977;0.8641200652
;OM;2010;p58p100;15616.3703595;4.02785587311;3877.09277344;0.8591015839
;OM;2010;p59p100;15901.2178269;3.97006726265;4005.27661133;0.8539439632
;OM;2010;p60p100;16197.1544731;3.93582987785;4115.30859375;0.8486211366
;OM;2010;p61p100;16505.4848781;3.8970952034;4235.33007812;0.8431561714
;OM;2010;p62p100;16826.5922049;3.84764003754;4373.22412109;0.837519438
;OM;2010;p63p100;17161.4714846;3.81814146042;4494.71875;0.8317089524
;OM;2010;p64p100;17511.8023586;3.80079436302;4607.40576172;0.8257497995
;OM;2010;p65p100;17878.861158;3.7890381813;4718.57519531;0.8196397746
;OM;2010;p66p100;18264.2572109;3.77382802963;4839.71630859;0.8133848157
;OM;2010;p67p100;18668.6807768;3.73848080635;4993.65429688;0.8069427027
;OM;2010;p68p100;19093.495212;3.69642853737;5165.39013672;0.8002958117
;OM;2010;p69p100;19539.074204;3.61521935463;5404.671875;0.7933791904
;OM;2010;p70p100;20006.4107228;3.55328536034;5630.39794922;0.7861502634
;OM;2010;p71p100;20498.3421807;3.50383090973;5850.265625;0.7786313139
;OM;2010;p72p100;21017.7646193;3.46883749962;6059.02246094;0.7708319094
;OM;2010;p73p100;21568.0498;3.44425797462;6262.03076172;0.7627632682
;OM;2010;p74p100;22152.8423314;3.4266295433;6464.90722656;0.7544282346
;OM;2010;p75p100;22776.2854263;3.41499567032;6669.49169922;0.745826885
;OM;2010;p76p100;23442.987266;3.40580606461;6883.2421875;0.7369522047
;OM;2010;p77p100;24158.1630976;3.39865708351;7108.14941406;0.727791324
;OM;2010;p78p100;24927.6963083;3.38995265961;7353.40527344;0.7183233021
;OM;2010;p79p100;25758.2311016;3.37740659714;7626.63037109;0.7085173004
;OM;2010;p80p100;26657.1742828;3.35739040375;7939.84960938;0.6983276469
;OM;2010;p81p100;27632.8048043;3.3240032196;8313.11035156;0.6876915679
;OM;2010;p82p100;28694.0496001;3.27508401871;8761.31738281;0.676518191
;OM;2010;p83p100;29851.1354157;3.20888400078;9302.65332031;0.6646988158
;OM;2010;p84p100;31115.9559217;3.12948203087;9942.84570312;0.6521060949
;OM;2010;p85p100;32502.6013871;3.0352807045;10708.2685547;0.6385935237
;OM;2010;p86p100;34028.3102633;2.93283295631;11602.5390625;0.6239985044
;OM;2010;p87p100;35713.7258934;2.82220745087;12654.5361328;0.608126099
;OM;2010;p88p100;37585.6499054;2.70694327354;13884.9042969;0.5907700083
;OM;2010;p89p100;39676.4539026;2.58990645409;15319.6474609;0.5716637637
;OM;2010;p91p100;44719.0999153;2.38024306297;18787.6191406;0.5271700056
;OM;2010;p92p100;47831.9826941;2.28976893425;20889.4375;0.5012143533
;OM;2010;p93p100;51512.2672294;2.20989727974;23309.8027344;0.472306404
;OM;2010;p94p100;55982.2157127;2.14037132263;26155.375;0.4399633121
;OM;2010;p95p100;61613.8959739;2.0810983181;29606.4316406;0.4035188289
;OM;2010;p96p100;69097.9504884;2.03682160378;33924.3984375;0.3620264373
;OM;2010;p97p100;79913.7432787;2.01420426369;39675.09375;0.3140203967
;OM;2010;p98p100;98059.8539256;2.03199267387;48257.9765625;0.2568835928
;OM;2010;p0p90;3812.60575734;;-643773.875;0.4494480887
;OM;2010;p0p99;6290.00774369;;-643773.875;0.8156456114
;OM;2010;p99.1p100;148988.488407;2.18395423889;68219.6015625;0.1756347118
;OM;2010;p99.1p99.2;70059.3975199;;68219.6015625;0.0091765942
;OM;2010;p99.2p100;158854.624434;2.20848488808;71929.234375;0.1664581173
;OM;2010;p99.2p99.3;74082.1506458;;71929.234375;0.0097035067
;OM;2010;p99.3p100;170964.978006;2.23798966408;76392.2109375;0.1567546107
;OM;2010;p99.3p99.4;79117.3681234;;76392.2109375;0.0103630349
;OM;2010;p99.4p100;186272.912696;2.27013897896;82053.53125;0.1463915756
;OM;2010;p99.4p99.5;85526.677376;;82053.53125;0.0112025458
;OM;2010;p99.5p100;206422.160429;2.30977916718;89368.7890625;0.1351890302
;OM;2010;p99.5p99.6;94131.8529036;;89368.7890625;0.0123296781
;OM;2010;p99.6p100;234494.737652;2.35717177391;99481.390625;0.1228593523
;OM;2010;p99.6p99.7;106476.971279;;99481.390625;0.0139466794
;OM;2010;p99.7p100;277167.327161;2.41898798943;114579.867188;0.1089126732
;OM;2010;p99.7p99.8;126344.345341;;114579.867188;0.0165489689
;OM;2010;p99.8p100;352578.816396;2.50012993813;141024.203125;0.0923637039
;OM;2010;p99.8p99.9;167045.063879;;141024.203125;0.0218800735
;OM;2010;p99.91p100;574386.600984;2.63393330574;218071.8125;0.0677114227
;OM;2010;p99.91p99.92;225281.850567;;218071.8125;0.0029508106
;OM;2010;p99.92p100;618024.694121;2.64847588539;233351.078125;0.064760612
;OM;2010;p99.92p99.93;242498.366211;;233351.078125;0.0031763178
;OM;2010;p99.93p100;671671.311823;2.66482543945;252050.765625;0.0615842942
;OM;2010;p99.93p99.94;263536.891232;;252050.765625;0.0034518868
;OM;2010;p99.94p100;739693.71443;2.680539608;275949.5625;0.0581324073
;OM;2010;p99.94p99.95;291112.439854;;275949.5625;0.0038130798
;OM;2010;p99.95p100;829409.967724;2.69401311874;307871.53125;0.0543193274
;OM;2010;p99.95p99.96;328564.039804;;307871.53125;0.0043036323
;OM;2010;p99.96p100;954621.445634;2.70906996727;352379.78125;0.0500156949
;OM;2010;p99.96p99.97;383620.250735;;352379.78125;0.0050247754
;OM;2010;p99.97p100;1144955.18244;2.72257208824;420541.71875;0.0449909197
;OM;2010;p99.97p99.98;474630.30478;;420541.71875;0.0062168529
;OM;2010;p99.98p100;1480117.61986;2.72418189049;543325.5625;0.0387740667
;OM;2010;p99.98p99.99;668410.343275;;543325.5625;0.0087550431
;OM;2010;p99.991p100;2448239.12351;2.67150807381;916425.875;0.0288610065
;OM;2010;p99.991p99.992;952826.667636;;916425.875;0.0012480415
;OM;2010;p99.992p100;2635165.68408;2.65637421608;992016.0;0.027612965
;OM;2010;p99.992p99.993;1036750.92882;;992016.0;0.0013579681
;OM;2010;p99.993p100;2863510.64418;2.639067173;1085046.5;0.0262549969
;OM;2010;p99.993p99.994;1141531.95921;;1085046.5;0.0014952135
;OM;2010;p99.994p100;3150507.09723;2.61831760406;1203256.25;0.0247597834
;OM;2010;p99.994p99.995;1278175.71806;;1203256.25;0.0016741937
;OM;2010;p99.995p100;3524973.37061;2.58887243271;1361586.375;0.0230855898
;OM;2010;p99.995p99.996;1463813.64687;;1361586.375;0.0019173479
;OM;2010;p99.996p100;4040263.31242;2.55518436432;1581202.25;0.0211682419
