Variable Code;country;year;perc;npopul992t;npopul999i;ntaxre992t;inyixx999i;xlceup999i;xlceux999i;xlcusp999i;xlcusx999i;xlcyup999i;xlcyux999i
;US-AK;1978;p0p100;143625.015625;;174983.0;0.33810094;;;1.0;1.0;0.9547064304;
;US-AK;1977;p0p100;137116.21875;;181591.0;0.315928787;;;1.0;1.0;0.9135241508;
;US-AK;1976;p0p100;130982.898438;;167741.0;0.2975162268;;;1.0;1.0;0.8714398146;
;US-AK;1975;p0p100;125203.554688;;154800.0;0.2820289731;;;1.0;1.0;0.8604028821;
;US-AK;1974;p0p100;119645.367188;;139615.0;0.2580621839;;;1.0;1.0;0.7967916131;
;US-AK;1973;p0p100;114425.140625;;116011.0;0.2368501127;;;1.0;1.0;0.7372254133;
;US-AK;1972;p0p100;109395.96875;;107084.0;0.2246379256;;;1.0;1.0;0.7126262784;
;US-AK;1971;p0p100;104473.382812;;105057.0;0.2153150141;;;1.0;1.0;0.6847807765;
;US-AK;1970;p0p100;99586.0859375;;100131.0;0.2049063742;;;1.0;1.0;0.672759831;
;US-AK;1969;p0p100;96806.8046875;;90953.0;0.1946323365;;;1.0;1.0;0.6523371339;
;US-AK;1968;p0p100;94278.4375;;83106.0;0.1855068803;;;1.0;1.0;0.6194906235;
;US-AK;1967;p0p100;91793.0;;79635.0;0.1779426634;;;1.0;1.0;0.6002780199;
;US-AK;1966;p0p100;89288.96875;;73401.0;0.1729178131;;;1.0;1.0;0.5991725326;
;US-AK;1965;p0p100;86792.296875;;78539.0;0.1681890637;;;1.0;1.0;0.5878564715;
;US-AK;1964;p0p100;84281.9296875;;71230.0;0.165165171;;;1.0;1.0;0.6169885993;
;US-AK;1963;p0p100;81727.546875;;69912.0;0.1626706868;;;1.0;1.0;0.6245597005;
;US-AK;1962;p0p100;79207.8203125;;68299.0;0.1608581692;;;1.0;1.0;0.5787657499;
;US-AK;1961;p0p100;76687.359375;;63971.0;0.1589020491;;;1.0;1.0;0.5063357949;
;US-AK;1960;p0p100;74155.0390625;;58188.0;0.1571702808;;;1.0;1.0;0.6174277663;
;US-AK;1959;p0p100;70555.34375;;49633.0;0.1550257355;;;1.0;;0.6377097964;
;US-AK;1958;p0p100;67056.640625;;46476.0;0.152988866;;;1.0;;0.6633341312;
;US-AK;1957;p0p100;63717.0234375;;49789.0;0.149516359;;;1.0;;0.7038274407;
;US-AK;1956;p0p100;60447.1445312;;38440.0;0.1444735378;;;1.0;;0.6517068744;
;US-AK;1955;p0p100;57350.9453125;;47185.0;0.1396730095;;;1.0;;0.6540765762;
;US-AK;1954;p0p100;54406.1445312;;172761.0;0.1376989633;;;1.0;;0.653101325;
;US-AK;1953;p0p100;51605.5742188;;170817.890625;0.136299178;;;1.0;;0.6625382304;
