Variable Code;country;year;perc;agdpro999i;npopul999i;mgdpro999i;inyixx999i;xlceux999i;xlcusx999i;xlcyux999i
;GL;1981;p0p100;186138.421875;50584.0;9415625728.0;0.3253705502;;;
;GL;1980;p0p100;186400.703125;50179.0;9353401344.0;0.283111155;;;
;GL;1979;p0p100;172319.71875;49946.0;8606681088.0;0.2537764907;;;
;GL;1978;p0p100;164615.796875;49860.0;8207743488.0;0.2360657305;;;
;GL;1977;p0p100;155323.3125;49844.0;7741935104.0;0.2160246074;;;
;GL;1976;p0p100;142914.5;49780.0;7114284032.0;0.2019259036;;;
;GL;1975;p0p100;135404.4375;49586.0;6714164736.0;0.1783892512;;;
;GL;1974;p0p100;135496.953125;49234.0;6671056896.0;0.1532213539;;;
;GL;1973;p0p100;129487.0625;48738.0;6310940672.0;0.1325976402;;;
;GL;1972;p0p100;122902.710938;48077.0;5908793344.0;0.123159647;;;
;GL;1971;p0p100;117937.945312;47186.0;5565019648.0;0.1165181473;;;
;GL;1970;p0p100;106831.328125;46074.0;4922146816.0;0.1045495123;;;
;GL;1969;p0p100;;44699.0;;;;;
;GL;1968;p0p100;;43097.0;;;;;
;GL;1967;p0p100;;41361.0;;;;;
;GL;1966;p0p100;;39610.0;;;;;
;GL;1965;p0p100;;37964.0;;;;;
;GL;1964;p0p100;;36445.0;;;;;
;GL;1963;p0p100;;35043.0;;;;;
;GL;1962;p0p100;;33730.0;;;;;
;GL;1961;p0p100;;32471.0;;;;;
;GL;1960;p0p100;;31239.0;;;;;
;GL;1959;p0p100;;30017.0;;;;;
;GL;1958;p0p100;;28850.0;;;;;
