Variable Code;country;year;perc;npopul992t;npopul999i;ntaxre992t;inyixx999i;xlceup999i;xlceux999i;xlcusp999i;xlcusx999i;xlcyup999i;xlcyux999i
;US-CT;1978;p0p100;1394734.375;;1329468.0;0.33810094;;;1.0;1.0;0.9547064304;
;US-CT;1977;p0p100;1364424.375;;1253008.0;0.315928787;;;1.0;1.0;0.9135241508;
;US-CT;1976;p0p100;1335594.25;;1340861.0;0.2975162268;;;1.0;1.0;0.8714398146;
;US-CT;1975;p0p100;1308205.125;;1243732.0;0.2820289731;;;1.0;1.0;0.8604028821;
;US-CT;1974;p0p100;1281015.375;;1289120.0;0.2580621839;;;1.0;1.0;0.7967916131;
;US-CT;1973;p0p100;1255391.5;;1273063.0;0.2368501127;;;1.0;1.0;0.7372254133;
;US-CT;1972;p0p100;1229867.375;;1227427.0;0.2246379256;;;1.0;1.0;0.7126262784;
;US-CT;1971;p0p100;1203543.875;;1182196.0;0.2153150141;;;1.0;1.0;0.6847807765;
;US-CT;1970;p0p100;1175585.375;;1212217.0;0.2049063742;;;1.0;1.0;0.672759831;
;US-CT;1969;p0p100;1155161.25;;1325997.0;0.1946323365;;;1.0;1.0;0.6523371339;
;US-CT;1968;p0p100;1137182.625;;1277145.0;0.1855068803;;;1.0;1.0;0.6194906235;
;US-CT;1967;p0p100;1119202.25;;1233338.0;0.1779426634;;;1.0;1.0;0.6002780199;
;US-CT;1966;p0p100;1100469.5;;1128295.0;0.1729178131;;;1.0;1.0;0.5991725326;
;US-CT;1965;p0p100;1081290.875;;1095037.0;0.1681890637;;;1.0;1.0;0.5878564715;
;US-CT;1964;p0p100;1061394.875;;1051842.0;0.165165171;;;1.0;1.0;0.6169885993;
;US-CT;1963;p0p100;1040380.375;;1029376.9375;0.1626706868;;;1.0;1.0;0.6245597005;
;US-CT;1962;p0p100;1019231.625;;1007534.0;0.1608581692;;;1.0;1.0;0.5787657499;
;US-CT;1961;p0p100;997492.9375;;986541.0;0.1589020491;;;1.0;1.0;0.5063357949;
;US-CT;1960;p0p100;975007.1875;;973653.0;0.1571702808;;;1.0;1.0;0.6174277663;
;US-CT;1959;p0p100;961356.5625;;959873.0;0.1550257355;;;1.0;;0.6377097964;
;US-CT;1958;p0p100;946855.5;;942535.0;0.152988866;;;1.0;;0.6633341312;
;US-CT;1957;p0p100;932362.4375;;953721.0;0.149516359;;;1.0;;0.7038274407;
;US-CT;1956;p0p100;916626.5625;;948846.0;0.1444735378;;;1.0;;0.6517068744;
;US-CT;1955;p0p100;901248.625;;941287.0;0.1396730095;;;1.0;;0.6540765762;
;US-CT;1954;p0p100;886011.5;;919793.0;0.1376989633;;;1.0;;0.653101325;
;US-CT;1953;p0p100;870914.25;;932475.0;0.136299178;;;1.0;;0.6625382304;
;US-CT;1952;p0p100;856767.25;;903371.0;0.1345584542;;;1.0;;0.7204616666;
;US-CT;1951;p0p100;842204.4375;;896247.0;0.1316781193;;;1.0;;;
;US-CT;1950;p0p100;827845.5625;;870345.0;0.1233422235;;;1.0;;;
;US-CT;1949;p0p100;813489.125;;826426.0;0.122229591;;;1.0;;;
;US-CT;1948;p0p100;801740.5625;;871497.0;0.1222924143;;;1.0;;;
;US-CT;1947;p0p100;790032.1875;;924812.0;0.115778029;;;1.0;;;
;US-CT;1946;p0p100;776817.8125;;904255.0;0.1041131839;;;1.0;;;
;US-CT;1945;p0p100;770410.8125;;837399.0;0.0924932137;;;1.0;;;
;US-CT;1944;p0p100;763429.8125;;822010.0;0.0902230665;;;1.0;;;
;US-CT;1943;p0p100;755566.4375;;804510.0;0.0881233886;;;1.0;;;
;US-CT;1942;p0p100;746301.5;;738238.0;0.0841214508;;;1.0;;;
;US-CT;1941;p0p100;739209.1875;;590459.0;0.0776699111;;;1.0;;;
;US-CT;1940;p0p100;732943.0;;331269.0;0.0728873089;;;1.0;;;
;US-CT;1939;p0p100;721746.8125;;167510.0;0.0722233132;;;1.0;;;
;US-CT;1938;p0p100;711717.375;;132901.0;0.0731385574;;;1.0;;;
;US-CT;1937;p0p100;702107.1875;;146755.0;0.0745024458;;;1.0;;;
;US-CT;1936;p0p100;693850.0;;123133.0;0.0718643889;;;1.0;;;
;US-CT;1935;p0p100;685522.5;;102507.0;0.0710029826;;;1.0;;;
;US-CT;1934;p0p100;676899.3125;;93256.0;0.0696032047;;;1.0;;;
;US-CT;1933;p0p100;668810.25;;85025.0;0.0663639754;;;1.0;;;
;US-CT;1932;p0p100;661114.8125;;89898.0;0.0681944638;;;1.0;;;
;US-CT;1931;p0p100;653178.0625;;68783.0;0.076970011;;;1.0;;;
;US-CT;1930;p0p100;644482.25;;77509.0;0.0854135603;;;1.0;;;
;US-CT;1929;p0p100;635244.5625;;83406.0;0.0888322517;;;1.0;;;
;US-CT;1928;p0p100;626266.875;;81063.0;0.0885895565;;;1.0;;;
;US-CT;1927;p0p100;616164.0;;77778.0;0.089317672;;;1.0;;;
;US-CT;1926;p0p100;605221.4375;;81449.0;0.0908953026;;;1.0;;;
;US-CT;1925;p0p100;594655.0;;74595.0;0.0904098675;;;1.0;;;
;US-CT;1924;p0p100;583329.4375;;143406.0;0.0888322517;;;1.0;;;
;US-CT;1923;p0p100;569782.5;;149820.0;0.0887715742;;;1.0;;;
;US-CT;1922;p0p100;557625.5625;;128431.0;0.0862837657;;;1.0;;;
;US-CT;1921;p0p100;547464.9375;;123269.0;0.0928369835;;;1.0;;;
