Variable Name;.;.;.;Population | tax unit | Population | Adults | population;Population | individuals | Population | All Ages | population;Number of tax returns | tax unit | Population | Adults | population;National income price index | individuals | Indices | All Ages | population;PPP conversion factor, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;PPP conversion factor, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;PPP conversion factor, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency
;US-NH;1977;p0p100;363567.90625;;371307.0;0.315928787;;;1.0;1.0;0.9135241508;
;US-NH;1976;p0p100;350918.375;;353213.0;0.2975162268;;;1.0;1.0;0.8714398146;
;US-NH;1975;p0p100;338924.5;;338499.0;0.2820289731;;;1.0;1.0;0.8604028821;
;US-NH;1974;p0p100;327248.0;;337905.0;0.2580621839;;;1.0;1.0;0.7967916131;
;US-NH;1973;p0p100;316225.8125;;324370.0;0.2368501127;;;1.0;1.0;0.7372254133;
;US-NH;1972;p0p100;305472.375;;316878.0;0.2246379256;;;1.0;1.0;0.7126262784;
;US-NH;1971;p0p100;294761.71875;;281494.0;0.2153150141;;;1.0;1.0;0.6847807765;
;US-NH;1970;p0p100;283895.71875;;298847.0;0.2049063742;;;1.0;1.0;0.672759831;
;US-NH;1969;p0p100;278692.0625;;291400.0;0.1946323365;;;1.0;1.0;0.6523371339;
;US-NH;1968;p0p100;274087.71875;;279035.0;0.1855068803;;;1.0;1.0;0.6194906235;
;US-NH;1967;p0p100;269491.59375;;272286.0;0.1779426634;;;1.0;1.0;0.6002780199;
;US-NH;1966;p0p100;264723.25;;272542.0;0.1729178131;;;1.0;1.0;0.5991725326;
;US-NH;1965;p0p100;259856.6875;;253911.0;0.1681890637;;;1.0;1.0;0.5878564715;
;US-NH;1964;p0p100;254827.15625;;251379.0;0.165165171;;;1.0;1.0;0.6169885993;
;US-NH;1963;p0p100;249538.859375;;245951.0;0.1626706868;;;1.0;1.0;0.6245597005;
;US-NH;1962;p0p100;244228.46875;;242521.0;0.1608581692;;;1.0;1.0;0.5787657499;
;US-NH;1961;p0p100;238786.921875;;235902.0;0.1589020491;;;1.0;1.0;0.5063357949;
;US-NH;1960;p0p100;233177.109375;;232790.0;0.1571702808;;;1.0;1.0;0.6174277663;
;US-NH;1959;p0p100;232929.703125;;229136.0;0.1550257355;;;1.0;;0.6377097964;
;US-NH;1958;p0p100;232426.890625;;222377.0;0.152988866;;;1.0;;0.6633341312;
;US-NH;1957;p0p100;231872.765625;;225714.0;0.149516359;;;1.0;;0.7038274407;
;US-NH;1956;p0p100;230950.9375;;219487.0;0.1444735378;;;1.0;;0.6517068744;
;US-NH;1955;p0p100;230056.328125;;221136.0;0.1396730095;;;1.0;;0.6540765762;
;US-NH;1954;p0p100;229134.90625;;215998.0;0.1376989633;;;1.0;;0.653101325;
;US-NH;1953;p0p100;228186.328125;;222857.0;0.136299178;;;1.0;;0.6625382304;
;US-NH;1952;p0p100;227425.640625;;216777.0;0.1345584542;;;1.0;;0.7204616666;
;US-NH;1951;p0p100;226493.828125;;216956.0;0.1316781193;;;1.0;;;
;US-NH;1950;p0p100;225553.984375;;210103.0;0.1233422235;;;1.0;;;
;US-NH;1949;p0p100;223508.078125;;201461.0;0.122229591;;;1.0;;;
;US-NH;1948;p0p100;222134.28125;;211073.0;0.1222924143;;;1.0;;;
;US-NH;1947;p0p100;220732.75;;220524.0;0.115778029;;;1.0;;;
;US-NH;1946;p0p100;218867.578125;;214420.0;0.1041131839;;;1.0;;;
;US-NH;1945;p0p100;218889.515625;;194999.0;0.0924932137;;;1.0;;;
;US-NH;1944;p0p100;218731.8125;;184451.0;0.0902230665;;;1.0;;;
;US-NH;1943;p0p100;218301.046875;;165995.0;0.0881233886;;;1.0;;;
;US-NH;1942;p0p100;217439.125;;147516.0;0.0841214508;;;1.0;;;
;US-NH;1941;p0p100;217185.59375;;103576.0;0.0776699111;;;1.0;;;
;US-NH;1940;p0p100;217157.15625;;53897.0;0.0728873089;;;1.0;;;
;US-NH;1939;p0p100;214605.390625;;26114.0;0.0722233132;;;1.0;;;
;US-NH;1938;p0p100;212380.734375;;21381.0;0.0731385574;;;1.0;;;
;US-NH;1937;p0p100;210262.96875;;21969.0;0.0745024458;;;1.0;;;
;US-NH;1936;p0p100;208533.953125;;20030.0;0.0718643889;;;1.0;;;
;US-NH;1935;p0p100;206768.65625;;18055.0;0.0710029826;;;1.0;;;
;US-NH;1934;p0p100;204898.546875;;17173.0;0.0696032047;;;1.0;;;
;US-NH;1933;p0p100;203174.65625;;16084.9990234;0.0663639754;;;1.0;;;
;US-NH;1932;p0p100;201555.796875;;16490.0;0.0681944638;;;1.0;;;
;US-NH;1931;p0p100;199848.921875;;13059.0;0.076970011;;;1.0;;;
;US-NH;1930;p0p100;197894.171875;;14330.0;0.0854135603;;;1.0;;;
;US-NH;1929;p0p100;197495.015625;;14628.0;0.0888322517;;;1.0;;;
;US-NH;1928;p0p100;197136.8125;;14132.0;0.0885895565;;;1.0;;;
;US-NH;1927;p0p100;196380.21875;;14484.0;0.089317672;;;1.0;;;
;US-NH;1926;p0p100;195302.984375;;15276.0;0.0908953026;;;1.0;;;
;US-NH;1925;p0p100;194291.0625;;16413.0;0.0904098675;;;1.0;;;
;US-NH;1924;p0p100;192972.1875;;31532.0;0.0888322517;;;1.0;;;
;US-NH;1923;p0p100;190846.015625;;36876.0;0.0887715742;;;1.0;;;
;US-NH;1922;p0p100;189107.9375;;31787.0;0.0862837657;;;1.0;;;
;US-NH;1921;p0p100;187982.125;;32410.0;0.0928369835;;;1.0;;;
