Variable Code;country;year;perc;npopul992t;npopul999i;ntaxre992t;inyixx999i;xlceup999i;xlceux999i;xlcusp999i;xlcusx999i;xlcyup999i;xlcyux999i
;US-TN;1978;p0p100;1870473.0;;1712982.0;0.33810094;;;1.0;1.0;0.9547064304;
;US-TN;1977;p0p100;1822707.625;;1616740.0;0.315928787;;;1.0;1.0;0.9135241508;
;US-TN;1976;p0p100;1777254.875;;1610014.0;0.2975162268;;;1.0;1.0;0.8714398146;
;US-TN;1975;p0p100;1734038.25;;1529190.0;0.2820289731;;;1.0;1.0;0.8604028821;
;US-TN;1974;p0p100;1691394.0;;1537261.0;0.2580621839;;;1.0;1.0;0.7967916131;
;US-TN;1973;p0p100;1651114.625;;1509322.0;0.2368501127;;;1.0;1.0;0.7372254133;
;US-TN;1972;p0p100;1611253.75;;1411408.0;0.2246379256;;;1.0;1.0;0.7126262784;
;US-TN;1971;p0p100;1570634.625;;1375724.0;0.2153150141;;;1.0;1.0;0.6847807765;
;US-TN;1970;p0p100;1528181.875;;1316225.0;0.2049063742;;;1.0;1.0;0.672759831;
;US-TN;1969;p0p100;1505394.25;;1338285.0;0.1946323365;;;1.0;1.0;0.6523371339;
;US-TN;1968;p0p100;1485677.875;;1293708.0;0.1855068803;;;1.0;1.0;0.6194906235;
;US-TN;1967;p0p100;1465850.875;;1263598.0;0.1779426634;;;1.0;1.0;0.6002780199;
;US-TN;1966;p0p100;1444927.25;;1226181.0;0.1729178131;;;1.0;1.0;0.5991725326;
;US-TN;1965;p0p100;1423302.75;;1188638.0;0.1681890637;;;1.0;1.0;0.5878564715;
;US-TN;1964;p0p100;1400614.125;;1137359.0;0.165165171;;;1.0;1.0;0.6169885993;
;US-TN;1963;p0p100;1376323.125;;1104663.0;0.1626706868;;;1.0;1.0;0.6245597005;
;US-TN;1962;p0p100;1351723.625;;1090583.0;0.1608581692;;;1.0;1.0;0.5787657499;
;US-TN;1961;p0p100;1326207.875;;1060595.0;0.1589020491;;;1.0;1.0;0.5063357949;
;US-TN;1960;p0p100;1299560.125;;1046547.0;0.1571702808;;;1.0;1.0;0.6174277663;
;US-TN;1959;p0p100;1299151.375;;1030009.0625;0.1550257355;;;1.0;;0.6377097964;
;US-TN;1958;p0p100;1297315.625;;990437.0;0.152988866;;;1.0;;0.6633341312;
;US-TN;1957;p0p100;1295189.875;;999391.0;0.149516359;;;1.0;;0.7038274407;
;US-TN;1956;p0p100;1291004.5;;987464.0;0.1444735378;;;1.0;;0.6517068744;
;US-TN;1955;p0p100;1286964.625;;947411.0;0.1396730095;;;1.0;;0.6540765762;
;US-TN;1954;p0p100;1282767.875;;908671.0;0.1376989633;;;1.0;;0.653101325;
;US-TN;1953;p0p100;1278411.875;;928575.0;0.136299178;;;1.0;;0.6625382304;
;US-TN;1952;p0p100;1275102.125;;873469.0;0.1345584542;;;1.0;;0.7204616666;
;US-TN;1951;p0p100;1270826.625;;856721.0;0.1316781193;;;1.0;;;
;US-TN;1950;p0p100;1266498.875;;804601.0;0.1233422235;;;1.0;;;
;US-TN;1949;p0p100;1249602.75;;771088.0;0.122229591;;;1.0;;;
;US-TN;1948;p0p100;1236570.375;;769354.0;0.1222924143;;;1.0;;;
;US-TN;1947;p0p100;1223473.375;;795462.0;0.115778029;;;1.0;;;
;US-TN;1946;p0p100;1207907.5;;755103.0;0.1041131839;;;1.0;;;
;US-TN;1945;p0p100;1202822.75;;695825.0;0.0924932137;;;1.0;;;
;US-TN;1944;p0p100;1196776.625;;694233.0;0.0902230665;;;1.0;;;
;US-TN;1943;p0p100;1189272.75;;615451.0;0.0881233886;;;1.0;;;
;US-TN;1942;p0p100;1179472.375;;446648.0;0.0841214508;;;1.0;;;
;US-TN;1941;p0p100;1173020.5;;262185.0;0.0776699111;;;1.0;;;
;US-TN;1940;p0p100;1167812.75;;139021.0;0.0728873089;;;1.0;;;
;US-TN;1939;p0p100;1146469.75;;71841.0;0.0722233132;;;1.0;;;
;US-TN;1938;p0p100;1127093.75;;58517.0;0.0731385574;;;1.0;;;
;US-TN;1937;p0p100;1108487.0;;59243.0;0.0745024458;;;1.0;;;
;US-TN;1936;p0p100;1092112.875;;48559.0;0.0718643889;;;1.0;;;
;US-TN;1935;p0p100;1075717.875;;43067.0;0.0710029826;;;1.0;;;
;US-TN;1934;p0p100;1058950.0;;38710.0;0.0696032047;;;1.0;;;
;US-TN;1933;p0p100;1043107.4375;;34791.0;0.0663639754;;;1.0;;;
;US-TN;1932;p0p100;1027963.625;;33418.0;0.0681944638;;;1.0;;;
;US-TN;1931;p0p100;1012528.3125;;29677.0;0.076970011;;;1.0;;;
;US-TN;1930;p0p100;996004.4375;;33887.0;0.0854135603;;;1.0;;;
;US-TN;1929;p0p100;989124.3125;;35432.0;0.0888322517;;;1.0;;;
;US-TN;1928;p0p100;982491.8125;;35039.0;0.0885895565;;;1.0;;;
;US-TN;1927;p0p100;973924.8125;;33812.0;0.089317672;;;1.0;;;
;US-TN;1926;p0p100;963835.75;;35495.0;0.0908953026;;;1.0;;;
;US-TN;1925;p0p100;954142.9375;;34689.0;0.0904098675;;;1.0;;;
;US-TN;1924;p0p100;943022.0;;66981.0;0.0888322517;;;1.0;;;
;US-TN;1923;p0p100;928061.1875;;69081.0;0.0887715742;;;1.0;;;
;US-TN;1922;p0p100;915102.625;;63555.0;0.0862837657;;;1.0;;;
;US-TN;1921;p0p100;905196.875;;60949.0;0.0928369835;;;1.0;;;
