Variable Code;country;year;perc;npopul992t;npopul999i;ntaxre992t;inyixx999i;xlceup999i;xlceux999i;xlcusp999i;xlcusx999i;xlcyup999i;xlcyux999i
;US-NE;1977;p0p100;657126.25;;630161.0;0.315928787;;;1.0;1.0;0.9135241508;
;US-NE;1976;p0p100;648087.125;;626105.0;0.2975162268;;;1.0;1.0;0.8714398146;
;US-NE;1975;p0p100;639579.0;;614764.0;0.2820289731;;;1.0;1.0;0.8604028821;
;US-NE;1974;p0p100;631004.0625;;610631.0;0.2580621839;;;1.0;1.0;0.7967916131;
;US-NE;1973;p0p100;623040.8125;;585739.0;0.2368501127;;;1.0;1.0;0.7372254133;
;US-NE;1972;p0p100;614971.6875;;577225.0;0.2246379256;;;1.0;1.0;0.7126262784;
;US-NE;1971;p0p100;606342.75;;552083.0;0.2153150141;;;1.0;1.0;0.6847807765;
;US-NE;1970;p0p100;596719.125;;552351.0;0.2049063742;;;1.0;1.0;0.672759831;
;US-NE;1969;p0p100;593794.625;;569705.0;0.1946323365;;;1.0;1.0;0.6523371339;
;US-NE;1968;p0p100;591972.75;;556670.0;0.1855068803;;;1.0;1.0;0.6194906235;
;US-NE;1967;p0p100;590008.0625;;547340.0;0.1779426634;;;1.0;1.0;0.6002780199;
;US-NE;1966;p0p100;587496.375;;545867.0;0.1729178131;;;1.0;1.0;0.5991725326;
;US-NE;1965;p0p100;584584.875;;532555.0;0.1681890637;;;1.0;1.0;0.5878564715;
;US-NE;1964;p0p100;581112.125;;526183.0;0.165165171;;;1.0;1.0;0.6169885993;
;US-NE;1963;p0p100;576836.75;;523455.03125;0.1626706868;;;1.0;1.0;0.6245597005;
;US-NE;1962;p0p100;572283.875;;516998.0;0.1608581692;;;1.0;1.0;0.5787657499;
;US-NE;1961;p0p100;567187.0;;511691.0;0.1589020491;;;1.0;1.0;0.5063357949;
;US-NE;1960;p0p100;561438.5;;509256.0;0.1571702808;;;1.0;1.0;0.6174277663;
;US-NE;1959;p0p100;563839.4375;;503252.0;0.1550257355;;;1.0;;0.6377097964;
;US-NE;1958;p0p100;565628.4375;;496852.0;0.152988866;;;1.0;;0.6633341312;
;US-NE;1957;p0p100;567294.9375;;497461.0;0.149516359;;;1.0;;0.7038274407;
;US-NE;1956;p0p100;568058.625;;504203.0;0.1444735378;;;1.0;;0.6517068744;
;US-NE;1955;p0p100;568881.625;;506436.0;0.1396730095;;;1.0;;0.6540765762;
;US-NE;1954;p0p100;569630.5625;;497166.0;0.1376989633;;;1.0;;0.653101325;
;US-NE;1953;p0p100;570303.375;;501474.0;0.136299178;;;1.0;;0.6625382304;
;US-NE;1952;p0p100;571439.1875;;502089.0;0.1345584542;;;1.0;;0.7204616666;
;US-NE;1951;p0p100;572138.6875;;502962.0;0.1316781193;;;1.0;;;
;US-NE;1950;p0p100;572808.8125;;478657.0;0.1233422235;;;1.0;;;
;US-NE;1949;p0p100;571389.3125;;475954.0;0.122229591;;;1.0;;;
;US-NE;1948;p0p100;571655.3125;;466438.0;0.1222924143;;;1.0;;;
;US-NE;1947;p0p100;571827.6875;;503212.0;0.115778029;;;1.0;;;
;US-NE;1946;p0p100;570767.9375;;468480.0;0.1041131839;;;1.0;;;
;US-NE;1945;p0p100;574622.75;;460076.0;0.0924932137;;;1.0;;;
;US-NE;1944;p0p100;578028.875;;415774.0;0.0902230665;;;1.0;;;
;US-NE;1943;p0p100;580728.4375;;391503.0;0.0881233886;;;1.0;;;
;US-NE;1942;p0p100;582283.875;;324386.0;0.0841214508;;;1.0;;;
;US-NE;1941;p0p100;585474.25;;183021.0;0.0776699111;;;1.0;;;
;US-NE;1940;p0p100;589292.1875;;107580.0;0.0728873089;;;1.0;;;
;US-NE;1939;p0p100;585724.375;;48078.0;0.0722233132;;;1.0;;;
;US-NE;1938;p0p100;582993.6875;;40188.0;0.0731385574;;;1.0;;;
;US-NE;1937;p0p100;580507.25;;41623.0;0.0745024458;;;1.0;;;
;US-NE;1936;p0p100;579052.3125;;37763.0;0.0718643889;;;1.0;;;
;US-NE;1935;p0p100;577459.875;;32096.0;0.0710029826;;;1.0;;;
;US-NE;1934;p0p100;575535.4375;;27719.0;0.0696032047;;;1.0;;;
;US-NE;1933;p0p100;573982.8125;;26398.0;0.0663639754;;;1.0;;;
;US-NE;1932;p0p100;572691.5625;;27839.0;0.0681944638;;;1.0;;;
;US-NE;1931;p0p100;571114.8125;;25762.0;0.076970011;;;1.0;;;
;US-NE;1930;p0p100;568788.375;;28508.0;0.0854135603;;;1.0;;;
;US-NE;1929;p0p100;566177.125;;31739.0;0.0888322517;;;1.0;;;
;US-NE;1928;p0p100;563692.6875;;31426.0;0.0885895565;;;1.0;;;
;US-NE;1927;p0p100;560081.0625;;32169.9980469;0.089317672;;;1.0;;;
;US-NE;1926;p0p100;555572.125;;33532.0;0.0908953026;;;1.0;;;
;US-NE;1925;p0p100;551268.0625;;35661.0;0.0904098675;;;1.0;;;
;US-NE;1924;p0p100;546113.875;;66512.0;0.0888322517;;;1.0;;;
;US-NE;1923;p0p100;538703.8125;;70545.0;0.0887715742;;;1.0;;;
;US-NE;1922;p0p100;532421.0;;67503.0;0.0862837657;;;1.0;;;
;US-NE;1921;p0p100;527886.375;;71853.0;0.0928369835;;;1.0;;;
