Variable Code;country;year;perc;afiinc992t;sptinc992t;mfiinc999i;sfiinc992t
;ID;1995;p99.95p99.99;553854016.0;0.003335377;;0.003335377
;ID;1995;p99.95p100;1177283072.0;0.0088624442;;0.0088624442
;ID;1994;p0p100;57797760.0;;2.56514666896e+15;
;ID;1994;p99.99p100;3855768320.0;0.006672245;;0.006672245
;ID;1994;p99.95p99.99;516357152.0;0.0035736051;;0.0035736051
;ID;1994;p99.95p100;1184318976.0;0.0102458503;;0.0102458503
;ID;1993;p0p100;50724516.0;;2.18883331142e+15;
;ID;1993;p99p100;461636736.0;0.0910085216;;0.0910085216
;ID;1993;p99.99p100;3357379840.0;0.0066199489;;0.0066199489
;ID;1993;p99.95p99.99;458534368.0;0.0036159409;;0.0036159409
;ID;1993;p99.95p100;1038372544.0;0.0102358898;;0.0102358898
;ID;1992;p0p100;49251480.0;;2.06666028234e+15;
;ID;1992;p99.99p100;3404163584.0;0.0069129472;;0.0069129472
;ID;1992;p99.95p99.99;426299168.0;0.0034622829;;0.0034622829
;ID;1992;p99.95p100;1021943040.0;0.0103752296;;0.0103752296
;ID;1991;p0p100;48415816.0;;1.97584293043e+15;
;ID;1991;p99.99p100;2815056384.0;0.0058152969;;0.0058152969
;ID;1991;p99.95p99.99;390149120.0;0.003223374;;0.003223374
;ID;1991;p99.95p100;875188416.0;0.0090386709;;0.0090386709
;ID;1990;p0p100;46075804.0;;1.82899638796e+15;
;ID;1990;p99p100;370956128.0;0.0805098936;;0.0805098936
;ID;1990;p99.99p100;3187660032.0;0.0069194431;;0.0069194431
;ID;1990;p99.95p99.99;367380000.0;0.0031894071;;0.0031894071
;ID;1990;p99.95p100;931503232.0;0.01010885;;0.01010885
;ID;1989;p0p100;43149976.0;;1.66942170992e+15;
;ID;1988;p0p100;39156884.0;;1.47663190229e+15;
;ID;1987;p0p100;36093992.0;;1.32681485307e+15;
;ID;1987;p99p100;288409536.0;0.0799050629;;0.0799050629
;ID;1986;p0p100;33191664.0;;1.18945455119e+15;
;ID;1985;p0p100;33937444.0;;1.18569538106e+15;
;ID;1984;p0p100;33469806.0;;1.13607548967e+15;
;ID;1983;p0p100;32367456.0;;1.06746875583e+15;
;ID;1982;p0p100;28145708.0;;9.01952191857e+14;
;ID;1982;p99p100;201840304.0;0.0717125684;;0.0717125684
;ID;1981;p0p100;28259760.0;;8.80027793097e+14;
;ID;1980;p0p100;26980696.0;;8.16524218597e+14;
;ID;1939;p0p100;1478941.125;;2.30518135194e+12;
;ID;1939;p99p100;29383602.0;0.1986798048;;0.1986798048
;ID;1939;p99.9p100;104037104.0;0.070344761;;0.070344761
;ID;1939;p99.99p100;271135296.0;0.0183361098;;0.0183361098
;ID;1939;p99.5p99.9;32521236.0;0.0879583433;;0.0879583433
;ID;1939;p99.95p99.99;105176520.0;0.0284469202;;0.0284469202
;ID;1939;p99.9p99.95;69697880.0;0.0235617291;;0.0235617291
;ID;1939;p99.9p99.99;85466944.0;0.0520086512;;0.0520086512
;ID;1939;p99p99.5;11942964.0;0.0403767005;;0.0403767005
;ID;1939;p99.5p100;46824240.0;0.1583030969;;0.1583030969
;ID;1939;p99.95p100;138372224.0;0.04678303;;0.04678303
;ID;1938;p0p100;1516037.875;;2.32802379366e+12;
;ID;1938;p99p100;30016230.0;0.1979911029;;0.1979911029
;ID;1938;p99.9p100;109826792.0;0.0724423677;;0.0724423677
;ID;1938;p99.99p100;302935968.0;0.0199854001;;0.0199854001
;ID;1938;p99.5p99.9;32566904.0;0.0859265327;;0.0859265327
;ID;1938;p99.95p99.99;109921232.0;0.0290027298;;0.0290027298
;ID;1938;p99.9p99.95;71120192.0;0.0234542396;;0.0234542396
;ID;1938;p99.9p99.99;88365952.0;0.0524569713;;0.0524569713
;ID;1938;p99p99.5;12013763.0;0.0396221988;;0.0396221988
;ID;1938;p99.5p100;48018696.0;0.1583689004;;0.1583689004
;ID;1938;p99.95p100;148528784.0;0.0489881299;;0.0489881299
;ID;1937;p0p100;1476433.25;;2.23364828365e+12;
;ID;1937;p99.9p100;96836720.0;0.0655874386;;0.0655874386
;ID;1937;p99.99p100;249323472.0;0.0168896802;;0.0168896802
;ID;1937;p99.5p99.9;29829560.0;0.08081536;;0.08081536
;ID;1937;p99.95p99.99;99282440.0;0.0268983692;;0.0268983692
;ID;1937;p99.9p99.95;64375356.0;0.0217993893;;0.0217993893
;ID;1937;p99.9p99.99;79890384.0;0.0486977585;;0.0486977585
;ID;1937;p99.5p100;43230832.0;0.146402806;;0.146402806
;ID;1937;p99.95p100;129294224.0;0.0437880494;;0.0437880494
;ID;1936;p0p100;1336910.875;;1.99263374541e+12;
;ID;1936;p99.9p100;92643568.0;0.0692958534;;0.0692958534
;ID;1936;p99.99p100;217599216.0;0.0162789691;;0.0162789691
;ID;1936;p99.5p99.9;30281254.0;0.0906008482;;0.0906008482
;ID;1936;p99.95p99.99;96814504.0;0.0289671198;;0.0289671198
;ID;1936;p99.9p99.95;64309432.0;0.0240497608;;0.0240497608
;ID;1936;p99.9p99.99;78756848.0;0.0530168787;;0.0530168787
;ID;1936;p99.5p100;42753568.0;0.1598967016;;0.1598967016
;ID;1936;p99.95p100;120974328.0;0.0452460907;;0.0452460907
;ID;1935;p0p100;1337884.875;;1.96457306522e+12;
;ID;1935;p99.9p100;91171032.0;0.0681447685;;0.0681447685
;ID;1935;p99.99p100;213926144.0;0.0159925297;;0.0159925297
;ID;1935;p99.5p99.9;30119784.0;0.0900521278;;0.0900521278
;ID;1935;p99.95p99.99;95190632.0;0.0284605194;;0.0284605194
;ID;1935;p99.9p99.95;63398180.0;0.0236917194;;0.0236917194
;ID;1935;p99.9p99.99;77528864.0;0.0521522388;;0.0521522388
;ID;1935;p99.5p100;42329888.0;0.1581968963;;0.1581968963
;ID;1935;p99.95p100;118940568.0;0.0444530509;;0.0444530509
;ID;1934;p0p100;1270589.625;;1.83814468403e+12;
;ID;1934;p99p100;27332978.0;0.2151201963;;0.2151201963
;ID;1934;p99.9p100;91743784.0;0.0722047389;;0.0722047389
;ID;1934;p99.99p100;214027600.0;0.0168475397;;0.0168475397
;ID;1934;p95p99;3274006.25;0.1030704975;;0.1030704975
;ID;1934;p99.5p99.9;31116190.0;0.0979584605;;0.0979584605
;ID;1934;p99.95p99.99;95461760.0;0.0300532505;;0.0300532505
;ID;1934;p99.9p99.95;64306536.0;0.0253039505;;0.0253039505
;ID;1934;p99.9p99.99;78153992.0;0.0553571992;;0.0553571992
;ID;1934;p99p99.5;11424391.0;0.0449570008;;0.0449570008
;ID;1934;p95p100;8085794.5;0.3181906939;;0.3181906939
;ID;1934;p99.5p100;43241564.0;0.1701631993;;0.1701631993
;ID;1934;p99.95p100;119177752.0;0.0469007902;;0.0469007902
;ID;1933;p0p100;1260630.5;;1.79674939392e+12;
;ID;1933;p99p100;27167306.0;0.2155054957;;0.2155054957
;ID;1933;p99.9p100;90470552.0;0.0717651919;;0.0717651919
