Variable Code;country;year;perc;npopul992t;npopul999i;ntaxre992t;inyixx999i;xlceup999i;xlceux999i;xlcusp999i;xlcusx999i;xlcyup999i;xlcyux999i
;US-IL;1978;p0p100;4971356.5;;4770947.0;0.33810094;;;1.0;1.0;0.9547064304;
;US-IL;1977;p0p100;4894696.5;;4655838.0;0.315928787;;;1.0;1.0;0.9135241508;
;US-IL;1976;p0p100;4822183.0;;4602973.0;0.2975162268;;;1.0;1.0;0.8714398146;
;US-IL;1975;p0p100;4753767.0;;4476990.0;0.2820289731;;;1.0;1.0;0.8604028821;
;US-IL;1974;p0p100;4684996.5;;4547141.0;0.2580621839;;;1.0;1.0;0.7967916131;
;US-IL;1973;p0p100;4620904.5;;4505335.0;0.2368501127;;;1.0;1.0;0.7372254133;
;US-IL;1972;p0p100;4556160.0;;4331601.0;0.2246379256;;;1.0;1.0;0.7126262784;
;US-IL;1971;p0p100;4487406.5;;4294442.0;0.2153150141;;;1.0;1.0;0.6847807765;
;US-IL;1970;p0p100;4411442.0;;4309313.0;0.2049063742;;;1.0;1.0;0.672759831;
;US-IL;1969;p0p100;4373178.5;;4513698.0;0.1946323365;;;1.0;1.0;0.6523371339;
;US-IL;1968;p0p100;4343232.0;;4486180.0;0.1855068803;;;1.0;1.0;0.6194906235;
;US-IL;1967;p0p100;4312405.5;;4365268.0;0.1779426634;;;1.0;1.0;0.6002780199;
;US-IL;1966;p0p100;4277768.0;;4248994.0;0.1729178131;;;1.0;1.0;0.5991725326;
;US-IL;1965;p0p100;4240430.0;;4076425.0;0.1681890637;;;1.0;1.0;0.5878564715;
;US-IL;1964;p0p100;4199259.0;;3934617.0;0.165165171;;;1.0;1.0;0.6169885993;
;US-IL;1963;p0p100;4152560.0;;3860439.0;0.1626706868;;;1.0;1.0;0.6245597005;
;US-IL;1962;p0p100;4104165.5;;3806569.0;0.1608581692;;;1.0;1.0;0.5787657499;
;US-IL;1961;p0p100;4052192.25;;3763903.0;0.1589020491;;;1.0;1.0;0.5063357949;
;US-IL;1960;p0p100;3995915.0;;3762407.0;0.1571702808;;;1.0;1.0;0.6174277663;
;US-IL;1959;p0p100;3979859.75;;3756293.0;0.1550257355;;;1.0;;0.6377097964;
;US-IL;1958;p0p100;3959514.0;;3717343.0;0.152988866;;;1.0;;0.6633341312;
;US-IL;1957;p0p100;3938381.75;;3794017.0;0.149516359;;;1.0;;0.7038274407;
;US-IL;1956;p0p100;3911113.25;;3789915.0;0.1444735378;;;1.0;;0.6517068744;
;US-IL;1955;p0p100;3884431.25;;3745696.0;0.1396730095;;;1.0;;0.6540765762;
;US-IL;1954;p0p100;3857421.25;;3664301.0;0.1376989633;;;1.0;;0.653101325;
;US-IL;1953;p0p100;3830081.5;;3780956.0;0.136299178;;;1.0;;0.6625382304;
;US-IL;1952;p0p100;3806014.25;;3702881.0;0.1345584542;;;1.0;;0.7204616666;
;US-IL;1951;p0p100;3779200.5;;3711052.0;0.1316781193;;;1.0;;;
;US-IL;1950;p0p100;3752378.5;;3593433.0;0.1233422235;;;1.0;;;
;US-IL;1949;p0p100;3715162.75;;3619255.0;0.122229591;;;1.0;;;
;US-IL;1948;p0p100;3689170.75;;3690962.0;0.1222924143;;;1.0;;;
;US-IL;1947;p0p100;3662760.0;;3871396.0;0.115778029;;;1.0;;;
;US-IL;1946;p0p100;3628705.0;;3711882.0;0.1041131839;;;1.0;;;
;US-IL;1945;p0p100;3625965.5;;3471774.0;0.0924932137;;;1.0;;;
;US-IL;1944;p0p100;3620255.25;;3281341.0;0.0902230665;;;1.0;;;
;US-IL;1943;p0p100;3610036.5;;3087295.0;0.0881233886;;;1.0;;;
;US-IL;1942;p0p100;3592708.75;;2725410.0;0.0841214508;;;1.0;;;
;US-IL;1941;p0p100;3585451.75;;2081364.0;0.0776699111;;;1.0;;;
;US-IL;1940;p0p100;3581917.0;;1274624.0;0.0728873089;;;1.0;;;
;US-IL;1939;p0p100;3532746.5;;613656.0;0.0722233132;;;1.0;;;
;US-IL;1938;p0p100;3489132.5;;499397.0;0.0731385574;;;1.0;;;
;US-IL;1937;p0p100;3447431.5;;510647.0;0.0745024458;;;1.0;;;
;US-IL;1936;p0p100;3412244.25;;423704.0;0.0718643889;;;1.0;;;
;US-IL;1935;p0p100;3376591.5;;353001.0;0.0710029826;;;1.0;;;
;US-IL;1934;p0p100;3339359.5;;318068.0;0.0696032047;;;1.0;;;
;US-IL;1933;p0p100;3304641.0;;295057.0;0.0663639754;;;1.0;;;
;US-IL;1932;p0p100;3271753.75;;300808.0;0.0681944638;;;1.0;;;
;US-IL;1931;p0p100;3237558.0;;284418.0;0.076970011;;;1.0;;;
;US-IL;1930;p0p100;3199479.0;;338840.0;0.0854135603;;;1.0;;;
;US-IL;1929;p0p100;3150982.5;;376627.0;0.0888322517;;;1.0;;;
;US-IL;1928;p0p100;3103853.5;;373621.0;0.0885895565;;;1.0;;;
;US-IL;1927;p0p100;3051229.25;;378859.0;0.089317672;;;1.0;;;
;US-IL;1926;p0p100;2994536.5;;374725.0;0.0908953026;;;1.0;;;
;US-IL;1925;p0p100;2939795.75;;357448.0;0.0904098675;;;1.0;;;
;US-IL;1924;p0p100;2881394.0;;652501.0;0.0888322517;;;1.0;;;
;US-IL;1923;p0p100;2812125.0;;676489.0;0.0887715742;;;1.0;;;
;US-IL;1922;p0p100;2749824.25;;614449.0;0.0862837657;;;1.0;;;
;US-IL;1921;p0p100;2697462.0;;611558.0;0.0928369835;;;1.0;;;
