Variable Name;.;.;.;Gross domestic product | individuals | Average | Adults | constant 2015 local currency;Gross domestic product | individuals | Average | All Ages | constant 2015 local currency;Population | male | Population | All Ages | population;Gross domestic product | individuals | Total | All Ages | constant 2015 local currency;Population | female | Population | 0 to 4 | population;Population | individuals | Population | 0 to 4 | population;Population | male | Population | 0 to 4 | population;Population | female | Population | 5 to 9 | population;Population | individuals | Population | 5 to 9 | population;Population | male | Population | 5 to 9 | population;Population | female | Population | 10 to 14 | population;Population | individuals | Population | 10 to 14 | population;Population | male | Population | 10 to 14 | population;Population | female | Population | 100+ | population;Population | individuals | Population | 100+ | population;Population | male | Population | 100+ | population;Population | female | Population | 15 to 19 | population;Population | individuals | Population | 15 to 19 | population;Population | male | Population | 15 to 19 | population;Population | female | Population | 20 to 24 | population;Population | individuals | Population | 20 to 24 | population;Population | male | Population | 20 to 24 | population;Population | female | Population | 20 to 29 | population;Population | individuals | Population | 20 to 29 | population;Population | male | Population | 20 to 29 | population;Population | female | Population | 25 to 29 | population;Population | individuals | Population | 25 to 29 | population;Population | male | Population | 25 to 29 | population;Population | female | Population | 30 to 34 | population;Population | individuals | Population | 30 to 34 | population;Population | male | Population | 30 to 34 | population;Population | female | Population | 30 to 39 | population;Population | individuals | Population | 30 to 39 | population;Population | male | Population | 30 to 39 | population;Population | female | Population | 35 to 39 | population;Population | individuals | Population | 35 to 39 | population;Population | male | Population | 35 to 39 | population;Population | female | Population | 40 to 44 | population;Population | individuals | Population | 40 to 44 | population;Population | male | Population | 40 to 44 | population;Population | female | Population | 40 to 49  | population;Population | individuals | Population | 40 to 49  | population;Population | male | Population | 40 to 49  | population;Population | female | Population | 45 to 49 | population;Population | individuals | Population | 45 to 49 | population;Population | male | Population | 45 to 49 | population;Population | female | Population | 50 to 54 | population;Population | individuals | Population | 50 to 54 | population;Population | male | Population | 50 to 54 | population;Population | female | Population | 50 to 59 | population;Population | individuals | Population | 50 to 59 | population;Population | male | Population | 50 to 59 | population;Population | female | Population | 55 to 59 | population;Population | individuals | Population | 55 to 59 | population;Population | male | Population | 55 to 59 | population;Population | female | Population | 60 to 64 | population;Population | individuals | Population | 60 to 64 | population;Population | male | Population | 60 to 64 | population;Population | female | Population | 60 to 69 | population;Population | individuals | Population | 60 to 69 | population;Population | male | Population | 60 to 69 | population;Population | female | Population | 65 to 69 | population;Population | individuals | Population | 65 to 69 | population;Population | male | Population | 65 to 69 | population;Population | female | Population | 70 to 74 | population;Population | individuals | Population | 70 to 74 | population;Population | male | Population | 70 to 74 | population;Population | female | Population | 70 to 79 | population;Population | individuals | Population | 70 to 79 | population;Population | male | Population | 70 to 79 | population;Population | female | Population | 75 to 79 | population;Population | individuals | Population | 75 to 79 | population;Population | male | Population | 75 to 79 | population;Population | female | Population | 80 to 84 | population;Population | individuals | Population | 80 to 84 | population;Population | male | Population | 80 to 84 | population;Population | female | Population | 80 to 89 | population;Population | individuals | Population | 80 to 89 | population;Population | male | Population | 80 to 89 | population;Population | female | Population | 85 to 89 | population;Population | individuals | Population | 85 to 89 | population;Population | male | Population | 85 to 89 | population;Population | female | Population | 90 to 94 | population;Population | individuals | Population | 90 to 94 | population;Population | male | Population | 90 to 94 | population;Population | female | Population | 90 to 99 | population;Population | individuals | Population | 90 to 99 | population;Population | male | Population | 90 to 99 | population;Population | female | Population | 95 to 99 | population;Population | individuals | Population | 95 to 99 | population;Population | male | Population | 95 to 99 | population;Population | female | Population | Children | population;Population | individuals | Population | Children | population;Population | male | Population | Children | population;Population | female | Population | Adults | population;Population | individuals | Population | Adults | population;Population | male | Population | Adults | population;Population | female | Population | 20 to 39 | population;Population | individuals | Population | 20 to 39 | population;Population | male | Population | 20 to 39 | population;Population | female | Population | 40 to 59 | population;Population | individuals | Population | 40 to 59 | population;Population | male | Population | 40 to 59 | population;Population | female | Population | Over 60 | population;Population | individuals | Population | Over 60 | population;Population | male | Population | Over 60 | population;Population | female | Population | 20 to 64 | population;Population | individuals | Population | 20 to 64 | population;Population | male | Population | 20 to 64 | population;Population | female | Population | Over 65 | population;Population | individuals | Population | Over 65 | population;Population | male | Population | Over 65 | population;Population | female | Population | Over 80 | population;Population | individuals | Population | Over 80 | population;Population | male | Population | Over 80 | population;Population | female | Population | All Ages | population;Population | individuals | Population | All Ages | population;National income price index | individuals | Indices | All Ages | population;Market exchange rate, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency
;GU;2014;p0p100;55297.1367188;36166.9296875;81614.0;5821682176.0;6575.0;13541.0;6966.0;6694.0;13758.0;7064.0;6911.0;14278.0;7368.0;2.0;2.0;0.0;6725.0;14110.0;7386.0;6501.0;13293.0;6792.0;12297.0;;12658.0;5796.0;11662.0;5866.0;5058.0;10199.0;5141.0;10011.0;;10236.0;4953.0;10048.0;5095.0;5267.0;10689.0;5423.0;10377.0;;10950.0;5110.0;10637.0;5527.0;4884.0;10118.0;5232.0;8868.0;;9315.0;3984.0;8066.0;4083.0;3412.0;6789.0;3378.0;6074.0;;5937.0;2662.0;5222.0;2559.0;1698.0;3243.0;1545.0;3231.0;;2718.0;1533.0;2706.0;1173.0;972.0;1626.0;654.0;1382.0;;928.0;410.0;685.0;274.0;159.0;231.0;74.0;208.0;;88.0;49.0;64.0;14.0;26905.0;55687.0;28784.0;52450.0;105280.0;52830.0;22308.0;45202.0;22894.0;19245.0;39510.0;20265.0;10897.0;20568.0;9671.0;44965.0;91501.0;46537.0;7485.0;13779.0;6293.0;1592.0;2608.0;1016.0;79355.0;160967.0;0.9500683546;;;
;GU;2013;p0p100;55028.1015625;35744.3320312;81358.0;5732497408.0;6586.0;13599.0;7015.0;6843.0;14032.0;7189.0;6942.0;14422.0;7480.0;2.0;2.0;0.0;6768.0;14148.0;7381.0;6450.0;13133.0;6684.0;12126.0;;12421.0;5676.0;11413.0;5737.0;5024.0;10152.0;5129.0;10105.0;;10340.0;5081.0;10291.0;5211.0;5296.0;10812.0;5515.0;10468.0;;11128.0;5172.0;10785.0;5613.0;4766.0;9843.0;5076.0;8674.0;;9066.0;3908.0;7899.0;3990.0;3357.0;6676.0;3319.0;5828.0;;5708.0;2471.0;4860.0;2389.0;1701.0;3221.0;1522.0;3195.0;;2659.0;1494.0;2631.0;1137.0;890.0;1514.0;622.0;1276.0;;885.0;386.0;649.0;263.0;159.0;232.0;73.0;205.0;;86.0;46.0;61.0;13.0;27139.0;56201.0;29065.0;51879.0;104174.0;52293.0;22231.0;44989.0;22761.0;19142.0;39339.0;20194.0;10506.0;19846.0;9338.0;44730.0;91004.0;46274.0;7149.0;13170.0;6019.0;1483.0;2458.0;971.0;79018.0;160375.0;0.93100667;;;
;GU;2012;p0p100;54540.0;35184.921875;81195.0;5628637184.0;6624.0;13713.0;7088.0;6991.0;14319.0;7330.0;6968.0;14557.0;7588.0;2.0;2.0;0.0;6822.0;14182.0;7360.0;6386.0;12957.0;6572.0;11948.0;;12195.0;5562.0;11185.0;5623.0;5023.0;10176.0;5152.0;10257.0;;10501.0;5234.0;10583.0;5349.0;5309.0;10919.0;5608.0;10550.0;;11302.0;5241.0;10936.0;5694.0;4622.0;9513.0;4890.0;8480.0;;8818.0;3858.0;7788.0;3928.0;3303.0;6561.0;3259.0;5570.0;;5464.0;2267.0;4472.0;2205.0;1749.0;3282.0;1534.0;3182.0;;2620.0;1433.0;2519.0;1086.0;816.0;1412.0;598.0;1184.0;;848.0;368.0;618.0;250.0;160.0;231.0;70.0;198.0;;81.0;38.0;48.0;11.0;27405.0;56771.0;29366.0;51371.0;103202.0;51829.0;22205.0;44901.0;22696.0;19030.0;39156.0;20120.0;10136.0;19145.0;9013.0;44538.0;90618.0;46075.0;6833.0;12584.0;5754.0;1384.0;2311.0;929.0;78776.0;159973.0;0.9236681461;;;
;GU;2011;p0p100;53924.8164062;34550.0703125;81097.0;5516886016.0;6726.0;13913.0;7187.0;7114.0;14590.0;7476.0;7000.0;14685.0;7686.0;2.0;2.0;0.0;6861.0;14183.0;7322.0;6309.0;12764.0;6456.0;11773.0;;11991.0;5464.0;10997.0;5535.0;5059.0;10267.0;5210.0;10439.0;;10706.0;5380.0;10877.0;5496.0;5329.0;11035.0;5705.0;10611.0;;11441.0;5282.0;11020.0;5736.0;4483.0;9196.0;4712.0;8299.0;;8593.0;3816.0;7694.0;3881.0;3223.0;6404.0;3181.0;5315.0;;5227.0;2092.0;4138.0;2046.0;1799.0;3351.0;1553.0;3159.0;;2585.0;1360.0;2393.0;1032.0;751.0;1328.0;578.0;1104.0;;809.0;353.0;585.0;231.0;156.0;224.0;68.0;180.0;;74.0;24.0;32.0;6.0;27701.0;57371.0;29671.0;50882.0;102307.0;51426.0;22212.0;44905.0;22697.0;18910.0;38945.0;20034.0;9760.0;18457.0;8695.0;44345.0;90254.0;45912.0;6537.0;12053.0;5514.0;1286.0;2171.0;883.0;78583.0;159678.0;0.893257618;;;
;GU;2010;p0p100;54310.3515625;34558.2851562;81023.0;5510111232.0;6907.0;14218.0;7311.0;7204.0;14830.0;7628.0;7039.0;14800.0;7760.0;2.0;2.0;0.0;6871.0;14140.0;7269.0;6217.0;12555.0;6338.0;11606.0;;11814.0;5389.0;10865.0;5476.0;5128.0;10423.0;5294.0;10622.0;;10934.0;5494.0;11135.0;5640.0;5371.0;11181.0;5809.0;10642.0;;11528.0;5271.0;10992.0;5719.0;4371.0;8940.0;4570.0;8137.0;;8401.0;3766.0;7598.0;3831.0;3107.0;6182.0;3075.0;5085.0;;5008.0;1978.0;3911.0;1933.0;1819.0;3373.0;1552.0;3107.0;;2537.0;1288.0;2272.0;985.0;697.0;1255.0;558.0;1034.0;;769.0;337.0;547.0;211.0;145.0;205.0;60.0;160.0;;64.0;15.0;20.0;4.0;28021.0;57988.0;29968.0;50395.0;101456.0;51055.0;22228.0;44978.0;22748.0;18779.0;38711.0;19929.0;9388.0;17767.0;8378.0;44114.0;89871.0;45752.0;6281.0;11585.0;5303.0;1196.0;2029.0;833.0;78416.0;159444.0;0.8883664012;;;
;GU;2009;p0p100;53595.921875;33895.515625;80975.0;5397216768.0;7056.0;14498.0;7441.0;7271.0;15057.0;7786.0;7101.0;14910.0;7811.0;2.0;2.0;0.0;6865.0;14064.0;7199.0;6123.0;12345.0;6224.0;11468.0;;11676.0;5345.0;10797.0;5452.0;5241.0;10650.0;5411.0;10825.0;;11187.0;5584.0;11361.0;5776.0;5434.0;11353.0;5919.0;10650.0;;11563.0;5216.0;10859.0;5644.0;4285.0;8740.0;4456.0;8003.0;;8229.0;3718.0;7491.0;3773.0;2953.0;5886.0;2934.0;4878.0;;4796.0;1925.0;3789.0;1862.0;1806.0;3333.0;1528.0;3018.0;;2478.0;1212.0;2163.0;950.0;639.0;1169.0;531.0;968.0;;741.0;329.0;538.0;210.0;141.0;205.0;64.0;157.0;;68.0;16.0;21.0;4.0;28293.0;58529.0;30237.0;49969.0;100702.0;50738.0;22293.0;45153.0;22863.0;18653.0;38443.0;19792.0;9023.0;17106.0;8083.0;43899.0;89482.0;45589.0;6070.0;11220.0;5149.0;1127.0;1935.0;809.0;78262.0;159231.0;0.8858258724;;;
;GU;2008;p0p100;53815.7421875;33830.8085938;80933.0;5380282880.0;7255.0;14846.0;7591.0;7315.0;15261.0;7945.0;7173.0;15006.0;7833.0;2.0;2.0;0.0;6834.0;13946.0;7113.0;6014.0;12125.0;6111.0;11338.0;;11574.0;5324.0;10787.0;5463.0;5394.0;10949.0;5556.0;11027.0;;11457.0;5633.0;11533.0;5901.0;5516.0;11555.0;6038.0;10622.0;;11537.0;5106.0;10605.0;5499.0;4222.0;8597.0;4376.0;7897.0;;8099.0;3675.0;7398.0;3723.0;2749.0;5502.0;2753.0;4690.0;;4600.0;1941.0;3788.0;1847.0;1762.0;3244.0;1482.0;2890.0;;2402.0;1128.0;2048.0;920.0;595.0;1097.0;504.0;926.0;;715.0;331.0;541.0;211.0;126.0;187.0;63.0;140.0;;67.0;14.0;18.0;4.0;28577.0;59059.0;30482.0;49532.0;99976.0;50451.0;22365.0;45394.0;23031.0;18519.0;38155.0;19636.0;8648.0;16427.0;7784.0;43633.0;89051.0;45420.0;5899.0;10925.0;5031.0;1068.0;1845.0;782.0;78109.0;159035.0;0.8588756919;;;
;GU;2007;p0p100;53251.0742188;33293.5273438;80896.0;5288843776.0;7458.0;15216.0;7759.0;7359.0;15447.0;8088.0;7244.0;15078.0;7834.0;1.0;1.0;0.0;6781.0;13795.0;7015.0;5906.0;11914.0;6009.0;11241.0;;11515.0;5335.0;10840.0;5506.0;5569.0;11293.0;5724.0;11227.0;;11742.0;5658.0;11677.0;6018.0;5603.0;11749.0;6147.0;10568.0;;11461.0;4965.0;10279.0;5314.0;4176.0;8500.0;4324.0;7800.0;;7996.0;3624.0;7297.0;3672.0;2528.0;5082.0;2554.0;4527.0;;4423.0;1999.0;3869.0;1869.0;1697.0;3124.0;1428.0;2735.0;;2316.0;1038.0;1927.0;888.0;568.0;1047.0;478.0;903.0;;691.0;335.0;548.0;213.0;104.0;155.0;52.0;117.0;;56.0;13.0;17.0;4.0;28842.0;59536.0;30696.0;49119.0;99319.0;50200.0;22468.0;45724.0;23257.0;18368.0;37825.0;19457.0;8283.0;15770.0;7486.0;43364.0;88631.0;45268.0;5755.0;10688.0;4932.0;1021.0;1768.0;747.0;77961.0;158855.0;0.8272119164;;;
;GU;2006;p0p100;53134.8125;33066.5820312;80833.0;5245946880.0;7612.0;15555.0;7942.0;7422.0;15625.0;8202.0;7301.0;15116.0;7815.0;1.0;1.0;0.0;6713.0;13623.0;6909.0;5815.0;11741.0;5926.0;11199.0;;11506.0;5384.0;10963.0;5580.0;5738.0;11633.0;5893.0;11430.0;;12029.0;5692.0;11830.0;6136.0;5662.0;11869.0;6208.0;10492.0;;11341.0;4830.0;9964.0;5133.0;4140.0;8418.0;4279.0;7689.0;;7879.0;3549.0;7149.0;3600.0;2342.0;4718.0;2377.0;4399.0;;4271.0;2057.0;3953.0;1894.0;1623.0;2995.0;1372.0;2573.0;;2227.0;950.0;1806.0;855.0;555.0;1013.0;460.0;889.0;;671.0;334.0;543.0;211.0;80.0;118.0;38.0;92.0;;41.0;12.0;15.0;3.0;29048.0;59919.0;30868.0;48764.0;98729.0;49965.0;22629.0;46167.0;23535.0;18181.0;37400.0;19220.0;7954.0;15162.0;7210.0;43152.0;88285.0;45132.0;5612.0;10444.0;4833.0;982.0;1690.0;712.0;77812.0;158648.0;0.8030954599;;;
;GU;2005;p0p100;55533.6328125;34436.3789062;80748.0;5454791168.0;7691.0;15836.0;8146.0;7509.0;15792.0;8283.0;7337.0;15111.0;7773.0;1.0;1.0;0.0;6641.0;13438.0;6796.0;5756.0;11631.0;5875.0;11233.0;;11557.0;5477.0;11159.0;5682.0;5882.0;11939.0;6058.0;11640.0;;12319.0;5758.0;12018.0;6261.0;5670.0;11872.0;6203.0;10397.0;;11189.0;4727.0;9714.0;4986.0;4102.0;8333.0;4232.0;7538.0;;7722.0;3436.0;6926.0;3490.0;2226.0;4478.0;2252.0;4309.0;;4146.0;2083.0;3977.0;1894.0;1548.0;2873.0;1324.0;2424.0;;2143.0;876.0;1695.0;819.0;545.0;991.0;445.0;870.0;;646.0;325.0;523.0;201.0;55.0;80.0;25.0;68.0;;28.0;13.0;15.0;3.0;29178.0;60177.0;30998.0;48480.0;98225.0;49750.0;22873.0;46747.0;23876.0;17935.0;36845.0;18911.0;7672.0;14633.0;6963.0;43034.0;88070.0;45039.0;5446.0;10155.0;4711.0;939.0;1610.0;674.0;77658.0;158402.0;0.7694144845;;;
;GU;2004;p0p100;53891.3203125;33324.203125;80609.0;5268523520.0;7780.0;16092.0;8311.0;7610.0;15956.0;8347.0;7344.0;15053.0;7709.0;1.0;1.0;0.0;6553.0;13236.0;6682.0;5722.0;11580.0;5857.0;11332.0;;11671.0;5610.0;11425.0;5814.0;5991.0;12204.0;6214.0;11827.0;;12604.0;5836.0;12228.0;6390.0;5623.0;11751.0;6127.0;10268.0;;10997.0;4645.0;9516.0;4870.0;4061.0;8242.0;4180.0;7332.0;;7511.0;3271.0;6603.0;3331.0;2173.0;4352.0;2179.0;4251.0;;4051.0;2078.0;3949.0;1872.0;1457.0;2731.0;1275.0;2274.0;;2066.0;817.0;1608.0;791.0;539.0;975.0;436.0;851.0;;635.0;312.0;510.0;199.0;47.0;68.0;21.0;62.0;;25.0;15.0;19.0;4.0;29287.0;60337.0;31049.0;48198.0;97762.0;49560.0;23159.0;47437.0;24275.0;17600.0;36112.0;18508.0;7439.0;14213.0;6777.0;42932.0;87901.0;44962.0;5266.0;9861.0;4598.0;914.0;1573.0;660.0;77485.0;158099.0;0.7320829034;;;
;GU;2003;p0p100;50848.3242188;31387.1054688;80433.0;4950185984.0;7824.0;16289.0;8465.0;7720.0;16104.0;8385.0;7326.0;14948.0;7621.0;1.0;1.0;0.0;6457.0;13021.0;6566.0;5714.0;11590.0;5875.0;11504.0;;11852.0;5790.0;11768.0;5977.0;6059.0;12413.0;6356.0;12002.0;;12882.0;5943.0;12470.0;6526.0;5522.0;11497.0;5975.0;10113.0;;10767.0;4591.0;9383.0;4792.0;4029.0;8163.0;4134.0;7084.0;;7260.0;3055.0;6181.0;3126.0;2200.0;4366.0;2169.0;4240.0;;3993.0;2040.0;3864.0;1824.0;1354.0;2585.0;1232.0;2132.0;;1996.0;778.0;1542.0;764.0;544.0;980.0;437.0;826.0;;623.0;282.0;468.0;186.0;44.0;63.0;19.0;59.0;;23.0;15.0;18.0;4.0;29327.0;60362.0;31037.0;47961.0;97352.0;49396.0;23506.0;48241.0;24734.0;17197.0;35224.0;18027.0;7258.0;13887.0;6635.0;42903.0;87831.0;44930.0;5058.0;9521.0;4466.0;886.0;1530.0;646.0;77288.0;157714.0;0.7191651464;;;
;GU;2002;p0p100;50618.9375;31207.4160156;80174.0;4905025536.0;7857.0;16468.0;8610.0;7806.0;16201.0;8392.0;7283.0;14799.0;7517.0;0.0;0.0;0.0;6352.0;12806.0;6455.0;5737.0;11659.0;5921.0;11729.0;;12077.0;5992.0;12148.0;6156.0;6097.0;12580.0;6483.0;12144.0;;13126.0;6047.0;12693.0;6643.0;5380.0;11155.0;5775.0;9932.0;;10511.0;4552.0;9287.0;4736.0;3984.0;8062.0;4079.0;6800.0;;6982.0;2816.0;5718.0;2903.0;2273.0;4467.0;2196.0;4245.0;;3954.0;1972.0;3729.0;1758.0;1249.0;2439.0;1191.0;2000.0;;1928.0;751.0;1488.0;737.0;559.0;1001.0;442.0;795.0;;599.0;236.0;395.0;157.0;45.0;64.0;19.0;57.0;;23.0;12.0;16.0;4.0;29298.0;60274.0;30974.0;47702.0;96901.0;49200.0;23873.0;49080.0;25203.0;16732.0;34222.0;17493.0;7097.0;13599.0;6504.0;42878.0;87769.0;44892.0;4824.0;9132.0;4308.0;852.0;1476.0;622.0;77000.0;157175.0;0.6901082397;;;
;GU;2001;p0p100;;;79845.0;;7919.0;16663.0;8743.0;7845.0;16209.0;8364.0;7206.0;14606.0;7399.0;0.0;0.0;0.0;6248.0;12610.0;6365.0;5783.0;11781.0;5999.0;11951.0;;12334.0;6168.0;12504.0;6335.0;6126.0;12734.0;6606.0;12229.0;;13312.0;6103.0;12809.0;6706.0;5228.0;10804.0;5576.0;9736.0;;10263.0;4508.0;9193.0;4687.0;3896.0;7887.0;3991.0;6503.0;;6697.0;2607.0;5314.0;2706.0;2338.0;4560.0;2221.0;4220.0;;3913.0;1882.0;3573.0;1692.0;1148.0;2302.0;1153.0;1881.0;;1865.0;733.0;1446.0;712.0;571.0;1020.0;447.0;755.0;;569.0;184.0;307.0;122.0;48.0;67.0;19.0;57.0;;21.0;9.0;12.0;2.0;29218.0;60088.0;30871.0;47332.0;96313.0;48974.0;24180.0;49828.0;25646.0;16239.0;33198.0;16960.0;6913.0;13287.0;6368.0;42757.0;87586.0;44827.0;4575.0;8727.0;4147.0;812.0;1406.0;590.0;76550.0;156401.0;;;;
;GU;2000;p0p100;;;79427.0;;8015.0;16863.0;8848.0;7828.0;16129.0;8300.0;7092.0;14362.0;7270.0;0.0;0.0;0.0;6150.0;12453.0;6303.0;5850.0;11951.0;6100.0;12137.0;;12603.0;6287.0;12792.0;6503.0;6162.0;12894.0;6733.0;12241.0;;13423.0;6079.0;12769.0;6690.0;5092.0;10505.0;5413.0;9535.0;;10040.0;4443.0;9071.0;4627.0;3748.0;7609.0;3861.0;6219.0;;6431.0;2471.0;5040.0;2570.0;2359.0;4576.0;2218.0;4141.0;;3850.0;1782.0;3414.0;1632.0;1059.0;2177.0;1116.0;1782.0;;1809.0;723.0;1416.0;693.0;567.0;1007.0;442.0;704.0;;529.0;137.0;227.0;87.0;46.0;66.0;19.0;52.0;;21.0;6.0;8.0;2.0;29085.0;59807.0;30721.0;46811.0;95522.0;48706.0;24378.0;50406.0;26026.0;15754.0;32225.0;16471.0;6679.0;12891.0;6209.0;42491.0;87207.0;44715.0;4320.0;8315.0;3991.0;756.0;1308.0;550.0;75896.0;155329.0;;;;
;GU;1999;p0p100;;;78921.0;;8192.0;17172.0;8979.0;7851.0;16090.0;8239.0;6951.0;14054.0;7103.0;0.0;0.0;0.0;6059.0;12277.0;6219.0;5885.0;12012.0;6128.0;12149.0;;12765.0;6264.0;12902.0;6637.0;6204.0;13208.0;7003.0;12191.0;;13534.0;5987.0;12517.0;6531.0;4991.0;10318.0;5326.0;9345.0;;9906.0;4354.0;8933.0;4580.0;3500.0;7163.0;3664.0;5877.0;;6141.0;2377.0;4854.0;2477.0;2295.0;4451.0;2155.0;3979.0;;3749.0;1684.0;3278.0;1594.0;1045.0;2177.0;1131.0;1765.0;;1814.0;720.0;1403.0;683.0;497.0;866.0;369.0;617.0;;447.0;120.0;196.0;78.0;50.0;72.0;22.0;58.0;;25.0;8.0;10.0;3.0;29053.0;59593.0;30540.0;45981.0;94360.0;48381.0;24340.0;50639.0;26299.0;15222.0;31268.0;16047.0;6419.0;12453.0;6035.0;41857.0;86358.0;44501.0;4124.0;8002.0;3880.0;675.0;1144.0;472.0;75034.0;153953.0;;;;
;GU;1998;p0p100;;;78317.0;;8394.0;17496.0;9102.0;7789.0;15906.0;8115.0;6775.0;13699.0;6925.0;0.0;0.0;0.0;5963.0;12105.0;6142.0;5915.0;12087.0;6172.0;12134.0;;13041.0;6219.0;13088.0;6869.0;6254.0;13430.0;7174.0;12086.0;;13495.0;5832.0;12155.0;6321.0;4897.0;10174.0;5277.0;9133.0;;9789.0;4236.0;8750.0;4512.0;3201.0;6623.0;3422.0;5550.0;;5855.0;2349.0;4783.0;2433.0;2203.0;4280.0;2080.0;3805.0;;3667.0;1602.0;3188.0;1587.0;1032.0;2166.0;1134.0;1737.0;;1785.0;705.0;1356.0;651.0;414.0;711.0;298.0;535.0;;377.0;121.0;198.0;79.0;49.0;71.0;22.0;56.0;;24.0;7.0;11.0;2.0;28921.0;59206.0;30284.0;45036.0;93071.0;48033.0;24220.0;50760.0;26536.0;14683.0;30330.0;15644.0;6133.0;11981.0;5853.0;41106.0;85370.0;44260.0;3930.0;7701.0;3773.0;591.0;991.0;401.0;73957.0;152277.0;;;;
;GU;1997;p0p100;;;77604.0;;8551.0;17716.0;9164.0;7659.0;15607.0;7947.0;6589.0;13339.0;6751.0;0.0;0.0;0.0;5869.0;11939.0;6071.0;5927.0;12168.0;6241.0;12118.0;;13458.0;6191.0;13409.0;7217.0;6281.0;13454.0;7173.0;11931.0;;13317.0;5650.0;11795.0;6144.0;4802.0;10034.0;5233.0;8886.0;;9645.0;4084.0;8496.0;4412.0;2900.0;6075.0;3174.0;5254.0;;5586.0;2354.0;4764.0;2412.0;2100.0;4103.0;2004.0;3643.0;;3611.0;1543.0;3150.0;1607.0;1008.0;2124.0;1116.0;1681.0;;1707.0;673.0;1264.0;591.0;338.0;583.0;244.0;466.0;;326.0;128.0;209.0;82.0;45.0;66.0;19.0;52.0;;21.0;7.0;8.0;2.0;28668.0;58601.0;29933.0;44031.0;91702.0;47671.0;24049.0;50826.0;26775.0;14140.0;29369.0;15231.0;5842.0;11507.0;5665.0;40289.0;84298.0;44010.0;3742.0;7404.0;3661.0;518.0;866.0;347.0;72699.0;150303.0;;;;
;GU;1996;p0p100;;;76788.0;;8598.0;17727.0;9129.0;7481.0;15233.0;7752.0;6412.0;13001.0;6591.0;0.0;0.0;0.0;5783.0;11795.0;6013.0;5917.0;12276.0;6360.0;12121.0;;13974.0;6204.0;13819.0;7614.0;6259.0;13281.0;7021.0;11740.0;;13051.0;5481.0;11511.0;6030.0;4687.0;9860.0;5173.0;8571.0;;9441.0;3884.0;8154.0;4268.0;2653.0;5617.0;2963.0;4997.0;;5344.0;2344.0;4725.0;2381.0;2007.0;3962.0;1954.0;3515.0;;3594.0;1508.0;3148.0;1640.0;969.0;2044.0;1075.0;1590.0;;1585.0;621.0;1130.0;510.0;288.0;503.0;217.0;421.0;;296.0;133.0;211.0;79.0;39.0;56.0;17.0;44.0;;18.0;5.0;7.0;1.0;28274.0;57756.0;29485.0;42999.0;90304.0;47303.0;23861.0;50887.0;27025.0;13568.0;28356.0;14785.0;5570.0;11061.0;5493.0;39436.0;83205.0;43764.0;3563.0;7099.0;3539.0;465.0;777.0;314.0;71273.0;148060.0;;;;
;GU;1995;p0p100;;;75854.0;;8518.0;17511.0;8993.0;7274.0;14812.0;7537.0;6246.0;12688.0;6441.0;0.0;0.0;0.0;5709.0;11684.0;5978.0;5892.0;12461.0;6569.0;12139.0;;14510.0;6247.0;14190.0;7941.0;6187.0;12993.0;6806.0;11523.0;;12765.0;5336.0;11292.0;5959.0;4546.0;9636.0;5089.0;8192.0;;9171.0;3646.0;7727.0;4082.0;2483.0;5287.0;2805.0;4784.0;;5135.0;2301.0;4632.0;2330.0;1939.0;3878.0;1939.0;3421.0;;3603.0;1482.0;3146.0;1664.0;916.0;1928.0;1012.0;1471.0;;1432.0;555.0;978.0;420.0;261.0;466.0;205.0;392.0;;275.0;131.0;201.0;70.0;32.0;46.0;14.0;36.0;;14.0;4.0;5.0;0.0;27747.0;56695.0;28949.0;41958.0;88866.0;46905.0;23662.0;50936.0;27275.0;12976.0;27282.0;14306.0;5320.0;10648.0;5324.0;38577.0;82096.0;43520.0;3381.0;6770.0;3385.0;428.0;718.0;289.0;69705.0;145561.0;;;;
;GU;1994;p0p100;;;74813.0;;8379.0;17187.0;8808.0;7053.0;14371.0;7318.0;6085.0;12386.0;6301.0;0.0;0.0;0.0;5659.0;11650.0;5991.0;5887.0;12732.0;6845.0;12099.0;;14818.0;6212.0;14184.0;7973.0;6042.0;12715.0;6674.0;11205.0;;12532.0;5163.0;11021.0;5858.0;4378.0;9356.0;4977.0;7795.0;;8882.0;3417.0;7321.0;3905.0;2373.0;5070.0;2698.0;4629.0;;4994.0;2256.0;4553.0;2296.0;1862.0;3793.0;1931.0;3263.0;;3555.0;1401.0;3025.0;1624.0;867.0;1801.0;934.0;1395.0;;1322.0;528.0;916.0;388.0;259.0;461.0;202.0;393.0;;275.0;134.0;205.0;73.0;33.0;48.0;16.0;38.0;;17.0;5.0;7.0;1.0;27176.0;55594.0;28418.0;40817.0;87208.0;46395.0;23304.0;50652.0;27350.0;12424.0;26300.0;13876.0;5089.0;10256.0;5169.0;37590.0;80745.0;43157.0;3227.0;6463.0;3238.0;431.0;721.0;292.0;67993.0;142802.0;;;;
