Variable Code;country;year;perc;npopul992t;npopul999i;ntaxre992t;inyixx999i;xlceup999i;xlceux999i;xlcusp999i;xlcusx999i;xlcyup999i;xlcyux999i
;US-IA;1978;p0p100;1243740.0;;1175393.0;0.33810094;;;1.0;1.0;0.9547064304;
;US-IA;1977;p0p100;1228045.0;;1153835.0;0.315928787;;;1.0;1.0;0.9135241508;
;US-IA;1976;p0p100;1213294.125;;1134034.0;0.2975162268;;;1.0;1.0;0.8714398146;
;US-IA;1975;p0p100;1199483.0;;1106216.0;0.2820289731;;;1.0;1.0;0.8604028821;
;US-IA;1974;p0p100;1185494.0;;1113461.0;0.2580621839;;;1.0;1.0;0.7967916131;
;US-IA;1973;p0p100;1172602.75;;1100811.0;0.2368501127;;;1.0;1.0;0.7372254133;
;US-IA;1972;p0p100;1159462.5;;1054887.0;0.2246379256;;;1.0;1.0;0.7126262784;
;US-IA;1971;p0p100;1145215.125;;1025399.0625;0.2153150141;;;1.0;1.0;0.6847807765;
;US-IA;1970;p0p100;1129031.5;;1029207.0;0.2049063742;;;1.0;1.0;0.672759831;
;US-IA;1969;p0p100;1126375.125;;1062733.0;0.1946323365;;;1.0;1.0;0.6523371339;
;US-IA;1968;p0p100;1125794.75;;1054286.0;0.1855068803;;;1.0;1.0;0.6194906235;
;US-IA;1967;p0p100;1124931.75;;1041285.0625;0.1779426634;;;1.0;1.0;0.6002780199;
;US-IA;1966;p0p100;1123011.5;;1032484.0;0.1729178131;;;1.0;1.0;0.5991725326;
;US-IA;1965;p0p100;1120307.625;;991041.0;0.1681890637;;;1.0;1.0;0.5878564715;
;US-IA;1964;p0p100;1116504.125;;966545.0;0.165165171;;;1.0;1.0;0.6169885993;
;US-IA;1963;p0p100;1111127.875;;959690.0;0.1626706868;;;1.0;1.0;0.6245597005;
;US-IA;1962;p0p100;1105180.875;;947277.0;0.1608581692;;;1.0;1.0;0.5787657499;
;US-IA;1961;p0p100;1098143.0;;950287.0;0.1589020491;;;1.0;1.0;0.5063357949;
;US-IA;1960;p0p100;1089796.625;;957124.0;0.1571702808;;;1.0;1.0;0.6174277663;
;US-IA;1959;p0p100;1096597.375;;957416.0;0.1550257355;;;1.0;;0.6377097964;
;US-IA;1958;p0p100;1102228.25;;947704.0;0.152988866;;;1.0;;0.6633341312;
;US-IA;1957;p0p100;1107637.625;;953282.0;0.149516359;;;1.0;;0.7038274407;
;US-IA;1956;p0p100;1111297.875;;959867.0;0.1444735378;;;1.0;;0.6517068744;
;US-IA;1955;p0p100;1115084.375;;968399.0;0.1396730095;;;1.0;;0.6540765762;
;US-IA;1954;p0p100;1118735.875;;949318.0;0.1376989633;;;1.0;;0.653101325;
;US-IA;1953;p0p100;1122247.625;;960696.0;0.136299178;;;1.0;;0.6625382304;
;US-IA;1952;p0p100;1126681.875;;956125.0;0.1345584542;;;1.0;;0.7204616666;
;US-IA;1951;p0p100;1130267.0;;953011.0;0.1316781193;;;1.0;;;
;US-IA;1950;p0p100;1133804.0;;938132.0;0.1233422235;;;1.0;;;
;US-IA;1949;p0p100;1129043.0;;954663.0;0.122229591;;;1.0;;;
;US-IA;1948;p0p100;1127619.75;;923294.0;0.1222924143;;;1.0;;;
;US-IA;1947;p0p100;1126013.625;;948755.0;0.115778029;;;1.0;;;
;US-IA;1946;p0p100;1121987.875;;916945.0;0.1041131839;;;1.0;;;
