Variable Code;country;year;perc;npopul992t;npopul999i;ntaxre992t;inyixx999i;xlceup999i;xlceux999i;xlcusp999i;xlcusx999i;xlcyup999i;xlcyux999i
;US-AR;1940;p0p100;809953.25;;50122.0;0.0728873089;;;1.0;;;
;US-AR;1939;p0p100;799265.5;;23492.0;0.0722233132;;;1.0;;;
;US-AR;1938;p0p100;789823.8125;;20133.0;0.0731385574;;;1.0;;;
;US-AR;1937;p0p100;780804.8125;;19022.0;0.0745024458;;;1.0;;;
;US-AR;1936;p0p100;773252.125;;16931.0;0.0718643889;;;1.0;;;
;US-AR;1935;p0p100;765585.4375;;14580.0;0.0710029826;;;1.0;;;
;US-AR;1934;p0p100;757552.0;;13755.0;0.0696032047;;;1.0;;;
;US-AR;1933;p0p100;750080.25;;12172.0;0.0663639754;;;1.0;;;
;US-AR;1932;p0p100;743016.0;;11501.0;0.0681944638;;;1.0;;;
;US-AR;1931;p0p100;735646.75;;11068.0;0.076970011;;;1.0;;;
;US-AR;1930;p0p100;727386.3125;;13609.0;0.0854135603;;;1.0;;;
;US-AR;1929;p0p100;724589.125;;16365.0;0.0888322517;;;1.0;;;
;US-AR;1928;p0p100;721949.6875;;16660.0;0.0885895565;;;1.0;;;
;US-AR;1927;p0p100;717861.1875;;17331.0;0.089317672;;;1.0;;;
;US-AR;1926;p0p100;712615.375;;19363.0;0.0908953026;;;1.0;;;
;US-AR;1925;p0p100;707624.1875;;20597.0;0.0904098675;;;1.0;;;
;US-AR;1924;p0p100;701533.0;;35484.0;0.0888322517;;;1.0;;;
;US-AR;1923;p0p100;692532.25;;35788.0;0.0887715742;;;1.0;;;
;US-AR;1922;p0p100;684967.875;;32071.9980469;0.0862837657;;;1.0;;;
;US-AR;1921;p0p100;679642.5625;;33830.0;0.0928369835;;;1.0;;;
