Variable Name;.;.;.;Population | tax unit | Population | Adults | population;Population | individuals | Population | All Ages | population;Number of tax returns | tax unit | Population | Adults | population;National income price index | individuals | Indices | All Ages | population;PPP conversion factor, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;PPP conversion factor, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;PPP conversion factor, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency
Variable Category;.;.;.;Other macro;Other macro;Other macro;Other macro;Other macro;Other macro;Other macro;Other macro;Other macro;Other macro
Variable Description;.;.;.;Number of individuals in a group. The population is comprised of individuals over age 20. The base unit is the tax unit defined by national fiscal administrations to measure personal income taxes.;Number of individuals in a group. The population is comprised of individuals of all ages. The base unit is the individual (rather than the household). This is equivalent to assuming no sharing of resources within couples.;Number of reports filed containing information used to calculate taxes. The population is comprised of individuals over age 20. The base unit is the tax unit defined by national fiscal administrations to measure personal income taxes.;Current national income adjusted by CPI, divided by national income of the base year adjusted by CPI. It measures the changes in the purchasing power of national income.;PPP conversion factor of curent local currency to current PPP EUR.;Official exchange rate of the local currency to EUR.;PPP conversion factor of current local currency to current USD.;Official exchange rate of the local currency to USD.;PPP conversion factor of current local currency to current PPP CNY.;Official exchange rate of the local currency to CNY.
Variable Decomposition;.;.;.;;;;;;;;;;
Variable Unit;.;.;.;population;population;population;;local currency per foreign currency;local currency per foreign currency;local currency per foreign currency;local currency per foreign currency;local currency per foreign currency;local currency per foreign currency
Methodological Notes;.;.;.;;;;;;;;;;
Sources;.;.;.;WID.world computations using: Frank, Sommeiller, Price & Saez (2015);WID.world computations using: Frank, Sommeiller, Price & Saez (2015);Frank, Sommeiller, Price & Saez (2015);;WID.world computations using: Frank, Sommeiller, Price & Saez (2015);WID.world computations using: Frank, Sommeiller, Price & Saez (2015);WID.world computations using: Frank, Sommeiller, Price & Saez (2015);WID.world computations using: Frank, Sommeiller, Price & Saez (2015);WID.world computations using: Frank, Sommeiller, Price & Saez (2015);WID.world computations using: Frank, Sommeiller, Price & Saez (2015)
Variable Code;country;year;perc;npopul992t;npopul999i;ntaxre992t;inyixx999i;xlceup999i;xlceux999i;xlcusp999i;xlcusx999i;xlcyup999i;xlcyux999i
;US-TX;2016;p0p100;;;;1.0;1.3099900484;1.1065329313;1.0;1.0;0.299690634;0.1507654935
;US-TX;2015;p0p100;;;;0.9870161414;1.3047451973;;1.0;1.0;0.2940007746;
;US-TX;2014;p0p100;13007947.0;;11992010.0;0.9765984416;1.305574894;;1.0;1.0;0.2891286612;
;US-TX;2013;p0p100;12816381.0;;11888890.0;0.9593613744;1.2936111689;;1.0;1.0;0.285338074;
;US-TX;2012;p0p100;12439403.0;26059204.0;11573440.0;0.9441343546;1.2888070345;;1.0;1.0;0.2862385511;
;US-TX;2011;p0p100;12130069.0;;11417280.0;0.9270407557;1.28186059;;1.0;1.0;0.2852630615;
;US-TX;2010;p0p100;11835879.0;;10995576.0;0.9082964063;1.2697501183;;1.0;1.0;0.3020563126;
;US-TX;2009;p0p100;11572394.0;;10784887.0;0.897295475;1.262617588;;1.0;1.0;0.3190217614;
;US-TX;2008;p0p100;11467544.0;;10792258.0;0.890278697;1.2648955584;;1.0;1.0;0.3120010793;
;US-TX;2007;p0p100;11177438.0;;11278559.0;0.8734274507;1.2665445805;;1.0;1.0;0.3299844563;
;US-TX;2006;p0p100;10774838.0;;10090061.0;0.8507438302;1.2644462585;;1.0;1.0;0.345580399;
;US-TX;2005;p0p100;10597773.0;;9727703.0;0.8253771663;1.2506828308;;1.0;1.0;0.3466525674;
;US-TX;2004;p0p100;10368303.0;;9431995.0;0.7996518016;1.2349227667;;1.0;1.0;0.3501084149;
;US-TX;2003;p0p100;10195101.0;;9298799.0;0.7782691717;1.2250671387;;1.0;1.0;0.3633489013;
;US-TX;2002;p0p100;9717833.0;;9225845.0;0.7630601525;1.2275134325;;1.0;1.0;0.3685450256;
;US-TX;2001;p0p100;9652364.0;;9202582.0;0.7515296936;1.238769412;;1.0;1.0;0.3631632924;
;US-TX;2000;p0p100;9393901.0;;9051986.0;0.7347952127;1.2406071424;;1.0;1.0;0.3614366651;
;US-TX;1999;p0p100;9171759.0;;8837214.0;0.7184196711;1.2302194834;;1.0;1.0;0.3772855997;
;US-TX;1998;p0p100;9038419.0;;8693863.0;0.7082802653;1.2326472998;;1.0;1.0;0.3762110472;
;US-TX;1997;p0p100;8911427.0;;8456037.0;0.7006801367;1.232254982;;1.0;1.0;0.3748629391;
;US-TX;1996;p0p100;8634277.0;;8243456.0;0.688826859;1.2088310719;;1.0;1.0;0.3924251497;
;US-TX;1995;p0p100;8511555.0;;8057549.0;0.6764978766;1.2180724144;;1.0;1.0;0.4256479144;
;US-TX;1994;p0p100;8405598.0;;7845754.0;0.6626616716;;;1.0;1.0;0.4993232191;
;US-TX;1993;p0p100;8251002.0;;7715165.0;0.64887923;;;1.0;1.0;0.6194413304;
;US-TX;1992;p0p100;8059951.5;;7672030.0;0.6337777972;;;1.0;1.0;0.7676845193;
;US-TX;1991;p0p100;7892470.0;;7607294.0;0.6196454167;;;1.0;1.0;0.8222076297;
;US-TX;1990;p0p100;7720725.0;;7406799.0;0.5997613072;;;1.0;1.0;0.8252539039;
;US-TX;1989;p0p100;7271956.5;;7237421.0;0.5782889724;;;1.0;1.0;0.9015800357;
;US-TX;1988;p0p100;7211357.5;;7004545.0;0.5566461682;;;1.0;1.0;1.0285832882;
;US-TX;1987;p0p100;7342525.0;;6772813.0;0.5377940536;;;1.0;1.0;1.1488677263;
;US-TX;1986;p0p100;7171201.0;;6641788.0;0.524953723;;;1.0;1.0;1.1998178959;
;US-TX;1985;p0p100;7045016.5;;6552517.5;0.5145182014;;;1.0;1.0;1.2409015894;
;US-TX;1984;p0p100;6924189.0;;6409362.5;0.4985733032;;;1.0;1.0;1.2306629419;
;US-TX;1983;p0p100;6807296.0;;6208391.0;0.4814707339;;;1.0;1.0;1.1731731892;
;US-TX;1982;p0p100;6391973.5;;6004182.0;0.4632197618;;;1.0;1.0;1.1410177946;
;US-TX;1981;p0p100;5916602.5;;6159130.0;0.4366059899;;;1.0;1.0;1.0903964043;
;US-TX;1980;p0p100;5740439.0;;5844966.0;0.399116993;;;1.0;1.0;1.0109244585;
;US-TX;1979;p0p100;5539902.5;;5596618.0;0.3660068512;;;1.0;1.0;0.9860848188;
