Variable Code;country;year;perc;npopul992t;npopul999i;ntaxre992t;inyixx999i;xlceup999i;xlceux999i;xlcusp999i;xlcusx999i;xlcyup999i;xlcyux999i
;US-OK;1978;p0p100;1248484.125;;1112318.0;0.33810094;;;1.0;1.0;0.9547064304;
;US-OK;1977;p0p100;1224143.375;;1053750.0;0.315928787;;;1.0;1.0;0.9135241508;
;US-OK;1976;p0p100;1201015.75;;1027974.0;0.2975162268;;;1.0;1.0;0.8714398146;
;US-OK;1975;p0p100;1179074.875;;1011707.0;0.2820289731;;;1.0;1.0;0.8604028821;
;US-OK;1974;p0p100;1157207.375;;980291.0;0.2580621839;;;1.0;1.0;0.7967916131;
;US-OK;1973;p0p100;1136651.625;;932494.0;0.2368501127;;;1.0;1.0;0.7372254133;
;US-OK;1972;p0p100;1116086.375;;904476.0;0.2246379256;;;1.0;1.0;0.7126262784;
;US-OK;1971;p0p100;1094694.0;;872573.0;0.2153150141;;;1.0;1.0;0.6847807765;
;US-OK;1970;p0p100;1071707.625;;860746.0;0.2049063742;;;1.0;1.0;0.672759831;
;US-OK;1969;p0p100;1060285.875;;876863.0;0.1946323365;;;1.0;1.0;0.6523371339;
;US-OK;1968;p0p100;1050917.875;;846353.0;0.1855068803;;;1.0;1.0;0.6194906235;
;US-OK;1967;p0p100;1041370.625;;822578.0;0.1779426634;;;1.0;1.0;0.6002780199;
;US-OK;1966;p0p100;1030938.9375;;801065.0;0.1729178131;;;1.0;1.0;0.5991725326;
;US-OK;1965;p0p100;1019895.5;;791995.0;0.1681890637;;;1.0;1.0;0.5878564715;
;US-OK;1964;p0p100;1007971.6875;;773287.0;0.165165171;;;1.0;1.0;0.6169885993;
;US-OK;1963;p0p100;994767.625;;761891.0;0.1626706868;;;1.0;1.0;0.6245597005;
;US-OK;1962;p0p100;981206.9375;;747105.0;0.1608581692;;;1.0;1.0;0.5787657499;
;US-OK;1961;p0p100;966842.4375;;731453.0;0.1589020491;;;1.0;1.0;0.5063357949;
;US-OK;1960;p0p100;951506.875;;722920.0;0.1571702808;;;1.0;1.0;0.6174277663;
;US-OK;1959;p0p100;954889.125;;713636.0;0.1550257355;;;1.0;;0.6377097964;
;US-OK;1958;p0p100;957230.4375;;698374.0;0.152988866;;;1.0;;0.6633341312;
;US-OK;1957;p0p100;959360.6875;;705955.0;0.149516359;;;1.0;;0.7038274407;
;US-OK;1956;p0p100;959961.75;;703782.0;0.1444735378;;;1.0;;0.6517068744;
;US-OK;1955;p0p100;960661.5625;;690467.0;0.1396730095;;;1.0;;0.6540765762;
;US-OK;1954;p0p100;961234.8125;;663978.0;0.1376989633;;;1.0;;0.653101325;
;US-OK;1953;p0p100;961678.4375;;674504.0;0.136299178;;;1.0;;0.6625382304;
;US-OK;1952;p0p100;962901.1875;;652877.0;0.1345584542;;;1.0;;0.7204616666;
;US-OK;1951;p0p100;963386.8125;;675187.0;0.1316781193;;;1.0;;;
;US-OK;1950;p0p100;963822.0625;;606613.0;0.1233422235;;;1.0;;;
;US-OK;1949;p0p100;961984.125;;600921.0;0.122229591;;;1.0;;;
;US-OK;1948;p0p100;962982.9375;;577105.0;0.1222924143;;;1.0;;;
;US-OK;1947;p0p100;963824.8125;;625258.0;0.115778029;;;1.0;;;
;US-OK;1946;p0p100;962589.5;;593569.0;0.1041131839;;;1.0;;;
;US-OK;1945;p0p100;969645.3125;;571796.0;0.0924932137;;;1.0;;;
;US-OK;1944;p0p100;975951.5;;500026.0;0.0902230665;;;1.0;;;
;US-OK;1943;p0p100;981070.9375;;458186.0;0.0881233886;;;1.0;;;
;US-OK;1942;p0p100;984261.75;;350032.0;0.0841214508;;;1.0;;;
;US-OK;1941;p0p100;990221.25;;213642.0;0.0776699111;;;1.0;;;
;US-OK;1940;p0p100;997249.1875;;113833.0;0.0728873089;;;1.0;;;
;US-OK;1939;p0p100;988394.375;;66309.0;0.0722233132;;;1.0;;;
;US-OK;1938;p0p100;980990.5625;;57278.0;0.0731385574;;;1.0;;;
;US-OK;1937;p0p100;974030.4375;;56720.0;0.0745024458;;;1.0;;;
;US-OK;1936;p0p100;968827.8125;;52538.0;0.0718643889;;;1.0;;;
;US-OK;1935;p0p100;963417.6875;;46427.0;0.0710029826;;;1.0;;;
;US-OK;1934;p0p100;957478.0625;;40790.0;0.0696032047;;;1.0;;;
;US-OK;1933;p0p100;952181.0625;;35375.0;0.0663639754;;;1.0;;;
;US-OK;1932;p0p100;947339.0;;34619.0;0.0681944638;;;1.0;;;
;US-OK;1931;p0p100;942045.6875;;31345.0;0.076970011;;;1.0;;;
;US-OK;1930;p0p100;935541.9375;;34342.0;0.0854135603;;;1.0;;;
;US-OK;1929;p0p100;920526.75;;38059.0;0.0888322517;;;1.0;;;
;US-OK;1928;p0p100;905937.0;;37261.0;0.0885895565;;;1.0;;;
;US-OK;1927;p0p100;889770.625;;39806.0;0.089317672;;;1.0;;;
;US-OK;1926;p0p100;872447.3125;;37497.0;0.0908953026;;;1.0;;;
;US-OK;1925;p0p100;855722.9375;;40825.0;0.0904098675;;;1.0;;;
;US-OK;1924;p0p100;837963.5;;63357.0;0.0888322517;;;1.0;;;
;US-OK;1923;p0p100;817077.875;;70189.0;0.0887715742;;;1.0;;;
;US-OK;1922;p0p100;798252.25;;72063.0;0.0862837657;;;1.0;;;
;US-OK;1921;p0p100;782342.5625;;69381.0;0.0928369835;;;1.0;;;
