Variable Code;country;year;perc;npopul992t;npopul999i;ntaxre992t;inyixx999i;xlceup999i;xlceux999i;xlcusp999i;xlcusx999i;xlcyup999i;xlcyux999i
;US-RI;1980;p0p100;438495.5;;406989.0;0.399116993;;;1.0;1.0;1.0109244585;
;US-RI;1979;p0p100;441345.28125;;401459.0;0.3660068512;;;1.0;1.0;0.9860848188;
;US-RI;1978;p0p100;424678.71875;;396358.0;0.33810094;;;1.0;1.0;0.9547064304;
;US-RI;1977;p0p100;416857.6875;;398971.0;0.315928787;;;1.0;1.0;0.9135241508;
;US-RI;1976;p0p100;409432.46875;;385429.0;0.2975162268;;;1.0;1.0;0.8714398146;
;US-RI;1975;p0p100;402395.34375;;370662.0;0.2820289731;;;1.0;1.0;0.8604028821;
;US-RI;1974;p0p100;395367.375;;382178.0;0.2580621839;;;1.0;1.0;0.7967916131;
;US-RI;1973;p0p100;388772.03125;;379298.0;0.2368501127;;;1.0;1.0;0.7372254133;
;US-RI;1972;p0p100;382158.46875;;359083.0;0.2246379256;;;1.0;1.0;0.7126262784;
;US-RI;1971;p0p100;375246.375;;342908.0;0.2153150141;;;1.0;1.0;0.6847807765;
;US-RI;1970;p0p100;367771.53125;;361944.0;0.2049063742;;;1.0;1.0;0.672759831;
;US-RI;1969;p0p100;364602.59375;;367882.0;0.1946323365;;;1.0;1.0;0.6523371339;
;US-RI;1968;p0p100;362126.78125;;382117.0;0.1855068803;;;1.0;1.0;0.6194906235;
;US-RI;1967;p0p100;359577.25;;362312.0;0.1779426634;;;1.0;1.0;0.6002780199;
;US-RI;1966;p0p100;356709.625;;354224.0;0.1729178131;;;1.0;1.0;0.5991725326;
;US-RI;1965;p0p100;353616.53125;;343725.0;0.1681890637;;;1.0;1.0;0.5878564715;
;US-RI;1964;p0p100;350203.34375;;331450.0;0.165165171;;;1.0;1.0;0.6169885993;
;US-RI;1963;p0p100;346328.8125;;326929.0;0.1626706868;;;1.0;1.0;0.6245597005;
;US-RI;1962;p0p100;342312.375;;326278.0;0.1608581692;;;1.0;1.0;0.5787657499;
;US-RI;1961;p0p100;337996.9375;;321796.0;0.1589020491;;;1.0;1.0;0.5063357949;
;US-RI;1960;p0p100;333322.03125;;320893.0;0.1571702808;;;1.0;1.0;0.6174277663;
;US-RI;1959;p0p100;333502.875;;319288.0;0.1550257355;;;1.0;;0.6377097964;
;US-RI;1958;p0p100;333317.1875;;314252.0;0.152988866;;;1.0;;0.6633341312;
;US-RI;1957;p0p100;333056.375;;320589.0;0.149516359;;;1.0;;0.7038274407;
;US-RI;1956;p0p100;332264.8125;;325855.0;0.1444735378;;;1.0;;0.6517068744;
;US-RI;1955;p0p100;331509.09375;;329620.0;0.1396730095;;;1.0;;0.6540765762;
