Variable Code;country;year;perc;npopul992t;npopul999i;ntaxre992t;inyixx999i;xlceup999i;xlceux999i;xlcusp999i;xlcusx999i;xlcyup999i;xlcyux999i
;US-DC;1978;p0p100;347160.75;;320987.0;0.33810094;;;1.0;1.0;0.9547064304;
;US-DC;1977;p0p100;344851.25;;332733.0;0.315928787;;;1.0;1.0;0.9135241508;
;US-DC;1976;p0p100;342767.90625;;307160.0;0.2975162268;;;1.0;1.0;0.8714398146;
;US-DC;1975;p0p100;340913.9375;;309551.0;0.2820289731;;;1.0;1.0;0.8604028821;
;US-DC;1974;p0p100;338974.15625;;315919.0;0.2580621839;;;1.0;1.0;0.7967916131;
;US-DC;1973;p0p100;337314.25;;297714.0;0.2368501127;;;1.0;1.0;0.7372254133;
;US-DC;1972;p0p100;335549.875;;283100.0;0.2246379256;;;1.0;1.0;0.7126262784;
;US-DC;1971;p0p100;333429.4375;;311838.0;0.2153150141;;;1.0;1.0;0.6847807765;
;US-DC;1970;p0p100;330704.03125;;319616.0;0.2049063742;;;1.0;1.0;0.672759831;
;US-DC;1969;p0p100;330671.34375;;291010.0;0.1946323365;;;1.0;1.0;0.6523371339;
;US-DC;1968;p0p100;331247.65625;;323055.0;0.1855068803;;;1.0;1.0;0.6194906235;
;US-DC;1967;p0p100;331741.5;;325048.0;0.1779426634;;;1.0;1.0;0.6002780199;
;US-DC;1966;p0p100;331923.375;;308937.0;0.1729178131;;;1.0;1.0;0.5991725326;
;US-DC;1965;p0p100;331872.28125;;302734.0;0.1681890637;;;1.0;1.0;0.5878564715;
;US-DC;1964;p0p100;331492.8125;;307921.0;0.165165171;;;1.0;1.0;0.6169885993;
;US-DC;1963;p0p100;330641.875;;330591.0;0.1626706868;;;1.0;1.0;0.6245597005;
;US-DC;1962;p0p100;329615.21875;;334582.1875;0.1608581692;;;1.0;1.0;0.5787657499;
;US-DC;1961;p0p100;328256.0625;;346582.375;0.1589020491;;;1.0;1.0;0.5063357949;
;US-DC;1960;p0p100;326497.15625;;342310.0;0.1571702808;;;1.0;1.0;0.6174277663;
;US-DC;1959;p0p100;327160.84375;;352402.0;0.1550257355;;;1.0;;0.6377097964;
;US-DC;1958;p0p100;327465.6875;;331081.0;0.152988866;;;1.0;;0.6633341312;
;US-DC;1957;p0p100;327696.78125;;337129.0;0.149516359;;;1.0;;0.7038274407;
;US-DC;1956;p0p100;327404.84375;;332361.0;0.1444735378;;;1.0;;0.6517068744;
;US-DC;1955;p0p100;327146.6875;;342596.0;0.1396730095;;;1.0;;0.6540765762;
;US-DC;1954;p0p100;326845.53125;;346729.0;0.1376989633;;;1.0;;0.653101325;
;US-DC;1953;p0p100;326500.53125;;358314.0;0.136299178;;;1.0;;0.6625382304;
;US-DC;1952;p0p100;326419.90625;;397855.0;0.1345584542;;;1.0;;0.7204616666;
;US-DC;1951;p0p100;326089.28125;;371578.0;0.1316781193;;;1.0;;;
;US-DC;1950;p0p100;325741.90625;;373762.0;0.1233422235;;;1.0;;;
;US-DC;1949;p0p100;319525.8125;;396604.0;0.122229591;;;1.0;;;
;US-DC;1948;p0p100;314353.21875;;339450.0;0.1222924143;;;1.0;;;
;US-DC;1947;p0p100;309213.6875;;431551.0;0.115778029;;;1.0;;;
;US-DC;1946;p0p100;303503.03125;;418468.0;0.1041131839;;;1.0;;;
;US-DC;1945;p0p100;300466.53125;;386412.0;0.0924932137;;;1.0;;;
;US-DC;1944;p0p100;297216.375;;373654.0;0.0902230665;;;1.0;;;
;US-DC;1943;p0p100;293633.875;;353511.0;0.0881233886;;;1.0;;;
;US-DC;1942;p0p100;289519.40625;;363482.0;0.0841214508;;;1.0;;;
;US-DC;1941;p0p100;286259.9375;;250286.0;0.0776699111;;;1.0;;;
;US-DC;1940;p0p100;283330.5;;162052.0;0.0728873089;;;1.0;;;
;US-DC;1939;p0p100;274039.6875;;114986.0;0.0722233132;;;1.0;;;
;US-DC;1938;p0p100;265424.84375;;114001.0;0.0731385574;;;1.0;;;
;US-DC;1937;p0p100;257183.34375;;111126.0;0.0745024458;;;1.0;;;
;US-DC;1936;p0p100;249637.859375;;107225.0;0.0718643889;;;1.0;;;
;US-DC;1935;p0p100;242254.59375;;95714.0;0.0710029826;;;1.0;;;
;US-DC;1934;p0p100;234952.34375;;83453.0;0.0696032047;;;1.0;;;
;US-DC;1933;p0p100;228015.34375;;70991.0;0.0663639754;;;1.0;;;
;US-DC;1932;p0p100;221382.59375;;74372.0;0.0681944638;;;1.0;;;
;US-DC;1931;p0p100;214834.296875;;52740.0;0.076970011;;;1.0;;;
;US-DC;1930;p0p100;208203.6875;;51759.0;0.0854135603;;;1.0;;;
;US-DC;1929;p0p100;204288.703125;;48674.0;0.0888322517;;;1.0;;;
;US-DC;1928;p0p100;200488.15625;;44183.0;0.0885895565;;;1.0;;;
;US-DC;1927;p0p100;196359.3125;;39560.0;0.089317672;;;1.0;;;
;US-DC;1926;p0p100;191997.4375;;40024.0;0.0908953026;;;1.0;;;
;US-DC;1925;p0p100;187789.875;;43293.0;0.0904098675;;;1.0;;;
;US-DC;1924;p0p100;183377.828125;;77836.0;0.0888322517;;;1.0;;;
;US-DC;1923;p0p100;178306.828125;;75796.0;0.0887715742;;;1.0;;;
;US-DC;1922;p0p100;173711.046875;;77923.0;0.0862837657;;;1.0;;;
;US-DC;1921;p0p100;169772.375;;89966.0;0.0928369835;;;1.0;;;
