Variable Name;.;.;.;Population | tax unit | Population | Adults | population;Population | individuals | Population | All Ages | population;Number of tax returns | tax unit | Population | Adults | population;National income price index | individuals | Indices | All Ages | population;PPP conversion factor, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;PPP conversion factor, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;PPP conversion factor, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency
;US-AZ;1979;p0p100;1036335.0625;;1076686.0;0.3660068512;;;1.0;1.0;0.9860848188;
;US-AZ;1978;p0p100;989787.875;;1001591.0;0.33810094;;;1.0;1.0;0.9547064304;
;US-AZ;1977;p0p100;943696.5;;908492.0;0.315928787;;;1.0;1.0;0.9135241508;
;US-AZ;1976;p0p100;900304.875;;883431.0;0.2975162268;;;1.0;1.0;0.8714398146;
;US-AZ;1975;p0p100;859455.0;;845347.0;0.2820289731;;;1.0;1.0;0.8604028821;
;US-AZ;1974;p0p100;820226.6875;;835420.0;0.2580621839;;;1.0;1.0;0.7967916131;
;US-AZ;1973;p0p100;783413.25;;820872.0;0.2368501127;;;1.0;1.0;0.7372254133;
;US-AZ;1972;p0p100;748001.1875;;746728.0;0.2246379256;;;1.0;1.0;0.7126262784;
;US-AZ;1971;p0p100;713408.1875;;684307.0;0.2153150141;;;1.0;1.0;0.6847807765;
;US-AZ;1970;p0p100;679145.0625;;645261.0;0.2049063742;;;1.0;1.0;0.672759831;
;US-AZ;1969;p0p100;656052.6875;;614078.0;0.1946323365;;;1.0;1.0;0.6523371339;
;US-AZ;1968;p0p100;634912.75;;568199.0;0.1855068803;;;1.0;1.0;0.6194906235;
;US-AZ;1967;p0p100;614299.3125;;538929.0;0.1779426634;;;1.0;1.0;0.6002780199;
;US-AZ;1966;p0p100;593795.875;;512827.03125;0.1729178131;;;1.0;1.0;0.5991725326;
;US-AZ;1965;p0p100;573573.9375;;497469.0;0.1681890637;;;1.0;1.0;0.5878564715;
;US-AZ;1964;p0p100;553492.25;;477019.0;0.165165171;;;1.0;1.0;0.6169885993;
;US-AZ;1963;p0p100;533352.5625;;464941.0;0.1626706868;;;1.0;1.0;0.6245597005;
;US-AZ;1962;p0p100;513668.34375;;444777.0;0.1608581692;;;1.0;1.0;0.5787657499;
;US-AZ;1961;p0p100;494205.34375;;422004.0;0.1589020491;;;1.0;1.0;0.5063357949;
;US-AZ;1960;p0p100;474890.125;;403466.0;0.1571702808;;;1.0;1.0;0.6174277663;
;US-AZ;1959;p0p100;455460.34375;;381395.0;0.1550257355;;;1.0;;0.6377097964;
;US-AZ;1958;p0p100;436345.59375;;357947.0;0.152988866;;;1.0;;0.6633341312;
;US-AZ;1957;p0p100;417938.53125;;344657.0;0.149516359;;;1.0;;0.7038274407;
;US-AZ;1956;p0p100;399669.375;;321053.0;0.1444735378;;;1.0;;0.6517068744;
;US-AZ;1955;p0p100;382237.9375;;300697.0;0.1396730095;;;1.0;;0.6540765762;
;US-AZ;1954;p0p100;365518.46875;;279907.0;0.1376989633;;;1.0;;0.653101325;
;US-AZ;1953;p0p100;349483.09375;;269193.0;0.136299178;;;1.0;;0.6625382304;
;US-AZ;1952;p0p100;334421.6875;;263008.0;0.1345584542;;;1.0;;0.7204616666;
;US-AZ;1951;p0p100;319764.21875;;235389.0;0.1316781193;;;1.0;;;
;US-AZ;1950;p0p100;305733.09375;;214002.0;0.1233422235;;;1.0;;;
;US-AZ;1949;p0p100;293482.96875;;203174.0;0.122229591;;;1.0;;;
;US-AZ;1948;p0p100;282555.03125;;206128.0;0.1222924143;;;1.0;;;
;US-AZ;1947;p0p100;271989.375;;215898.0;0.115778029;;;1.0;;;
;US-AZ;1946;p0p100;261254.859375;;201375.0;0.1041131839;;;1.0;;;
;US-AZ;1945;p0p100;253107.84375;;184246.0;0.0924932137;;;1.0;;;
;US-AZ;1944;p0p100;245013.703125;;160413.0;0.0902230665;;;1.0;;;
;US-AZ;1943;p0p100;236881.9375;;161787.0;0.0881233886;;;1.0;;;
;US-AZ;1942;p0p100;228566.0;;133333.0;0.0841214508;;;1.0;;;
;US-AZ;1941;p0p100;221158.0;;76673.0;0.0776699111;;;1.0;;;
;US-AZ;1940;p0p100;214211.875;;43498.0;0.0728873089;;;1.0;;;
;US-AZ;1939;p0p100;209484.984375;;26470.0;0.0722233132;;;1.0;;;
;US-AZ;1938;p0p100;205149.40625;;21006.0;0.0731385574;;;1.0;;;
;US-AZ;1937;p0p100;200983.65625;;21259.0;0.0745024458;;;1.0;;;
;US-AZ;1936;p0p100;197250.265625;;17198.0;0.0718643889;;;1.0;;;
;US-AZ;1935;p0p100;193538.953125;;14370.0;0.0710029826;;;1.0;;;
;US-AZ;1934;p0p100;189786.546875;;11907.0;0.0696032047;;;1.0;;;
;US-AZ;1933;p0p100;186225.40625;;9234.0;0.0663639754;;;1.0;;;
;US-AZ;1932;p0p100;182813.203125;;9583.0;0.0681944638;;;1.0;;;
;US-AZ;1931;p0p100;179372.9375;;8698.0;0.076970011;;;1.0;;;
;US-AZ;1930;p0p100;175764.421875;;11130.0;0.0854135603;;;1.0;;;
;US-AZ;1929;p0p100;172246.171875;;12731.0;0.0888322517;;;1.0;;;
;US-AZ;1928;p0p100;168832.75;;11527.0;0.0885895565;;;1.0;;;
;US-AZ;1927;p0p100;165151.375;;11059.0;0.089317672;;;1.0;;;
;US-AZ;1926;p0p100;161283.078125;;10509.0;0.0908953026;;;1.0;;;
;US-AZ;1925;p0p100;157553.578125;;10104.0;0.0904098675;;;1.0;;;
;US-AZ;1924;p0p100;153661.71875;;21301.0;0.0888322517;;;1.0;;;
;US-AZ;1923;p0p100;149227.71875;;22899.0;0.0887715742;;;1.0;;;
;US-AZ;1922;p0p100;145201.6875;;20079.0;0.0862837657;;;1.0;;;
;US-AZ;1921;p0p100;141733.984375;;18477.0;0.0928369835;;;1.0;;;
