Variable Name;.;.;.;Population | tax unit | Population | Adults | population;Population | individuals | Population | All Ages | population;Number of tax returns | tax unit | Population | Adults | population;National income price index | individuals | Indices | All Ages | population;PPP conversion factor, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per EUR | individuals | Exchange rates | All Ages | local currency per foreign currency;PPP conversion factor, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per USD | individuals | Exchange rates | All Ages | local currency per foreign currency;PPP conversion factor, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency;Market exchange rate, LCU per CNY | individuals | Exchange rates | All Ages | local currency per foreign currency
;US-UT;1978;p0p100;492778.75;;501754.0;0.33810094;;;1.0;1.0;0.9547064304;
;US-UT;1977;p0p100;475996.78125;;483873.0;0.315928787;;;1.0;1.0;0.9135241508;
;US-UT;1976;p0p100;460069.25;;471185.0;0.2975162268;;;1.0;1.0;0.8714398146;
;US-UT;1975;p0p100;444957.59375;;440270.0;0.2820289731;;;1.0;1.0;0.8604028821;
;US-UT;1974;p0p100;430220.625;;433765.0;0.2580621839;;;1.0;1.0;0.7967916131;
;US-UT;1973;p0p100;416303.5625;;421510.0;0.2368501127;;;1.0;1.0;0.7372254133;
;US-UT;1972;p0p100;402701.5625;;390394.0;0.2246379256;;;1.0;1.0;0.7126262784;
;US-UT;1971;p0p100;389117.75;;370130.0;0.2153150141;;;1.0;1.0;0.6847807765;
;US-UT;1970;p0p100;375290.34375;;357892.0;0.2049063742;;;1.0;1.0;0.672759831;
;US-UT;1969;p0p100;368958.65625;;355184.0;0.1946323365;;;1.0;1.0;0.6523371339;
;US-UT;1968;p0p100;363401.90625;;343556.0;0.1855068803;;;1.0;1.0;0.6194906235;
;US-UT;1967;p0p100;357838.8125;;338015.0;0.1779426634;;;1.0;1.0;0.6002780199;
;US-UT;1966;p0p100;352029.25;;325733.0;0.1729178131;;;1.0;1.0;0.5991725326;
;US-UT;1965;p0p100;346070.96875;;318238.0;0.1681890637;;;1.0;1.0;0.5878564715;
;US-UT;1964;p0p100;339876.78125;;314424.0;0.165165171;;;1.0;1.0;0.6169885993;
;US-UT;1963;p0p100;333317.78125;;312494.0;0.1626706868;;;1.0;1.0;0.6245597005;
;US-UT;1962;p0p100;326709.0;;306711.0;0.1608581692;;;1.0;1.0;0.5787657499;
;US-UT;1961;p0p100;319904.21875;;297232.0;0.1589020491;;;1.0;1.0;0.5063357949;
;US-UT;1960;p0p100;312852.625;;288968.0;0.1571702808;;;1.0;1.0;0.6174277663;
;US-UT;1959;p0p100;309313.375;;281196.0;0.1550257355;;;1.0;;0.6377097964;
;US-UT;1958;p0p100;305478.1875;;270570.0;0.152988866;;;1.0;;0.6633341312;
;US-UT;1957;p0p100;301622.34375;;269233.0;0.149516359;;;1.0;;0.7038274407;
;US-UT;1956;p0p100;297340.0625;;262742.0;0.1444735378;;;1.0;;0.6517068744;
;US-UT;1955;p0p100;293148.59375;;258100.0;0.1396730095;;;1.0;;0.6540765762;
;US-UT;1954;p0p100;288978.03125;;247331.0;0.1376989633;;;1.0;;0.653101325;
;US-UT;1953;p0p100;284828.28125;;248910.0;0.136299178;;;1.0;;0.6625382304;
;US-UT;1952;p0p100;280965.40625;;249544.0;0.1345584542;;;1.0;;0.7204616666;
;US-UT;1951;p0p100;276942.5625;;241693.0;0.1316781193;;;1.0;;;
;US-UT;1950;p0p100;272963.0;;225356.0;0.1233422235;;;1.0;;;
;US-UT;1949;p0p100;266655.34375;;216304.0;0.122229591;;;1.0;;;
;US-UT;1948;p0p100;261262.109375;;221326.0;0.1222924143;;;1.0;;;
;US-UT;1947;p0p100;255936.015625;;232765.0;0.115778029;;;1.0;;;
;US-UT;1946;p0p100;250178.4375;;224578.0;0.1041131839;;;1.0;;;
;US-UT;1945;p0p100;246659.109375;;214841.0;0.0924932137;;;1.0;;;
;US-UT;1944;p0p100;242989.75;;194344.0;0.0902230665;;;1.0;;;
;US-UT;1943;p0p100;239075.78125;;188252.0;0.0881233886;;;1.0;;;
;US-UT;1942;p0p100;234758.46875;;151859.0;0.0841214508;;;1.0;;;
;US-UT;1941;p0p100;231163.03125;;77633.0;0.0776699111;;;1.0;;;
;US-UT;1940;p0p100;227858.515625;;39546.0;0.0728873089;;;1.0;;;
;US-UT;1939;p0p100;223453.40625;;23693.0;0.0722233132;;;1.0;;;
;US-UT;1938;p0p100;219440.4375;;19490.0;0.0731385574;;;1.0;;;
;US-UT;1937;p0p100;215585.5;;20170.0;0.0745024458;;;1.0;;;
;US-UT;1936;p0p100;212172.3125;;16477.0;0.0718643889;;;1.0;;;
;US-UT;1935;p0p100;208762.203125;;14365.0;0.0710029826;;;1.0;;;
;US-UT;1934;p0p100;205286.890625;;11807.0;0.0696032047;;;1.0;;;
;US-UT;1933;p0p100;201998.015625;;11272.0;0.0663639754;;;1.0;;;
;US-UT;1932;p0p100;198851.15625;;11278.0;0.0681944638;;;1.0;;;
;US-UT;1931;p0p100;195654.484375;;10386.0;0.076970011;;;1.0;;;
;US-UT;1930;p0p100;192254.34375;;12167.0;0.0854135603;;;1.0;;;
;US-UT;1929;p0p100;190569.859375;;13423.0;0.0888322517;;;1.0;;;
;US-UT;1928;p0p100;188938.578125;;13262.0;0.0885895565;;;1.0;;;
;US-UT;1927;p0p100;186941.4375;;13029.0;0.089317672;;;1.0;;;
;US-UT;1926;p0p100;184659.453125;;13568.0;0.0908953026;;;1.0;;;
;US-UT;1925;p0p100;182461.140625;;16101.0;0.0904098675;;;1.0;;;
;US-UT;1924;p0p100;179997.78125;;28685.0;0.0888322517;;;1.0;;;
;US-UT;1923;p0p100;176811.453125;;30242.0;0.0887715742;;;1.0;;;
;US-UT;1922;p0p100;174017.109375;;27325.0;0.0862837657;;;1.0;;;
;US-UT;1921;p0p100;171812.046875;;26128.0;0.0928369835;;;1.0;;;
