Variable Code;country;year;perc;npopul992t;npopul999i;ntaxre992t;inyixx999i;xlceup999i;xlceux999i;xlcusp999i;xlcusx999i;xlcyup999i;xlcyux999i
;US-DE;1978;p0p100;247917.96875;;244699.0;0.33810094;;;1.0;1.0;0.9547064304;
;US-DE;1977;p0p100;242331.015625;;239225.0;0.315928787;;;1.0;1.0;0.9135241508;
;US-DE;1976;p0p100;237015.703125;;234548.0;0.2975162268;;;1.0;1.0;0.8714398146;
;US-DE;1975;p0p100;231964.484375;;236081.0;0.2820289731;;;1.0;1.0;0.8604028821;
;US-DE;1974;p0p100;226956.71875;;234420.0;0.2580621839;;;1.0;1.0;0.7967916131;
;US-DE;1973;p0p100;222234.21875;;235315.0;0.2368501127;;;1.0;1.0;0.7372254133;
;US-DE;1972;p0p100;217536.984375;;220033.0;0.2246379256;;;1.0;1.0;0.7126262784;
;US-DE;1971;p0p100;212706.015625;;217352.0;0.2153150141;;;1.0;1.0;0.6847807765;
;US-DE;1970;p0p100;207594.125;;207271.0;0.2049063742;;;1.0;1.0;0.672759831;
;US-DE;1969;p0p100;203311.140625;;207247.0;0.1946323365;;;1.0;1.0;0.6523371339;
;US-DE;1968;p0p100;199483.265625;;202080.0;0.1855068803;;;1.0;1.0;0.6194906235;
;US-DE;1967;p0p100;195678.203125;;192127.0;0.1779426634;;;1.0;1.0;0.6002780199;
;US-DE;1966;p0p100;191765.09375;;190142.0;0.1729178131;;;1.0;1.0;0.5991725326;
;US-DE;1965;p0p100;187798.34375;;172651.0;0.1681890637;;;1.0;1.0;0.5878564715;
;US-DE;1964;p0p100;183731.59375;;173712.0;0.165165171;;;1.0;1.0;0.6169885993;
;US-DE;1963;p0p100;179496.78125;;168041.0;0.1626706868;;;1.0;1.0;0.6245597005;
;US-DE;1962;p0p100;175264.9375;;162364.25;0.1608581692;;;1.0;1.0;0.5787657499;
;US-DE;1961;p0p100;170958.078125;;160089.0;0.1589020491;;;1.0;1.0;0.5063357949;
;US-DE;1960;p0p100;166550.265625;;158646.0;0.1571702808;;;1.0;1.0;0.6174277663;
;US-DE;1959;p0p100;163012.296875;;154529.0;0.1550257355;;;1.0;;0.6377097964;
;US-DE;1958;p0p100;159374.1875;;152585.0;0.152988866;;;1.0;;0.6633341312;
;US-DE;1957;p0p100;155782.0625;;153896.0;0.149516359;;;1.0;;0.7038274407;
;US-DE;1956;p0p100;152027.96875;;151794.0;0.1444735378;;;1.0;;0.6517068744;
;US-DE;1955;p0p100;148379.546875;;146365.0;0.1396730095;;;1.0;;0.6540765762;
;US-DE;1954;p0p100;144799.546875;;140208.0;0.1376989633;;;1.0;;0.653101325;
;US-DE;1953;p0p100;141286.8125;;142296.0;0.136299178;;;1.0;;0.6625382304;
;US-DE;1952;p0p100;137970.921875;;139153.0;0.1345584542;;;1.0;;0.7204616666;
;US-DE;1951;p0p100;134629.609375;;134674.0;0.1316781193;;;1.0;;;
;US-DE;1950;p0p100;131362.3125;;128078.992188;0.1233422235;;;1.0;;;
;US-DE;1949;p0p100;128964.84375;;120793.0;0.122229591;;;1.0;;;
;US-DE;1948;p0p100;126984.757812;;122255.0;0.1222924143;;;1.0;;;
;US-DE;1947;p0p100;125014.578125;;126584.0;0.115778029;;;1.0;;;
;US-DE;1946;p0p100;122809.851562;;122107.0;0.1041131839;;;1.0;;;
;US-DE;1945;p0p100;121684.3125;;107709.0;0.0924932137;;;1.0;;;
;US-DE;1944;p0p100;120470.15625;;118873.0;0.0902230665;;;1.0;;;
;US-DE;1943;p0p100;119119.039062;;95381.0;0.0881233886;;;1.0;;;
;US-DE;1942;p0p100;117549.546875;;94058.0;0.0841214508;;;1.0;;;
