Variable Code;country;year;perc;npopul992t;npopul999i;ntaxre992t;inyixx999i;xlceup999i;xlceux999i;xlcusp999i;xlcusx999i;xlcyup999i;xlcyux999i
;US-VA;1978;p0p100;2167762.25;;2112341.0;0.33810094;;;1.0;1.0;0.9547064304;
;US-VA;1977;p0p100;2109504.5;;2070877.0;0.315928787;;;1.0;1.0;0.9135241508;
;US-VA;1976;p0p100;2054075.0;;1979844.0;0.2975162268;;;1.0;1.0;0.8714398146;
;US-VA;1975;p0p100;2001374.75;;1918588.0;0.2820289731;;;1.0;1.0;0.8604028821;
;US-VA;1974;p0p100;1949475.375;;1922360.0;0.2580621839;;;1.0;1.0;0.7967916131;
;US-VA;1973;p0p100;1900436.5;;1854309.0;0.2368501127;;;1.0;1.0;0.7372254133;
;US-VA;1972;p0p100;1852009.875;;1797097.0;0.2246379256;;;1.0;1.0;0.7126262784;
;US-VA;1971;p0p100;1802842.125;;1692430.0;0.2153150141;;;1.0;1.0;0.6847807765;
;US-VA;1970;p0p100;1751704.25;;1658751.0;0.2049063742;;;1.0;1.0;0.672759831;
;US-VA;1969;p0p100;1713632.875;;1651213.0;0.1946323365;;;1.0;1.0;0.6523371339;
;US-VA;1968;p0p100;1679476.625;;1592821.0;0.1855068803;;;1.0;1.0;0.6194906235;
;US-VA;1967;p0p100;1645587.125;;1541143.0;0.1779426634;;;1.0;1.0;0.6002780199;
;US-VA;1966;p0p100;1610864.0;;1490281.0;0.1729178131;;;1.0;1.0;0.5991725326;
;US-VA;1965;p0p100;1575767.0;;1415831.0;0.1681890637;;;1.0;1.0;0.5878564715;
;US-VA;1964;p0p100;1539908.875;;1373390.0;0.165165171;;;1.0;1.0;0.6169885993;
;US-VA;1963;p0p100;1502722.25;;1359726.0;0.1626706868;;;1.0;1.0;0.6245597005;
;US-VA;1962;p0p100;1465642.5;;1320568.0;0.1608581692;;;1.0;1.0;0.5787657499;
;US-VA;1961;p0p100;1428017.5;;1272805.0;0.1589020491;;;1.0;1.0;0.5063357949;
;US-VA;1960;p0p100;1389632.875;;1248078.0;0.1571702808;;;1.0;1.0;0.6174277663;
;US-VA;1959;p0p100;1375709.125;;1220881.0;0.1550257355;;;1.0;;0.6377097964;
;US-VA;1958;p0p100;1360428.375;;1199987.0;0.152988866;;;1.0;;0.6633341312;
;US-VA;1957;p0p100;1345013.375;;1199797.0;0.149516359;;;1.0;;0.7038274407;
;US-VA;1956;p0p100;1327651.625;;1187217.0;0.1444735378;;;1.0;;0.6517068744;
